слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
2/2;1287;2025-09-02T11:00:00;6185;LL;низ;3470,050;3485,765;38,740;7;2
2/2;1288;2025-09-02T22:00:00;6196;HH;верх;3540,060;3529,310;70,010;11;1
2/2;1289;2025-09-03T02:00:00;6199;HL;низ;3526,540;3538,945;13,520;3;1
2/2;1290;2025-09-03T03:00:00;6200;HH;верх;3547,330;3531,690;20,790;1;1
2/2;1291;2025-09-03T08:00:00;6205;HL;низ;3526,770;3533,900;20,560;5;2
2/2;1292;2025-09-03T21:00:00;6218;HH;верх;3578,660;3559,260;51,890;13;2
2/2;1293;2025-09-04T06:00:00;6226;LL;низ;3511,755;3527,235;66,905;8;3
2/2;1294;2025-09-04T16:00:00;6236;LH;верх;3558,930;3552,950;47,175;10;1
2/2;1295;2025-09-04T17:00:00;6237;HL;низ;3535,145;3552,625;23,785;1;1
2/2;1296;2025-09-04T19:00:00;6239;LH;верх;3556,275;3546,355;21,130;2;1
2/2;1297;2025-09-05T01:00:00;6244;HL;низ;3540,015;3552,255;16,260;5;1
2/2;1298;2025-09-05T03:00:00;6246;HH;верх;3556,755;3551,015;16,740;2;1
2/2;1299;2025-09-05T05:00:00;6248;HL;низ;3545,945;3558,520;10,810;2;1
2/2;1300;2025-09-05T08:00:00;6251;HH;верх;3561,280;3548,240;15,335;3;1
2/2;1301;2025-09-05T11:00:00;6254;LL;низ;3544,855;3551,885;16,425;3;1
2/2;1302;2025-09-05T19:00:00;6262;HH;верх;3600,205;3595,645;55,350;8;1
2/2;1303;2025-09-05T23:00:00;6266;HL;низ;3586,190;3591,220;14,015;4;1
2/2;1304;2025-09-08T04:00:00;6270;LH;верх;3597,200;3583,510;11,010;4;2
2/2;1305;2025-09-08T07:00:00;6273;LL;низ;3579,720;3598,335;17,480;3;1
2/2;1306;2025-09-08T18:00:00;6284;HH;верх;3646,545;3633,585;66,825;11;1
2/2;1307;2025-09-08T21:00:00;6287;HL;низ;3631,935;3635,850;14,610;3;1
2/2;1308;2025-09-08T23:00:00;6289;LH;верх;3638,020;3635,050;6,085;2;1
2/2;1309;2025-09-09T02:00:00;6291;LL;низ;3628,480;3646,590;9,540;2;1
2/2;1310;2025-09-09T08:00:00;6297;HH;верх;3659,435;3644,340;30,955;6;1
2/2;1311;2025-09-09T09:00:00;6298;HL;низ;3636,620;3648,100;22,815;1;1
2/2;1312;2025-09-09T17:00:00;6306;HH;верх;3674,695;3645,065;38,075;8;2
2/2;1313;2025-09-09T18:00:00;6307;LL;низ;3626,915;3642,860;47,780;1;1
2/2;1314;2025-09-10T02:00:00;6314;LH;верх;3640,675;3630,600;13,760;7;1
2/2;1315;2025-09-10T04:00:00;6316;LL;низ;3620,135;3636,715;20,540;2;1
2/2;1316;2025-09-10T15:00:00;6327;HH;верх;3657,610;3647,700;37,475;11;1
2/2;1317;2025-09-10T18:00:00;6330;HL;низ;3638,650;3647,520;18,960;3;2
2/2;1318;2025-09-10T21:00:00;6333;LH;верх;3649,690;3640,585;11,040;3;1
2/2;1319;2025-09-10T22:00:00;6334;LL;низ;3635,335;3639,800;14,355;1;1
2/2;1320;2025-09-11T04:00:00;6339;LH;верх;3649,345;3632,180;14,010;5;2
2/2;1321;2025-09-11T12:00:00;6347;LL;низ;3614,360;3616,820;34,985;8;2
2/2;1322;2025-09-11T15:00:00;6350;LH;верх;3644,085;3629,500;29,725;3;1
2/2;1323;2025-09-11T15:00:00;6350;LL;низ;3612,835;3629,500;31,250;0;1
2/2;1324;2025-09-11T19:00:00;6354;LH;верх;3642,115;3632,465;29,280;4;1
2/2;1325;2025-09-11T21:00:00;6356;HL;низ;3630,525;3634,120;11,590;2;1
2/2;1326;2025-09-12T01:00:00;6359;LH;верх;3638,525;3636,500;8,000;3;1
2/2;1327;2025-09-12T03:00:00;6361;HL;низ;3630,625;3649,195;7,900;2;1
2/2;1328;2025-09-12T08:00:00;6366;HH;верх;3656,700;3648,400;26,075;5;1
2/2;1329;2025-09-12T12:00:00;6370;HL;низ;3637,630;3647,100;19,070;4;1
2/2;1330;2025-09-12T13:00:00;6371;LH;верх;3652,260;3645,550;14,630;1;1
2/2;1331;2025-09-12T15:00:00;6373;HL;низ;3638,235;3648,060;14,025;2;1
2/2;1332;2025-09-12T17:00:00;6375;HH;верх;3654,495;3649,305;16,260;2;1
2/2;1333;2025-09-12T18:00:00;6376;HL;низ;3641,790;3648,895;12,705;1;1
2/2;1334;2025-09-12T20:00:00;6378;LH;верх;3650,865;3644,295;9,075;2;1
2/2;1335;2025-09-15T04:00:00;6385;LL;низ;3626,460;3645,980;24,405;7;1
2/2;1336;2025-09-15T07:00:00;6388;LH;верх;3646,950;3636,525;20,490;3;1
2/2;1337;2025-09-15T10:00:00;6391;HL;низ;3633,675;3641,320;13,275;3;2
2/2;1338;2025-09-15T19:00:00;6400;HH;верх;3685,695;3676,950;52,020;9;2
2/2;1339;2025-09-16T02:00:00;6406;HL;низ;3676,165;3679,540;9,530;6;1
2/2;1340;2025-09-16T04:00:00;6408;HH;верх;3689,510;3681,060;13,345;2;1
2/2;1341;2025-09-16T05:00:00;6409;LL;низ;3674,705;3684,320;14,805;1;1
2/2;1342;2025-09-16T17:00:00;6421;HH;верх;3703,240;3689,880;28,535;12;2
2/2;1343;2025-09-16T18:00:00;6422;HL;низ;3678,885;3687,750;24,355;1;1
2/2;1344;2025-09-17T03:00:00;6430;LH;верх;3695,520;3682,350;16,635;8;1
2/2;1345;2025-09-17T05:00:00;6432;LL;низ;3674,150;3680,775;21,370;2;1
2/2;1346;2025-09-17T08:00:00;6435;LH;верх;3686,070;3667,090;11,920;3;1
2/2;1347;2025-09-17T14:00:00;6441;LL;низ;3660,020;3678,925;26,050;6;1
2/2;1348;2025-09-17T21:00:00;6448;HH;верх;3707,555;3659,975;47,535;7;1
2/2;1349;2025-09-17T21:00:00;6448;LL;низ;3646,125;3659,975;61,430;0;1
2/2;1350;2025-09-18T02:00:00;6452;LH;верх;3672,125;3657,150;26,000;4;1
2/2;1351;2025-09-18T09:00:00;6459;LL;низ;3634,055;3665,590;38,070;7;2
2/2;1352;2025-09-18T12:00:00;6462;HH;верх;3673,205;3667,260;39,150;3;1
2/2;1353;2025-09-18T16:00:00;6466;LL;низ;3627,960;3641,430;45,245;4;1
2/2;1354;2025-09-18T19:00:00;6469;LH;верх;3647,330;3641,415;19,370;3;1
2/2;1355;2025-09-18T21:00:00;6471;HL;низ;3640,495;3644,180;6,835;2;1
2/2;1356;2025-09-18T23:00:00;6473;LH;верх;3647,235;3640,195;6,740;2;1
2/2;1357;2025-09-19T04:00:00;6477;LL;низ;3632,380;3653,810;14,855;4;1
2/2;1358;2025-09-19T08:00:00;6481;HH;верх;3661,355;3654,050;28,975;4;1
2/2;1359;2025-09-19T09:00:00;6482;HL;низ;3643,400;3655,640;17,955;1;1
2/2;1360;2025-09-19T13:00:00;6486;LH;верх;3659,290;3649,445;15,890;4;1
2/2;1361;2025-09-19T16:00:00;6489;HL;низ;3643,785;3670,950;15,505;3;1
2/2;1362;2025-09-22T01:00:00;6497;HH;верх;3692,290;3691,040;48,505;8;1
2/2;1363;2025-09-22T05:00:00;6501;HL;низ;3685,460;3692,215;6,830;4;1
2/2;1364;2025-09-22T13:00:00;6509;HH;верх;3728,490;3721,635;43,030;8;1
2/2;1365;2025-09-22T15:00:00;6511;HL;низ;3712,250;3725,975;16,240;2;1
2/2;1366;2025-09-22T22:00:00;6518;HH;верх;3748,860;3740,200;36,610;7;1
2/2;1367;2025-09-23T01:00:00;6520;HL;низ;3738,125;3747,260;10,735;2;1
2/2;1368;2025-09-23T04:00:00;6523;HH;верх;3759,420;3746,760;21,295;3;1
2/2;1369;2025-09-23T05:00:00;6524;LL;низ;3736,660;3744,870;22,760;1;1
2/2;1370;2025-09-23T12:00:00;6531;HH;верх;3791,255;3783,680;54,595;7;3
2/2;1371;2025-09-23T22:00:00;6541;HL;низ;3752,075;3765,470;39,180;10;1
2/2;1372;2025-09-24T04:00:00;6546;LH;верх;3771,945;3765,415;19,870;5;1
2/2;1373;2025-09-24T05:00:00;6547;LL;низ;3750,510;3768,340;21,435;1;1
2/2;1374;2025-09-24T10:00:00;6552;HH;верх;3779,340;3768,465;28,830;5;2
2/2;1375;2025-09-24T22:00:00;6564;LL;низ;3717,520;3741,225;61,820;12;1
2/2;1376;2025-09-25T03:00:00;6568;LH;верх;3751,535;3739,715;34,015;4;1
2/2;1377;2025-09-25T05:00:00;6570;HL;низ;3729,635;3738,180;21,900;2;1
2/2;1378;2025-09-25T11:00:00;6576;HH;верх;3761,690;3757,170;32,055;6;1
2/2;1379;2025-09-25T16:00:00;6581;LL;низ;3722,220;3736,050;39,470;5;1
2/2;1380;2025-09-25T21:00:00;6586;LH;верх;3758,430;3749,440;36,210;5;2
2/2;1381;2025-09-26T06:00:00;6594;HL;низ;3734,440;3741,930;23,990;8;2
2/2;1382;2025-09-26T11:00:00;6599;LH;верх;3755,240;3744,625;20,800;5;1
2/2;1383;2025-09-26T13:00:00;6601;HL;низ;3742,955;3752,045;12,285;2;1
2/2;1384;2025-09-26T17:00:00;6605;HH;верх;3783,885;3774,365;40,930;4;2
2/2;1385;2025-09-26T23:00:00;6611;HL;низ;3759,660;3766,920;24,225;6;1
2/2;1386;2025-09-29T14:00:00;6625;HH;верх;3831,450;3821,460;71,790;14;2
2/2;1387;2025-09-29T16:00:00;6627;HL;низ;3809,425;3830,490;22,025;2;1
2/2;1388;2025-09-29T19:00:00;6630;HH;верх;3833,655;3824,510;24,230;3;1
2/2;1389;2025-09-29T22:00:00;6633;HL;низ;3822,600;3830,805;11,055;3;1
2/2;1390;2025-09-30T09:00:00;6643;HH;верх;3871,890;3816,370;49,290;10;2
2/2;1391;2025-09-30T12:00:00;6646;LL;низ;3793,175;3815,390;78,715;3;1
2/2;1392;2025-10-01T05:00:00;6662;HH;верх;3875,560;3864,990;82,385;16;2
2/2;1393;2025-10-01T09:00:00;6666;HL;низ;3853,380;3892,950;22,180;4;2
2/2;1394;2025-10-01T11:00:00;6668;HH;верх;3895,500;3887,735;42,120;2;2
2/2;1395;2025-10-02T04:00:00;6684;LL;низ;3852,835;3866,635;42,665;16;3
2/2;1396;2025-10-02T05:00:00;6685;LH;верх;3870,060;3864,300;17,225;1;1
2/2;1397;2025-10-02T10:00:00;6690;HL;низ;3861,700;3879,210;8,360;5;1
2/2;1398;2025-10-02T16:00:00;6696;HH;верх;3897,130;3828,310;35,430;6;1
2/2;1399;2025-10-02T18:00:00;6698;LL;низ;3819,425;3844,385;77,705;2;1
2/2;1400;2025-10-03T02:00:00;6705;LH;верх;3863,715;3858,550;44,290;7;1
2/2;1401;2025-10-03T06:00:00;6709;HL;низ;3838,070;3855,230;25,645;4;2
2/2;1402;2025-10-06T08:00:00;6734;HH;верх;3945,330;3941,790;107,260;25;3
2/2;1403;2025-10-06T09:00:00;6735;HL;низ;3922,500;3942,610;22,830;1;1
2/2;1404;2025-10-06T11:00:00;6737;HH;верх;3949,670;3942,235;27,170;2;1
2/2;1405;2025-10-06T15:00:00;6741;HL;низ;3926,465;3955,180;23,205;4;1
2/2;1406;2025-10-07T03:00:00;6752;HH;верх;3977,400;3964,905;50,935;11;2
2/2;1407;2025-10-07T04:00:00;6753;HL;низ;3955,870;3973,550;21,530;1;1
2/2;1408;2025-10-07T07:00:00;6756;LH;верх;3977,045;3955,045;21,175;3;1
2/2;1409;2025-10-07T11:00:00;6760;LL;низ;3941,055;3960,175;35,990;4;1
2/2;1410;2025-10-07T18:00:00;6767;HH;верх;3991,135;3980,815;50,080;7;1
2/2;1411;2025-10-07T18:00:00;6767;HL;низ;3961,750;3980,815;29,385;0;2
2/2;1412;2025-10-08T12:00:00;6784;HH;верх;4049,700;4038,195;87,950;17;1
2/2;1413;2025-10-08T16:00:00;6788;HL;низ;4026,175;4045,750;23,525;4;1
2/2;1414;2025-10-08T19:00:00;6791;HH;верх;4059,350;4050,080;33,175;3;1
2/2;1415;2025-10-09T02:00:00;6797;LL;низ;4001,330;4019,675;58,020;6;1
2/2;1416;2025-10-09T04:00:00;6799;LH;верх;4036,540;4026,930;35,210;2;1
2/2;1417;2025-10-09T05:00:00;6800;HL;низ;4002,725;4038,980;33,815;1;1
2/2;1418;2025-10-09T08:00:00;6803;HH;верх;4043,700;4031,700;40,975;3;1
2/2;1419;2025-10-09T09:00:00;6804;HL;низ;4022,670;4038,220;21,030;1;1
2/2;1420;2025-10-09T16:00:00;6811;HH;верх;4058,110;4014,475;35,440;7;1
2/2;1421;2025-10-09T20:00:00;6815;LL;низ;3944,435;3973,460;113,675;4;1
2/2;1422;2025-10-10T03:00:00;6821;LH;верх;3994,520;3978,630;50,085;6;2
2/2;1423;2025-10-10T07:00:00;6825;HL;низ;3947,020;3968,495;47,500;4;2
2/2;1424;2025-10-10T12:00:00;6830;HH;верх;4006,735;3987,135;59,715;5;1
2/2;1425;2025-10-10T17:00:00;6835;HL;низ;3970,855;3983,545;35,880;5;1
2/2;1426;2025-10-10T18:00:00;6836;HH;верх;4023,000;3990,185;52,145;1;1
2/2;1427;2025-10-10T20:00:00;6838;HL;низ;3975,235;4011,365;47,765;2;1
2/2;1428;2025-10-13T19:00:00;6860;HH;верх;4117,420;4101,945;142,185;22;3
2/2;1429;2025-10-13T22:00:00;6863;HL;низ;4090,935;4115,055;26,485;3;1
2/2;1430;2025-10-14T08:00:00;6872;HH;верх;4179,935;4126,575;89,000;9;1
2/2;1431;2025-10-14T09:00:00;6873;LL;низ;4090,145;4143,950;89,790;1;1
2/2;1432;2025-10-14T11:00:00;6875;LH;верх;4145,070;4131,500;54,925;2;1
2/2;1433;2025-10-14T16:00:00;6880;HL;низ;4097,740;4138,075;47,330;5;1
2/2;1434;2025-10-14T19:00:00;6883;HH;верх;4155,495;4148,285;57,755;3;1
2/2;1435;2025-10-14T22:00:00;6886;HL;низ;4134,695;4158,330;20,800;3;1
2/2;1436;2025-10-15T11:00:00;6898;HH;верх;4218,405;4202,960;83,710;12;1
2/2;1437;2025-10-15T12:00:00;6899;HL;низ;4164,240;4198,740;54,165;1;2
2/2;1438;2025-10-15T17:00:00;6904;LH;верх;4212,615;4199,155;48,375;5;1
2/2;1439;2025-10-15T18:00:00;6905;HL;низ;4179,470;4197,880;33,145;1;2
2/2;1440;2025-10-16T06:00:00;6916;HH;верх;4242,380;4204,895;62,910;11;1
2/2;1441;2025-10-16T08:00:00;6918;HL;низ;4203,550;4230,780;38,830;2;3
2/2;1442;2025-10-17T01:00:00;6934;HH;верх;4380,990;4358,145;177,440;16;1
2/2;1443;2025-10-17T04:00:00;6937;HL;низ;4278,680;4366,995;102,310;3;1
2/2;1444;2025-10-17T08:00:00;6941;LH;верх;4378,765;4342,685;100,085;4;1
2/2;1445;2025-10-17T20:00:00;6953;LL;низ;4185,910;4226,230;192,855;12;2
2/2;1446;2025-10-20T01:00:00;6957;LH;верх;4268,270;4249,425;82,360;4;1
2/2;1447;2025-10-20T03:00:00;6959;HL;низ;4219,115;4255,610;49,155;2;1
2/2;1448;2025-10-20T05:00:00;6961;HH;верх;4271,285;4266,150;52,170;2;1
2/2;1449;2025-10-20T09:00:00;6965;HL;низ;4221,205;4258,700;50,080;4;1
2/2;1450;2025-10-20T11:00:00;6967;LH;верх;4266,120;4254,680;44,915;2;1
2/2;1451;2025-10-20T13:00:00;6969;HL;низ;4245,770;4323,540;20,350;2;1
2/2;1452;2025-10-20T22:00:00;6978;HH;верх;4381,440;4367,690;135,670;9;3
2/2;1453;2025-10-21T17:00:00;6996;LL;низ;4080,580;4113,455;300,860;18;4
2/2;1454;2025-10-21T23:00:00;7002;LH;верх;4131,100;4093,105;50,520;6;1
2/2;1455;2025-10-22T03:00:00;7005;LL;низ;4004,280;4115,295;126,820;3;1
2/2;1456;2025-10-22T09:00:00;7011;HH;верх;4161,535;4070,680;157,255;6;1
2/2;1457;2025-10-22T14:00:00;7016;HL;низ;4015,125;4075,975;146,410;5;1
2/2;1458;2025-10-22T16:00:00;7018;LH;верх;4085,480;4037,120;70,355;2;1
2/2;1459;2025-10-22T17:00:00;7019;LL;низ;4011,095;4059,270;74,385;1;1
2/2;1460;2025-10-22T22:00:00;7024;HH;верх;4113,800;4102,325;102,705;5;1
2/2;1461;2025-10-23T03:00:00;7028;HL;низ;4065,900;4082,610;47,900;4;1
2/2;1462;2025-10-23T09:00:00;7034;HH;верх;4137,745;4116,330;71,845;6;1
2/2;1463;2025-10-23T15:00:00;7040;HL;низ;4100,140;4148,365;37,605;6;1
2/2;1464;2025-10-23T17:00:00;7042;HH;верх;4154,790;4132,995;54,650;2;1
2/2;1465;2025-10-24T02:00:00;7050;HL;низ;4106,035;4118,790;48,755;8;1
2/2;1466;2025-10-24T04:00:00;7052;LH;верх;4144,535;4122,475;38,500;2;1
2/2;1467;2025-10-24T14:00:00;7062;LL;низ;4043,515;4106,900;101,020;10;2
2/2;1468;2025-10-24T19:00:00;7067;LH;верх;4138,670;4110,430;95,155;5;1
2/2;1469;2025-10-27T02:00:00;7074;HL;низ;4058,205;4071,755;80,465;7;1
2/2;1470;2025-10-27T03:00:00;7075;LH;верх;4097,870;4069,745;39,665;1;1
2/2;1471;2025-10-27T06:00:00;7078;LL;низ;4053,710;4078,325;44,160;3;1
2/2;1472;2025-10-27T08:00:00;7080;LH;верх;4085,170;4043,580;31,460;2;1
2/2;1473;2025-10-27T10:00:00;7082;LL;низ;4024,340;4037,565;60,830;2;1
2/2;1474;2025-10-27T15:00:00;7087;LH;верх;4050,610;3989,965;26,270;5;1
2/2;1475;2025-10-27T17:00:00;7089;LL;низ;3971,445;4006,635;79,165;2;1
2/2;1476;2025-10-27T20:00:00;7092;LH;верх;4010,305;3981,985;38,860;3;1
2/2;1477;2025-10-28T02:00:00;7097;HL;низ;3972,930;3984,030;37,375;5;2
2/2;1478;2025-10-28T03:00:00;7098;HH;верх;4019,805;3993,070;46,875;1;1
2/2;1479;2025-10-28T11:00:00;7106;LL;низ;3886,465;3923,455;133,340;8;1
2/2;1480;2025-10-28T19:00:00;7114;LH;верх;3970,465;3960,395;84,000;8;1
2/2;1481;2025-10-29T00:00:00;7118;HL;низ;3907,925;3975,325;62,540;4;2
2/2;1482;2025-10-29T02:00:00;7120;HH;верх;3982,495;3961,285;74,570;2;1
2/2;1483;2025-10-29T04:00:00;7122;HL;низ;3943,825;3952,085;38,670;2;2
2/2;1484;2025-10-29T14:00:00;7132;HH;верх;4030,340;4008,450;86,515;10;2
2/2;1485;2025-10-30T00:00:00;7141;LL;низ;3916,590;3950,480;113,750;9;1
2/2;1486;2025-10-30T03:00:00;7144;LH;верх;3966,800;3938,210;50,210;3;1
2/2;1487;2025-10-30T05:00:00;7146;LL;низ;3915,520;3963,975;51,280;2;1
2/2;1488;2025-10-30T11:00:00;7152;HH;верх;4011,705;3974,515;96,185;6;2
2/2;1489;2025-10-30T15:00:00;7156;HL;низ;3960,320;4001,760;51,385;4;1
2/2;1490;2025-10-31T00:00:00;7164;HH;верх;4046,595;4025,010;86,275;8;2
2/2;1491;2025-10-31T06:00:00;7170;HL;низ;3989,065;4013,340;57,530;6;1
2/2;1492;2025-10-31T10:00:00;7174;LH;верх;4026,820;4007,515;37,755;4;1
2/2;1493;2025-10-31T11:00:00;7175;HL;низ;3998,875;4010,595;27,945;1;1
2/2;1494;2025-10-31T14:00:00;7178;HH;верх;4036,435;4020,700;37,560;3;1
2/2;1495;2025-11-03T02:00:00;7188;LL;низ;3962,275;4004,210;74,160;10;3
2/2;1496;2025-11-03T10:00:00;7196;LH;верх;4028,130;3998,715;65,855;8;1
2/2;1497;2025-11-03T11:00:00;7197;HL;низ;3993,100;4007,690;35,030;1;1
2/2;1498;2025-11-03T17:00:00;7203;HH;верх;4030,825;4006,230;37,725;6;1
2/2;1499;2025-11-03T18:00:00;7204;HL;низ;3995,220;4006,435;35,605;1;2
2/2;1500;2025-11-03T22:00:00;7208;LH;верх;4015,060;3997,270;19,840;4;1
2/2;1501;2025-11-04T04:00:00;7213;LL;низ;3975,570;3985,645;39,490;5;1
2/2;1502;2025-11-04T05:00:00;7214;LH;верх;3999,465;3973,355;23,895;1;1
2/2;1503;2025-11-04T08:00:00;7217;LL;низ;3966,605;3996,140;32,860;3;1
2/2;1504;2025-11-04T10:00:00;7219;HH;верх;4000,855;3993,940;34,250;2;2
2/2;1505;2025-11-04T16:00:00;7225;LL;низ;3928,685;3969,140;72,170;6;2
2/2;1506;2025-11-05T10:00:00;7242;LH;верх;3987,340;3964,700;58,655;17;2
2/2;1507;2025-11-05T12:00:00;7244;HL;низ;3956,100;3969,650;31,240;2;2
2/2;1508;2025-11-05T18:00:00;7250;HH;верх;3990,565;3982,445;34,465;6;2
2/2;1509;2025-11-06T03:00:00;7258;HL;низ;3964,455;3987,540;26,110;8;2
2/2;1510;2025-11-06T14:00:00;7269;HH;верх;4019,645;3993,410;55,190;11;2
2/2;1511;2025-11-06T19:00:00;7274;HL;низ;3965,710;3985,350;53,935;5;1
2/2;1512;2025-11-06T21:00:00;7276;LH;верх;3995,365;3977,140;29,655;2;1
2/2;1513;2025-11-06T23:00:00;7278;HL;низ;3976,880;3988,605;18,485;2;1
2/2;1514;2025-11-07T04:00:00;7282;HH;верх;4003,410;3998,375;26,530;4;1
2/2;1515;2025-11-07T06:00:00;7284;HL;низ;3985,605;4006,925;17,805;2;1
2/2;1516;2025-11-07T11:00:00;7289;HH;верх;4014,290;4002,965;28,685;5;1
2/2;1517;2025-11-07T17:00:00;7295;LL;низ;3984,010;4005,600;30,280;6;1
2/2;1518;2025-11-07T18:00:00;7296;HH;верх;4027,595;4005,650;43,585;1;1
2/2;1519;2025-11-07T22:00:00;7300;HL;низ;3994,640;4011,870;32,955;4;1
2/2;1520;2025-11-10T11:00:00;7312;HH;верх;4086,375;4085,385;91,735;12;2
2/2;1521;2025-11-10T11:00:00;7312;HL;низ;4071,490;4085,385;14,885;0;1
2/2;1522;2025-11-10T15:00:00;7316;HH;верх;4106,000;4084,435;34,510;4;1
2/2;1523;2025-11-10T16:00:00;7317;HL;низ;4074,490;4095,175;31,510;1;1
2/2;1524;2025-11-11T06:00:00;7330;HH;верх;4149,100;4130,070;74,610;13;2
2/2;1525;2025-11-11T07:00:00;7331;HL;низ;4124,895;4129,780;24,205;1;1
2/2;1526;2025-11-11T15:00:00;7339;LH;верх;4146,885;4106,835;21,990;8;2
2/2;1527;2025-11-11T17:00:00;7341;LL;низ;4097,245;4114,535;49,640;2;1
2/2;1528;2025-11-12T02:00:00;7349;LH;верх;4145,610;4124,130;48,365;8;1
2/2;1529;2025-11-12T07:00:00;7354;HL;низ;4098,915;4117,305;46,695;5;1
2/2;1530;2025-11-12T11:00:00;7358;LH;верх;4133,855;4126,025;34,940;4;1
2/2;1531;2025-11-12T15:00:00;7362;HL;низ;4122,740;4181,495;11,115;4;1
2/2;1532;2025-11-12T20:00:00;7367;HH;верх;4211,795;4196,050;89,055;5;1
2/2;1533;2025-11-13T03:00:00;7373;HL;низ;4179,735;4212,960;32,060;6;1
2/2;1534;2025-11-13T06:00:00;7376;HH;верх;4219,520;4210,525;39,785;3;1
2/2;1535;2025-11-13T08:00:00;7378;HL;низ;4203,270;4232,710;16,250;2;2
2/2;1536;2025-11-13T14:00:00;7384;HH;верх;4245,195;4195,525;41,925;6;1
2/2;1537;2025-11-13T20:00:00;7390;LL;низ;4145,190;4164,170;100,005;6;3
2/2;1538;2025-11-14T05:00:00;7398;LH;верх;4211,435;4189,900;66,245;8;1
2/2;1539;2025-11-14T16:00:00;7409;LL;низ;4032,230;4105,240;179,205;11;2
2/2;1540;2025-11-14T18:00:00;7411;LH;верх;4111,185;4098,105;78,955;2;1
2/2;1541;2025-11-14T22:00:00;7415;HL;низ;4075,615;4096,510;35,570;4;1
2/2;1542;2025-11-17T01:00:00;7417;LH;верх;4106,705;4091,325;31,090;2;1
2/2;1543;2025-11-17T07:00:00;7423;LL;низ;4049,760;4088,130;56,945;6;1
2/2;1544;2025-11-17T10:00:00;7426;LH;верх;4095,935;4070,180;46,175;3;2
2/2;1545;2025-11-17T18:00:00;7434;HL;низ;4052,380;4062,845;43,555;8;1
2/2;1546;2025-11-17T19:00:00;7435;LH;верх;4081,130;4011,380;28,750;1;1
2/2;1547;2025-11-17T22:00:00;7438;LL;низ;4007,055;4036,785;74,075;3;1
2/2;1548;2025-11-18T01:00:00;7440;LH;верх;4054,755;4025,150;47,700;2;1
2/2;1549;2025-11-18T09:00:00;7448;LL;низ;3997,985;4040,365;56,770;8;3
2/2;1550;2025-11-18T16:00:00;7455;HH;верх;4081,915;4066,930;83,930;7;1
2/2;1551;2025-11-18T18:00:00;7457;HL;низ;4040,550;4072,630;41,365;2;1
2/2;1552;2025-11-18T22:00:00;7461;HH;верх;4082,580;4077,000;42,030;4;1
2/2;1553;2025-11-18T23:00:00;7462;HL;низ;4064,915;4069,340;17,665;1;1
2/2;1554;2025-11-19T04:00:00;7466;LH;верх;4080,775;4075,245;15,860;4;1
2/2;1555;2025-11-19T04:00:00;7466;LL;низ;4055,525;4075,245;25,250;0;1
2/2;1556;2025-11-19T08:00:00;7470;HH;верх;4098,720;4083,355;43,195;4;1
2/2;1557;2025-11-19T10:00:00;7472;HL;низ;4078,350;4108,995;20,370;2;1
2/2;1558;2025-11-19T17:00:00;7479;HH;верх;4132,985;4078,835;54,635;7;1
2/2;1559;2025-11-19T19:00:00;7481;LL;низ;4055,475;4073,700;77,510;2;2
2/2;1560;2025-11-20T02:00:00;7487;LH;верх;4110,370;4066,875;54,895;6;1
2/2;1561;2025-11-20T04:00:00;7489;LL;низ;4038,900;4075,500;71,470;2;3
2/2;1562;2025-11-20T16:00:00;7501;LH;верх;4107,350;4049,120;68,450;12;1
2/2;1563;2025-11-20T19:00:00;7504;HL;низ;4043,580;4084,760;63,770;3;1
2/2;1564;2025-11-21T01:00:00;7509;LH;верх;4088,725;4068,680;45,145;5;3
2/2;1565;2025-11-21T10:00:00;7518;LL;низ;4022,260;4037,205;66,465;9;1
2/2;1566;2025-11-21T11:00:00;7519;LH;верх;4063,605;4036,715;41,345;1;1
2/2;1567;2025-11-21T13:00:00;7521;HL;низ;4031,100;4079,745;32,505;2;2
2/2;1568;2025-11-21T19:00:00;7527;HH;верх;4101,070;4087,625;69,970;6;1
2/2;1569;2025-11-24T04:00:00;7535;HL;низ;4040,770;4044,260;60,300;8;2
2/2;1570;2025-11-24T06:00:00;7537;LH;верх;4061,425;4053,460;20,655;2;1
2/2;1571;2025-11-24T07:00:00;7538;LL;низ;4040,020;4060,245;21,405;1;3
2/2;1572;2025-11-25T04:00:00;7558;HH;верх;4155,900;4140,680;115,880;20;2
2/2;1573;2025-11-25T10:00:00;7564;HL;низ;4109,710;4131,470;46,190;6;1
2/2;1574;2025-11-25T15:00:00;7569;LH;верх;4150,915;4123,125;41,205;5;1
2/2;1575;2025-11-25T16:00:00;7570;HL;низ;4110,805;4136,195;40,110;1;1
2/2;1576;2025-11-25T19:00:00;7573;HH;верх;4159,380;4133,860;48,575;3;1
2/2;1577;2025-11-25T23:00:00;7577;HL;низ;4127,620;4143,080;31,760;4;1
2/2;1578;2025-11-26T05:00:00;7582;HH;верх;4169,580;4162,460;41,960;5;1
2/2;1579;2025-11-26T08:00:00;7585;HL;низ;4146,680;4161,090;22,900;3;1
2/2;1580;2025-11-26T14:00:00;7591;HH;верх;4173,500;4142,365;26,820;6;2
2/2;1581;2025-11-26T17:00:00;7594;LL;низ;4136,665;4167,275;36,835;3;1
2/2;1582;2025-11-26T20:00:00;7597;LH;верх;4171,905;4164,060;35,240;3;1
