слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
5/5;4539;2025-04-08 23:00:00;45535;HL;низ;2969,970;3012,365;52,790;9;1
5/5;4540;2025-04-10 05:00:00;45564;HH;верх;3132,630;3120,215;162,660;29;1
5/5;4541;2025-04-10 09:00:00;45568;HL;низ;3103,320;3154,655;29,310;4;1
5/5;4542;2025-04-11 16:00:00;45598;HH;верх;3245,485;3221,425;142,165;30;1
5/5;4543;2025-04-13 22:00:00;45603;HL;низ;3213,355;3232,405;32,130;5;1
5/5;4544;2025-04-14 02:00:00;45607;HH;верх;3245,845;3228,040;32,490;4;1
5/5;4545;2025-04-14 13:00:00;45618;LL;низ;3193,630;3208,180;52,215;11;1
5/5;4546;2025-04-15 04:00:00;45632;LH;верх;3232,755;3222,635;39,125;14;1
5/5;4547;2025-04-15 13:00:00;45641;HL;низ;3211,660;3229,205;21,095;9;1
5/5;4548;2025-04-16 22:00:00;45672;HH;верх;3357,775;3344,620;146,115;31;2
5/5;4549;2025-04-17 01:00:00;45675;HL;низ;3320,855;3328,820;36,920;3;1
5/5;4550;2025-04-17 12:00:00;45686;LH;верх;3342,735;3319,045;21,880;11;1
5/5;4551;2025-04-17 14:00:00;45688;LL;низ;3283,955;3320,825;58,780;2;2
5/5;4552;2025-04-22 06:00:00;45726;HH;верх;3500,200;3456,820;216,245;38;1
5/5;4553;2025-04-22 22:00:00;45741;HL;низ;3315,340;3339,045;184,860;15;1
5/5;4554;2025-04-23 01:00:00;45744;LH;верх;3386,770;3301,110;71,430;3;1
5/5;4555;2025-04-23 14:00:00;45757;LL;низ;3260,190;3293,990;126,580;13;2
5/5;4556;2025-04-24 01:00:00;45767;LH;верх;3367,685;3324,655;107,495;10;1
5/5;4557;2025-04-24 06:00:00;45772;HL;низ;3314,800;3336,995;52,885;5;1
5/5;4558;2025-04-24 12:00:00;45778;LH;верх;3344,785;3336,880;29,985;6;1
5/5;4559;2025-04-24 14:00:00;45780;LL;низ;3306,755;3342,295;38,030;2;1
5/5;4560;2025-04-24 22:00:00;45787;HH;верх;3370,475;3323,720;63,720;7;1
5/5;4561;2025-04-25 13:00:00;45802;LL;низ;3265,135;3288,410;105,340;15;2
5/5;4562;2025-04-27 22:00:00;45810;LH;верх;3330,605;3290,850;65,470;8;1
5/5;4563;2025-04-28 02:00:00;45814;HL;низ;3268,110;3287,380;62,495;4;2
5/5;4564;2025-04-28 19:00:00;45831;HH;верх;3353,200;3326,600;85,090;17;1
5/5;4565;2025-04-29 05:00:00;45840;HL;низ;3305,140;3313,005;48,060;9;1
5/5;4566;2025-04-29 08:00:00;45843;LH;верх;3325,005;3307,225;19,865;3;1
5/5;4567;2025-04-29 14:00:00;45849;LL;низ;3299,675;3320,540;25,330;6;1
5/5;4568;2025-04-29 16:00:00;45851;HH;верх;3330,065;3319,175;30,390;2;2
5/5;4569;2025-04-30 12:00:00;45870;LL;низ;3266,910;3305,300;63,155;19;1
5/5;4570;2025-04-30 13:00:00;45871;LH;верх;3319,800;3301,770;52,890;1;1
5/5;4571;2025-05-01 12:00:00;45893;LL;низ;3201,955;3214,490;117,845;22;1
5/5;4572;2025-05-02 11:00:00;45915;LH;верх;3269,300;3225,070;67,345;22;1
5/5;4573;2025-05-02 16:00:00;45920;HL;низ;3222,755;3239,725;46,545;5;1
5/5;4574;2025-05-05 02:00:00;45929;HH;верх;3272,545;3264,850;49,790;9;1
5/5;4575;2025-05-05 16:00:00;45943;HL;низ;3305,640;3330,805;33,095;14;1
5/5;4576;2025-05-06 20:00:00;45970;HH;верх;3435,055;3390,665;129,415;27;2
5/5;4577;2025-05-07 01:00:00;45974;HL;низ;3360,200;3392,610;74,855;4;1
5/5;4578;2025-05-07 07:00:00;45980;LH;верх;3397,445;3390,920;37,245;6;1
5/5;4579;2025-05-07 10:00:00;45983;HL;низ;3369,305;3385,230;28,140;3;1
5/5;4580;2025-05-07 13:00:00;45986;HH;верх;3398,145;3384,645;28,840;3;1
5/5;4581;2025-05-07 19:00:00;45992;LL;низ;3363,735;3408,725;34,410;6;1
5/5;4582;2025-05-08 02:00:00;45998;HH;верх;3414,790;3343,050;51,055;6;1
5/5;4583;2025-05-08 06:00:00;46002;LL;низ;3320,380;3344,425;94,410;4;1
5/5;4584;2025-05-08 13:00:00;46009;LH;верх;3369,600;3308,525;49,220;7;1
5/5;4585;2025-05-09 02:00:00;46021;LL;низ;3274,810;3327,485;94,790;12;2
5/5;4586;2025-05-09 16:00:00;46035;LH;верх;3347,625;3272,680;72,815;14;1
5/5;4587;2025-05-12 10:00:00;46052;LL;низ;3207,790;3239,305;139,835;17;2
5/5;4588;2025-05-12 13:00:00;46055;LH;верх;3248,700;3229,770;40,910;3;1
5/5;4589;2025-05-13 01:00:00;46066;HL;низ;3215,855;3262,250;32,845;11;2
5/5;4590;2025-05-13 06:00:00;46071;HH;верх;3265,785;3249,250;49,930;5;1
5/5;4591;2025-05-13 14:00:00;46079;HL;низ;3225,505;3249,450;40,280;8;1
5/5;4592;2025-05-13 23:00:00;46087;LH;верх;3257,140;3224,035;31,635;8;1
5/5;4593;2025-05-14 05:00:00;46093;LL;низ;3221,565;3235,725;35,575;6;1
5/5;4594;2025-05-14 08:00:00;46096;LH;верх;3243,960;3191,505;22,395;3;1
5/5;4595;2025-05-14 19:00:00;46107;LL;низ;3168,065;3172,460;75,895;11;1
5/5;4596;2025-05-15 01:00:00;46112;LH;верх;3192,830;3150,000;24,765;5;1
5/5;4597;2025-05-15 06:00:00;46117;LL;низ;3120,765;3179,250;72,065;5;1
5/5;4598;2025-05-15 22:00:00;46132;HH;верх;3252,255;3211,930;131,490;15;1
5/5;4599;2025-05-16 11:00:00;46145;HL;низ;3154,300;3189,405;97,955;13;1
5/5;4600;2025-05-19 00:00:00;46157;LH;верх;3249,850;3224,160;95,550;12;1
5/5;4601;2025-05-19 04:00:00;46161;HL;низ;3206,725;3242,115;43,125;4;1
5/5;4602;2025-05-19 11:00:00;46168;LH;верх;3248,590;3231,920;41,865;7;1
5/5;4603;2025-05-20 03:00:00;46183;LL;низ;3204,670;3236,040;43,920;15;3
5/5;4604;2025-05-21 06:00:00;46209;HH;верх;3320,845;3311,320;116,175;26;1
5/5;4605;2025-05-21 12:00:00;46215;HL;низ;3290,725;3316,470;30,120;6;1
5/5;4606;2025-05-22 03:00:00;46229;HH;верх;3345,470;3311,355;54,745;14;1
5/5;4607;2025-05-22 14:00:00;46240;LL;низ;3279,235;3290,315;66,235;11;2
5/5;4608;2025-05-23 17:00:00;46266;HH;верх;3366,015;3342,730;86,780;26;1
5/5;4609;2025-05-26 09:00:00;46281;HL;низ;3323,500;3337,350;42,515;15;2
5/5;4610;2025-05-27 00:00:00;46293;LH;верх;3350,095;3323,520;26,595;12;1
5/5;4611;2025-05-27 14:00:00;46307;LL;низ;3285,250;3304,450;64,845;14;1
5/5;4612;2025-05-28 00:00:00;46316;LH;верх;3315,885;3307,275;30,635;9;1
5/5;4613;2025-05-28 03:00:00;46319;HL;низ;3291,705;3321,705;24,180;3;1
5/5;4614;2025-05-28 09:00:00;46325;HH;верх;3325,695;3302,710;33,990;6;1
5/5;4615;2025-05-29 01:00:00;46340;LL;низ;3245,560;3271,775;80,135;15;1
5/5;4616;2025-05-29 16:00:00;46355;HH;верх;3331,470;3314,440;85,910;15;3
5/5;4617;2025-05-30 14:00:00;46376;HL;низ;3271,460;3295,000;60,010;21;1
5/5;4618;2025-06-02 23:00:00;46407;HH;верх;3392,305;3362,800;120,845;31;1
5/5;4619;2025-06-03 14:00:00;46422;HL;низ;3333,170;3352,680;59,135;15;3
5/5;4620;2025-06-04 02:00:00;46433;LH;верх;3372,715;3354,725;39,545;11;1
5/5;4621;2025-06-04 11:00:00;46442;HL;низ;3343,815;3375,115;28,900;9;1
5/5;4622;2025-06-04 14:00:00;46445;HH;верх;3384,760;3373,600;40,945;3;2
5/5;4623;2025-06-05 05:00:00;46459;HL;низ;3361,220;3400,025;23,540;14;1
5/5;4624;2025-06-05 11:00:00;46465;HH;верх;3403,625;3354,165;42,405;6;1
5/5;4625;2025-06-05 15:00:00;46469;LL;низ;3339,350;3352,730;64,275;4;1
5/5;4626;2025-06-06 05:00:00;46482;LH;верх;3375,705;3360,635;36,355;13;1
5/5;4627;2025-06-09 02:00:00;46502;LL;низ;3293,500;3324,250;82,205;20;1
5/5;4628;2025-06-09 07:00:00;46507;LH;верх;3328,515;3320,095;35,015;5;1
5/5;4629;2025-06-09 13:00:00;46513;HL;низ;3310,795;3333,225;17,720;6;1
5/5;4630;2025-06-09 17:00:00;46517;HH;верх;3338,295;3326,865;27,500;4;1
5/5;4631;2025-06-10 02:00:00;46525;LL;низ;3302,015;3330,220;36,280;8;1
5/5;4632;2025-06-10 13:00:00;46536;HH;верх;3349,280;3321,695;47,265;11;1
5/5;4633;2025-06-10 23:00:00;46545;HL;низ;3315,590;3341,850;33,690;9;2
5/5;4634;2025-06-11 12:00:00;46558;HH;верх;3360,790;3324,365;45,200;13;1
5/5;4635;2025-06-11 17:00:00;46563;HL;низ;3319,380;3365,535;41,410;5;1
5/5;4636;2025-06-12 02:00:00;46571;HH;верх;3377,895;3346,305;58,515;8;1
5/5;4637;2025-06-12 07:00:00;46576;HL;низ;3338,590;3388,325;39,305;5;1
5/5;4638;2025-06-13 03:00:00;46595;HH;верх;3444,495;3424,365;105,905;19;2
5/5;4639;2025-06-13 07:00:00;46599;HL;низ;3407,925;3436,510;36,570;4;1
5/5;4640;2025-06-15 22:00:00;46613;HH;верх;3451,525;3431,565;43,600;14;2
5/5;4641;2025-06-16 07:00:00;46622;HL;низ;3409,580;3415,625;41,945;9;1
5/5;4642;2025-06-16 11:00:00;46626;LH;верх;3422,785;3399,490;13,205;4;1
5/5;4643;2025-06-16 13:00:00;46628;LL;низ;3382,540;3385,340;40,245;2;2
5/5;4644;2025-06-17 00:00:00;46638;LH;верх;3403,430;3392,640;20,890;10;1
5/5;4645;2025-06-17 03:00:00;46641;LL;низ;3373,670;3378,945;29,760;3;1
5/5;4646;2025-06-17 11:00:00;46649;LH;верх;3400,200;3382,965;26,530;8;1
5/5;4647;2025-06-17 14:00:00;46652;LL;низ;3366,115;3385,815;34,085;3;1
5/5;4648;2025-06-17 22:00:00;46659;LH;верх;3395,975;3391,115;29,860;7;1
5/5;4649;2025-06-18 02:00:00;46663;HL;низ;3370,645;3385,995;25,330;4;1
5/5;4650;2025-06-18 04:00:00;46665;HH;верх;3400,110;3378,275;29,465;2;2
5/5;4651;2025-06-18 20:00:00;46681;LL;низ;3362,605;3376,830;37,505;16;1
5/5;4652;2025-06-19 01:00:00;46685;LH;верх;3388,175;3357,455;25,570;4;1
5/5;4653;2025-06-19 06:00:00;46690;LL;низ;3347,530;3372,060;40,645;5;1
5/5;4654;2025-06-19 10:00:00;46694;LH;верх;3379,180;3369,290;31,650;4;1
5/5;4655;2025-06-19 13:00:00;46697;HL;низ;3361,525;3370,380;17,655;3;1
5/5;4656;2025-06-19 17:00:00;46701;LH;верх;3375,625;3356,540;14,100;4;1
5/5;4657;2025-06-20 06:00:00;46711;LL;низ;3340,415;3347,160;35,210;10;2
5/5;4658;2025-06-22 22:00:00;46726;HH;верх;3389,220;3363,460;48,805;15;2
5/5;4659;2025-06-23 05:00:00;46733;HL;низ;3347,035;3367,865;42,185;7;1
5/5;4660;2025-06-23 16:00:00;46744;HH;верх;3393,640;3355,540;46,605;11;1
5/5;4661;2025-06-24 13:00:00;46764;LL;низ;3295,315;3317,285;98,325;20;2
5/5;4662;2025-06-25 07:00:00;46781;LH;верх;3337,205;3320,755;41,890;17;1
5/5;4663;2025-06-25 13:00:00;46787;HL;низ;3312,055;3331,755;25,150;6;2
5/5;4664;2025-06-26 08:00:00;46805;HH;верх;3350,415;3319,985;38,360;18;1
5/5;4665;2025-06-27 13:00:00;46833;LL;низ;3255,850;3275,860;94,565;28;2
5/5;4666;2025-06-27 17:00:00;46837;LH;верх;3282,940;3263,815;27,090;4;1
5/5;4667;2025-06-29 22:00:00;46841;LL;низ;3244,415;3279,070;38,525;4;1
5/5;4668;2025-06-30 07:00:00;46850;HH;верх;3296,830;3282,155;52,415;9;1
5/5;4669;2025-06-30 11:00:00;46854;HL;низ;3274,625;3297,380;22,205;4;1
5/5;4670;2025-07-01 12:00:00;46878;HH;верх;3358,085;3339,820;83,460;24;2
5/5;4671;2025-07-02 07:00:00;46896;HL;низ;3327,655;3346,775;30,430;18;1
5/5;4672;2025-07-02 22:00:00;46910;HH;верх;3365,920;3347,600;38,265;14;2
5/5;4673;2025-07-03 01:00:00;46913;HL;низ;3342,015;3361,920;23,905;3;1
5/5;4674;2025-07-03 06:00:00;46918;LH;верх;3363,755;3346,115;21,740;5;1
5/5;4675;2025-07-03 12:00:00;46924;LL;низ;3311,625;3329,145;52,130;6;2
5/5;4676;2025-07-04 06:00:00;46941;LH;верх;3345,175;3334,770;33,550;17;2
5/5;4677;2025-07-07 10:00:00;46964;LL;низ;3296,280;3320,975;48,895;23;1
5/5;4678;2025-07-07 22:00:00;46975;HH;верх;3345,955;3331,610;49,675;11;2
5/5;4679;2025-07-09 08:00:00;47008;LL;низ;3282,665;3300,305;63,290;33;3
5/5;4680;2025-07-10 09:00:00;47032;LH;верх;3330,360;3315,065;47,695;24;1
5/5;4681;2025-07-10 14:00:00;47037;HL;низ;3310,175;3324,800;20,185;5;1
5/5;4682;2025-07-13 23:00:00;47068;HH;верх;3374,255;3359,835;64,080;31;2
5/5;4683;2025-07-14 05:00:00;47074;HL;низ;3353,675;3372,095;20,580;6;1
5/5;4684;2025-07-14 07:00:00;47076;HH;верх;3375,085;3350,120;21,410;2;1
5/5;4685;2025-07-14 14:00:00;47083;LL;низ;3341,090;3344,305;33,995;7;2
5/5;4686;2025-07-15 10:00:00;47102;LH;верх;3366,425;3329,020;25,335;19;1
5/5;4687;2025-07-15 16:00:00;47108;LL;низ;3320,305;3326,715;46,120;6;1
5/5;4688;2025-07-16 09:00:00;47124;LH;верх;3343,080;3338,145;22,775;16;1
5/5;4689;2025-07-16 14:00:00;47129;LL;низ;3319,695;3347,140;23,385;5;1
5/5;4690;2025-07-16 15:00:00;47130;HH;верх;3377,655;3347,600;57,960;1;1
5/5;4691;2025-07-17 12:00:00;47150;LL;низ;3309,790;3337,525;67,865;20;2
5/5;4692;2025-07-18 12:00:00;47173;LH;верх;3361,330;3352,285;51,540;23;1
5/5;4693;2025-07-20 22:00:00;47182;HL;низ;3344,905;3351,295;16,425;9;1
5/5;4694;2025-07-21 23:00:00;47206;HH;верх;3402,860;3391,130;57,955;24;2
5/5;4695;2025-07-22 07:00:00;47214;HL;низ;3383,420;3407,540;19,440;8;1
5/5;4696;2025-07-23 00:00:00;47230;HH;верх;3439,035;3420,440;55,615;16;2
5/5;4697;2025-07-23 05:00:00;47235;HL;низ;3416,445;3422,800;22,590;5;1
5/5;4698;2025-07-23 09:00:00;47239;LH;верх;3433,880;3413,625;17,435;4;1
5/5;4699;2025-07-24 13:00:00;47266;LL;низ;3351,465;3372,010;82,415;27;2
5/5;4700;2025-07-24 14:00:00;47267;LH;верх;3377,475;3370,540;26,010;1;2
5/5;4701;2025-07-27 22:00:00;47297;LL;низ;3324,020;3343,420;53,455;30;2
5/5;4702;2025-07-28 06:00:00;47305;LH;верх;3345,520;3336,625;21,500;8;1
5/5;4703;2025-07-28 13:00:00;47312;LL;низ;3301,765;3313,805;43,755;7;2
5/5;4704;2025-07-29 08:00:00;47330;LH;верх;3330,100;3317,655;28,335;18;1
5/5;4705;2025-07-29 14:00:00;47336;HL;низ;3311,995;3325,075;18,105;6;1
5/5;4706;2025-07-29 15:00:00;47337;HH;верх;3334,270;3326,670;22,275;1;2
5/5;4707;2025-07-30 01:00:00;47346;HL;низ;3321,795;3327,345;12,475;9;1
5/5;4708;2025-07-30 09:00:00;47354;LH;верх;3334,090;3302,205;12,295;8;1
5/5;4709;2025-07-30 19:00:00;47364;LL;низ;3268,120;3293,860;65,970;10;1
5/5;4710;2025-07-31 08:00:00;47376;LH;верх;3314,985;3301,390;46,865;12;1
5/5;4711;2025-08-01 01:00:00;47392;HL;низ;3281,745;3292,515;33,240;16;2
5/5;4712;2025-08-03 22:00:00;47412;HH;верх;3364,815;3360,350;83,070;20;1
5/5;4713;2025-08-04 01:00:00;47415;HL;низ;3345,005;3362,620;19,810;3;1
5/5;4714;2025-08-04 13:00:00;47427;HH;верх;3385,535;3375,835;40,530;12;2
5/5;4715;2025-08-05 11:00:00;47448;HL;низ;3349,890;3382,110;35,645;21;1
5/5;4716;2025-08-05 16:00:00;47453;HH;верх;3390,600;3379,830;40,710;5;2
5/5;4717;2025-08-06 09:00:00;47469;HL;низ;3358,255;3379,310;32,345;16;1
5/5;4718;2025-08-06 15:00:00;47475;LH;верх;3380,090;3369,270;21,835;6;1
5/5;4719;2025-08-07 00:00:00;47483;HL;низ;3365,305;3375,640;14,785;8;1
5/5;4720;2025-08-07 07:00:00;47490;HH;верх;3397,580;3380,735;32,275;7;1
5/5;4721;2025-08-07 11:00:00;47494;HL;низ;3371,870;3388,900;25,710;4;1
5/5;4722;2025-08-07 22:00:00;47504;HH;верх;3409,430;3396,050;37,560;10;1
5/5;4723;2025-08-08 01:00:00;47507;HL;низ;3381,215;3393,695;28,215;3;1
5/5;4724;2025-08-08 07:00:00;47513;LH;верх;3404,280;3391,615;23,065;6;1
5/5;4725;2025-08-08 11:00:00;47517;LL;низ;3380,455;3397,570;23,825;4;1
5/5;4726;2025-08-08 18:00:00;47524;LH;верх;3403,960;3381,740;23,505;7;1
5/5;4727;2025-08-11 17:00:00;47546;LL;низ;3341,155;3349,090;62,805;22;2
5/5;4728;2025-08-12 07:00:00;47559;LH;верх;3358,250;3349,950;17,095;13;2
5/5;4729;2025-08-12 14:00:00;47566;LL;низ;3331,170;3347,660;27,080;7;1
5/5;4730;2025-08-12 15:00:00;47567;HH;верх;3359,340;3348,345;28,170;1;1
5/5;4731;2025-08-13 00:00:00;47575;HL;низ;3342,635;3349,290;16,705;8;1
5/5;4732;2025-08-13 14:00:00;47589;HH;верх;3370,825;3357,990;28,190;14;1
5/5;4733;2025-08-13 18:00:00;47593;HL;низ;3350,015;3369,610;20,810;4;1
5/5;4734;2025-08-14 00:00:00;47598;HH;верх;3374,805;3358,960;24,790;5;1
5/5;4735;2025-08-14 16:00:00;47614;LL;низ;3329,850;3333,510;44,955;16;2
5/5;4736;2025-08-15 05:00:00;47626;LH;верх;3348,915;3337,850;19,065;12;1
5/5;4737;2025-08-17 23:00:00;47643;LL;низ;3323,685;3357,630;25,230;17;2
5/5;4738;2025-08-18 05:00:00;47649;HH;верх;3358,490;3346,635;34,805;6;1
5/5;4739;2025-08-19 00:00:00;47667;HL;низ;3326,285;3336,170;32,205;18;1
5/5;4740;2025-08-19 10:00:00;47677;LH;верх;3345,465;3322,690;19,180;10;1
5/5;4741;2025-08-20 01:00:00;47691;LL;низ;3311,560;3323,210;33,905;14;1
5/5;4742;2025-08-20 22:00:00;47711;HH;верх;3352,300;3339,910;40,740;20;2
5/5;4743;2025-08-21 11:00:00;47724;HL;низ;3325,280;3339,805;27,020;13;1
5/5;4744;2025-08-21 14:00:00;47727;LH;верх;3348,240;3338,935;22,960;3;1
5/5;4745;2025-08-22 12:00:00;47748;LL;низ;3321,455;3374,350;26,785;21;1
5/5;4746;2025-08-22 15:00:00;47751;HH;верх;3378,835;3371,230;57,380;3;1
5/5;4747;2025-08-25 02:00:00;47761;HL;низ;3359,780;3366,180;19,055;10;2
5/5;4748;2025-08-26 00:00:00;47782;HH;верх;3386,685;3376,685;26,905;21;2
5/5;4749;2025-08-26 00:00:00;47782;LL;низ;3351,330;3376,685;35,355;0;2
5/5;4750;2025-08-26 20:00:00;47802;HH;верх;3393,745;3384,220;42,415;20;1
5/5;4751;2025-08-27 11:00:00;47816;HL;низ;3373,750;3395,550;19,995;14;1
5/5;4752;2025-08-27 23:00:00;47827;HH;верх;3399,365;3390,390;25,615;11;2
5/5;4753;2025-08-28 02:00:00;47830;HL;низ;3384,620;3395,920;14,745;3;1
5/5;4754;2025-08-28 19:00:00;47847;HH;верх;3423,180;3409,895;38,560;17;1
5/5;4755;2025-08-29 11:00:00;47862;HL;низ;3404,315;3449,355;18,865;15;2
5/5;4756;2025-09-01 06:00:00;47880;HH;верх;3489,845;3470,260;85,530;18;1
5/5;4757;2025-09-01 10:00:00;47884;HL;низ;3466,385;3474,215;23,460;4;1
5/5;4758;2025-09-02 01:00:00;47896;HH;верх;3508,790;3485,770;42,405;12;2
5/5;4759;2025-09-02 08:00:00;47903;HL;низ;3470,050;3489,145;38,740;7;1
5/5;4760;2025-09-03 00:00:00;47918;HH;верх;3547,330;3530,100;77,280;15;1
5/5;4761;2025-09-03 05:00:00;47923;HL;низ;3526,770;3540,175;20,560;5;1
5/5;4762;2025-09-03 18:00:00;47936;HH;верх;3578,660;3561,570;51,890;13;1
5/5;4763;2025-09-04 03:00:00;47944;LL;низ;3511,755;3541,425;66,905;8;1
5/5;4764;2025-09-04 13:00:00;47954;LH;верх;3558,930;3546,355;47,175;10;1
5/5;4765;2025-09-04 14:00:00;47955;HL;низ;3535,145;3549,960;23,785;1;2
5/5;4766;2025-09-05 05:00:00;47969;HH;верх;3561,280;3551,885;26,135;14;1
5/5;4767;2025-09-05 08:00:00;47972;HL;низ;3544,855;3594,740;16,425;3;1
5/5;4768;2025-09-05 16:00:00;47980;HH;верх;3600,205;3592,130;55,350;8;1
5/5;4769;2025-09-08 04:00:00;47991;HL;низ;3579,720;3613,880;20,485;11;1
5/5;4770;2025-09-08 15:00:00;48002;HH;верх;3646,545;3635,850;66,825;11;1
5/5;4771;2025-09-08 23:00:00;48009;HL;низ;3628,480;3654,995;18,065;7;1
5/5;4772;2025-09-09 14:00:00;48024;HH;верх;3674,695;3629,560;46,215;15;2
5/5;4773;2025-09-10 01:00:00;48034;LL;низ;3620,135;3643,995;54,560;10;1
5/5;4774;2025-09-10 12:00:00;48045;LH;верх;3657,610;3647,520;37,475;11;1
5/5;4775;2025-09-10 19:00:00;48052;HL;низ;3635,335;3641,165;22,275;7;1
5/5;4776;2025-09-11 01:00:00;48057;LH;верх;3649,345;3633,245;14,010;5;2
5/5;4777;2025-09-11 12:00:00;48068;LL;низ;3612,835;3635,025;36,510;11;1
5/5;4778;2025-09-12 05:00:00;48084;HH;верх;3656,700;3651,335;43,865;16;1
5/5;4779;2025-09-12 09:00:00;48088;HL;низ;3637,630;3648,060;19,070;4;1
5/5;4780;2025-09-12 14:00:00;48093;LH;верх;3654,495;3644,295;16,865;5;1
5/5;4781;2025-09-15 01:00:00;48103;LL;низ;3626,460;3636,525;28,035;10;1
5/5;4782;2025-09-15 04:00:00;48106;LH;верх;3646,950;3641,320;20,490;3;1
5/5;4783;2025-09-15 07:00:00;48109;HL;низ;3633,675;3650,510;13,275;3;1
5/5;4784;2025-09-15 16:00:00;48118;HH;верх;3685,695;3679,110;52,020;9;1
5/5;4785;2025-09-16 02:00:00;48127;HL;низ;3674,705;3686,475;10,990;9;1
5/5;4786;2025-09-16 14:00:00;48139;HH;верх;3703,240;3689,790;28,535;12;1
5/5;4787;2025-09-16 15:00:00;48140;HL;низ;3678,885;3689,855;24,355;1;1
5/5;4788;2025-09-17 00:00:00;48148;LH;верх;3695,520;3679,225;16,635;8;1
5/5;4789;2025-09-17 11:00:00;48159;LL;низ;3660,020;3684,810;35,500;11;1
5/5;4790;2025-09-17 18:00:00;48166;HH;верх;3707,555;3665,340;47,535;7;1
5/5;4791;2025-09-18 06:00:00;48177;LL;низ;3634,055;3667,260;73,500;11;2
5/5;4792;2025-09-18 09:00:00;48180;LH;верх;3673,205;3638,385;39,150;3;1
5/5;4793;2025-09-18 13:00:00;48184;LL;низ;3627,960;3641,415;45,245;4;2
5/5;4794;2025-09-19 05:00:00;48199;LH;верх;3661,355;3655,960;33,395;15;1
5/5;4795;2025-09-19 13:00:00;48207;HL;низ;3643,785;3683,670;17,570;8;1
5/5;4796;2025-09-23 01:00:00;48241;HH;верх;3759,420;3753,900;115,635;34;1
5/5;4797;2025-09-23 02:00:00;48242;HL;низ;3736,660;3753,455;22,760;1;1
5/5;4798;2025-09-23 09:00:00;48249;HH;верх;3791,255;3774,175;54,595;7;1
5/5;4799;2025-09-24 02:00:00;48265;HL;низ;3750,510;3777,470;40,745;16;2
5/5;4800;2025-09-24 07:00:00;48270;LH;верх;3779,340;3768,175;28,830;5;1
5/5;4801;2025-09-24 19:00:00;48282;LL;низ;3717,520;3736,170;61,820;12;1
5/5;4802;2025-09-25 00:00:00;48286;LH;верх;3751,535;3738,610;34,015;4;1
5/5;4803;2025-09-25 02:00:00;48288;HL;низ;3729,635;3752,445;21,900;2;1
5/5;4804;2025-09-25 08:00:00;48294;HH;верх;3761,690;3733,845;32,055;6;1
5/5;4805;2025-09-25 13:00:00;48299;LL;низ;3722,220;3755,240;39,470;5;1
5/5;4806;2025-09-25 18:00:00;48304;LH;верх;3758,430;3749,720;36,210;5;1
5/5;4807;2025-09-26 03:00:00;48312;HL;низ;3734,440;3753,015;23,990;8;1
5/5;4808;2025-09-26 14:00:00;48323;HH;верх;3783,885;3766,825;49,445;11;1
5/5;4809;2025-09-26 20:00:00;48329;HL;низ;3759,660;3792,905;24,225;6;1
5/5;4810;2025-09-30 06:00:00;48361;HH;верх;3871,890;3815,390;112,230;32;1
5/5;4811;2025-09-30 09:00:00;48364;HL;низ;3793,175;3854,080;78,715;3;2
5/5;4812;2025-10-01 08:00:00;48386;HH;верх;3895,500;3873,055;102,325;22;1
5/5;4813;2025-10-02 01:00:00;48402;HL;низ;3852,835;3864,155;42,665;16;2
5/5;4814;2025-10-02 13:00:00;48414;HH;верх;3897,130;3850,920;44,295;12;1
5/5;4815;2025-10-02 15:00:00;48416;LL;низ;3819,425;3856,560;77,705;2;1
5/5;4816;2025-10-02 23:00:00;48423;LH;верх;3863,715;3844,100;44,290;7;1
5/5;4817;2025-10-03 03:00:00;48427;HL;низ;3838,070;3865,010;25,645;4;1
5/5;4818;2025-10-06 08:00:00;48455;HH;верх;3949,670;3944,740;111,600;28;2
5/5;4819;2025-10-06 12:00:00;48459;HL;низ;3926,465;3958,030;23,205;4;1
5/5;4820;2025-10-07 00:00:00;48470;HH;верх;3977,400;3964,725;50,935;11;1
5/5;4821;2025-10-07 08:00:00;48478;HL;низ;3941,055;3979,330;36,345;8;1
5/5;4822;2025-10-08 09:00:00;48502;HH;верх;4049,700;4048,225;108,645;24;2
5/5;4823;2025-10-08 13:00:00;48506;HL;низ;4026,175;4050,080;23,525;4;1
5/5;4824;2025-10-08 16:00:00;48509;HH;верх;4059,350;4021,510;33,175;3;1
5/5;4825;2025-10-08 23:00:00;48515;LL;низ;4001,330;4038,980;58,020;6;1
5/5;4826;2025-10-09 13:00:00;48529;LH;верх;4058,110;3957,475;56,780;14;1
5/5;4827;2025-10-09 17:00:00;48533;LL;низ;3944,435;3989,805;113,675;4;1
5/5;4828;2025-10-10 00:00:00;48539;LH;верх;3994,520;3974,850;50,085;6;1
5/5;4829;2025-10-10 04:00:00;48543;HL;низ;3947,020;3995,870;47,500;4;1
5/5;4830;2025-10-10 09:00:00;48548;HH;верх;4006,735;3990,285;59,715;5;1
5/5;4831;2025-10-10 14:00:00;48553;HL;низ;3970,855;4011,365;35,880;5;1
5/5;4832;2025-10-14 05:00:00;48590;HH;верх;4179,935;4131,500;209,080;37;4
5/5;4833;2025-10-14 06:00:00;48591;HL;низ;4090,145;4130,415;89,790;1;2
5/5;4834;2025-10-15 08:00:00;48616;HH;верх;4218,405;4192,145;128,260;25;1
