слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
2/2;8444;2024-03-21 08:00:00;39330;HL;низ;2196,925;2207,760;25,990;10;1
2/2;8445;2024-03-21 10:00:00;39332;LH;верх;2211,860;2207,775;14,935;2;1
2/2;8446;2024-03-21 15:00:00;39337;LL;низ;2166,445;2180,915;45,415;5;1
2/2;8447;2024-03-22 00:00:00;39345;LH;верх;2186,130;2172,645;19,685;8;2
2/2;8448;2024-03-22 02:00:00;39347;HL;низ;2171,875;2173,695;14,255;2;1
2/2;8449;2024-03-22 06:00:00;39351;LH;верх;2176,320;2168,015;4,445;4;1
2/2;8450;2024-03-22 07:00:00;39352;LL;низ;2162,640;2166,685;13,680;1;2
2/2;8451;2024-03-22 13:00:00;39358;HH;верх;2180,190;2166,210;17,550;6;1
2/2;8452;2024-03-22 17:00:00;39362;LL;низ;2157,130;2164,005;23,060;4;2
2/2;8453;2024-03-25 02:00:00;39370;LH;верх;2178,405;2169,495;21,275;8;1
2/2;8454;2024-03-25 07:00:00;39375;HL;низ;2163,615;2168,500;14,790;5;1
2/2;8455;2024-03-25 13:00:00;39381;HH;верх;2181,410;2175,530;17,795;6;1
2/2;8456;2024-03-25 20:00:00;39388;HL;низ;2170,760;2172,990;10,650;7;1
2/2;8457;2024-03-26 01:00:00;39392;LH;верх;2174,475;2170,430;3,715;4;1
2/2;8458;2024-03-26 01:00:00;39392;LL;низ;2167,625;2170,430;6,850;0;2
2/2;8459;2024-03-26 10:00:00;39401;HH;верх;2200,175;2188,015;32,550;9;1
2/2;8460;2024-03-26 15:00:00;39406;HL;низ;2171,780;2176,840;28,395;5;3
2/2;8461;2024-03-27 03:00:00;39417;LH;верх;2181,810;2177,110;10,030;11;1
2/2;8462;2024-03-27 09:00:00;39423;HL;низ;2176,620;2188,515;5,190;6;1
2/2;8463;2024-03-27 11:00:00;39425;HH;верх;2197,675;2193,405;21,055;2;1
2/2;8464;2024-03-27 13:00:00;39427;HL;низ;2183,605;2190,515;14,070;2;1
2/2;8465;2024-03-27 14:00:00;39428;LH;верх;2195,305;2192,510;11,700;1;1
2/2;8466;2024-03-27 18:00:00;39432;HL;низ;2189,085;2194,860;6,220;4;1
2/2;8467;2024-03-27 20:00:00;39434;LH;верх;2195,225;2190,735;6,140;2;1
2/2;8468;2024-03-28 00:00:00;39437;LL;низ;2187,410;2194,880;7,815;3;1
2/2;8469;2024-03-28 05:00:00;39442;HH;верх;2200,755;2193,840;13,345;5;1
2/2;8470;2024-03-28 08:00:00;39445;HL;низ;2190,900;2212,260;9,855;3;1
2/2;8471;2024-03-28 13:00:00;39450;HH;верх;2217,175;2215,970;26,275;5;1
2/2;8472;2024-03-28 13:00:00;39450;HL;низ;2202,320;2215,970;14,855;0;1
2/2;8473;2024-04-01 04:00:00;39464;HH;верх;2265,775;2260,325;63,455;14;3
2/2;8474;2024-04-01 14:00:00;39474;HL;низ;2228,540;2238,175;37,235;10;1
2/2;8475;2024-04-01 22:00:00;39481;LH;верх;2255,935;2250,405;27,395;7;1
2/2;8476;2024-04-02 01:00:00;39484;HL;низ;2246,715;2251,640;9,220;3;1
2/2;8477;2024-04-02 09:00:00;39492;HH;верх;2266,875;2260,695;20,160;8;2
2/2;8478;2024-04-02 12:00:00;39495;HL;низ;2253,435;2260,815;13,440;3;1
2/2;8479;2024-04-02 14:00:00;39497;HH;верх;2277,050;2260,360;23,615;2;1
2/2;8480;2024-04-02 15:00:00;39498;LL;низ;2250,895;2265,945;26,155;1;1
2/2;8481;2024-04-02 22:00:00;39504;HH;верх;2288,435;2283,380;37,540;6;1
2/2;8482;2024-04-03 01:00:00;39507;HL;низ;2276,765;2285,170;11,670;3;1
2/2;8483;2024-04-03 03:00:00;39509;LH;верх;2288,025;2286,095;11,260;2;1
2/2;8484;2024-04-03 12:00:00;39518;LL;низ;2265,505;2282,810;22,520;9;2
2/2;8485;2024-04-03 22:00:00;39527;HH;верх;2302,800;2302,340;37,295;9;1
2/2;8486;2024-04-03 23:00:00;39528;HL;низ;2296,405;2301,135;6,395;1;1
2/2;8487;2024-04-04 01:00:00;39530;HH;верх;2304,990;2299,215;8,585;2;3
2/2;8488;2024-04-04 12:00:00;39541;LL;низ;2282,690;2295,230;22,300;11;1
2/2;8489;2024-04-04 18:00:00;39547;HH;верх;2305,650;2291,210;22,960;6;2
2/2;8490;2024-04-05 01:00:00;39553;LL;низ;2267,780;2276,795;37,870;6;4
2/2;8491;2024-04-05 17:00:00;39569;HH;верх;2330,525;2323,325;62,745;16;2
2/2;8492;2024-04-08 01:00:00;39576;HL;низ;2302,975;2345,615;27,550;7;2
2/2;8493;2024-04-08 02:00:00;39577;HH;верх;2354,155;2342,240;51,180;1;1
2/2;8494;2024-04-08 06:00:00;39581;HL;низ;2331,895;2336,390;22,260;4;1
2/2;8495;2024-04-08 10:00:00;39585;LH;верх;2343,640;2329,110;11,745;4;1
2/2;8496;2024-04-08 14:00:00;39589;LL;низ;2318,740;2328,555;24,900;4;1
2/2;8497;2024-04-09 09:00:00;39607;HH;верх;2365,395;2354,610;46,655;18;4
2/2;8498;2024-04-09 15:00:00;39613;HL;низ;2338,355;2347,430;27,040;6;1
2/2;8499;2024-04-10 00:00:00;39621;LH;верх;2355,650;2352,205;17,295;8;1
2/2;8500;2024-04-10 01:00:00;39622;HL;низ;2344,805;2351,385;10,845;1;1
2/2;8501;2024-04-10 05:00:00;39626;HH;верх;2360,150;2353,110;15,345;4;1
2/2;8502;2024-04-10 13:00:00;39634;LL;низ;2319,395;2337,005;40,755;8;1
2/2;8503;2024-04-10 14:00:00;39635;LH;верх;2352,465;2337,335;33,070;1;1
2/2;8504;2024-04-10 17:00:00;39638;HL;низ;2325,910;2329,655;26,555;3;2
2/2;8505;2024-04-11 03:00:00;39647;LH;верх;2346,955;2342,060;21,045;9;1
2/2;8506;2024-04-11 08:00:00;39652;LL;низ;2325,740;2338,605;21,215;5;1
2/2;8507;2024-04-12 02:00:00;39669;HH;верх;2395,505;2384,305;69,765;17;3
2/2;8508;2024-04-12 04:00:00;39671;HL;низ;2382,885;2395,220;12,620;2;1
2/2;8509;2024-04-12 08:00:00;39675;HH;верх;2400,725;2398,180;17,840;4;1
2/2;8510;2024-04-12 11:00:00;39678;HL;низ;2390,435;2404,580;10,290;3;1
2/2;8511;2024-04-12 15:00:00;39682;HH;верх;2431,590;2355,210;41,155;4;1
2/2;8512;2024-04-12 19:00:00;39686;LL;низ;2333,880;2356,975;97,710;4;1
2/2;8513;2024-04-14 22:00:00;39688;LH;верх;2372,990;2353,365;39,110;2;1
2/2;8514;2024-04-15 01:00:00;39691;HL;низ;2348,425;2358,645;24,565;3;1
2/2;8515;2024-04-15 05:00:00;39695;LH;верх;2362,540;2353,225;14,115;4;1
2/2;8516;2024-04-15 08:00:00;39698;LL;низ;2344,765;2356,850;17,775;3;1
2/2;8517;2024-04-15 11:00:00;39701;LH;верх;2361,305;2348,770;16,540;3;1
2/2;8518;2024-04-15 14:00:00;39704;LL;низ;2324,255;2357,280;37,050;3;1
2/2;8519;2024-04-15 22:00:00;39711;HH;верх;2392,255;2383,515;68,000;7;1
2/2;8520;2024-04-16 01:00:00;39714;HL;низ;2379,350;2388,025;12,905;3;1
2/2;8521;2024-04-16 03:00:00;39716;LH;верх;2389,430;2386,425;10,080;2;1
2/2;8522;2024-04-16 07:00:00;39720;LL;низ;2363,060;2372,375;26,370;4;2
2/2;8523;2024-04-16 16:00:00;39729;HH;верх;2398,380;2392,410;35,320;9;1
2/2;8524;2024-04-16 20:00:00;39733;HL;низ;2378,470;2382,770;19,910;4;2
2/2;8525;2024-04-17 02:00:00;39738;LH;верх;2386,300;2382,060;7,830;5;1
2/2;8526;2024-04-17 06:00:00;39742;LL;низ;2372,755;2393,030;13,545;4;1
2/2;8527;2024-04-17 09:00:00;39745;HH;верх;2394,380;2387,415;21,625;3;1
2/2;8528;2024-04-17 12:00:00;39748;HL;низ;2378,370;2390,575;16,010;3;1
2/2;8529;2024-04-17 14:00:00;39750;HH;верх;2395,640;2372,510;17,270;2;1
2/2;8530;2024-04-17 20:00:00;39756;LL;низ;2354,730;2367,950;40,910;6;2
2/2;8531;2024-04-18 07:00:00;39766;LH;верх;2381,090;2379,665;26,360;10;1
2/2;8532;2024-04-18 10:00:00;39769;HL;низ;2377,290;2385,535;3,800;3;1
2/2;8533;2024-04-18 13:00:00;39772;HH;верх;2392,860;2384,130;15,570;3;1
2/2;8534;2024-04-18 14:00:00;39773;LL;низ;2369,630;2388,030;23,230;1;1
2/2;8535;2024-04-18 17:00:00;39776;LH;верх;2389,405;2380,220;19,775;3;1
2/2;8536;2024-04-19 00:00:00;39782;HL;низ;2373,840;2400,520;15,565;6;2
2/2;8537;2024-04-19 01:00:00;39783;HH;верх;2417,920;2391,455;44,080;1;2
2/2;8538;2024-04-19 11:00:00;39793;LL;низ;2372,910;2378,755;45,010;10;2
2/2;8539;2024-04-19 17:00:00;39799;LH;верх;2401,995;2387,665;29,085;6;1
2/2;8540;2024-04-22 06:00:00;39811;LL;низ;2351,495;2359,690;50,500;12;1
2/2;8541;2024-04-22 09:00:00;39814;LH;верх;2363,780;2342,245;12,285;3;1
2/2;8542;2024-04-22 18:00:00;39823;LL;низ;2324,670;2327,240;39,110;9;2
2/2;8543;2024-04-23 01:00:00;39829;LH;верх;2334,510;2302,630;9,840;6;1
2/2;8544;2024-04-23 01:00:00;39829;LL;низ;2295,635;2302,630;38,875;0;1
2/2;8545;2024-04-23 05:00:00;39833;LH;верх;2314,835;2309,080;19,200;4;1
2/2;8546;2024-04-23 09:00:00;39837;LL;низ;2291,465;2302,205;23,370;4;2
2/2;8547;2024-04-23 14:00:00;39842;HH;верх;2332,210;2330,460;40,745;5;2
2/2;8548;2024-04-23 19:00:00;39847;HL;низ;2321,275;2321,890;10,935;5;1
2/2;8549;2024-04-23 23:00:00;39850;LH;верх;2324,375;2318,345;3,100;3;1
2/2;8550;2024-04-24 02:00:00;39853;LL;низ;2315,845;2326,785;8,530;3;1
2/2;8551;2024-04-24 06:00:00;39857;HH;верх;2331,370;2319,255;15,525;4;1
2/2;8552;2024-04-24 09:00:00;39860;LL;низ;2311,815;2316,230;19,555;3;2
2/2;8553;2024-04-24 15:00:00;39866;HH;верх;2337,385;2324,480;25,570;6;1
2/2;8554;2024-04-24 20:00:00;39871;HL;низ;2313,720;2316,315;23,665;5;2
2/2;8555;2024-04-25 02:00:00;39876;LH;верх;2322,165;2315,405;8,445;5;1
2/2;8556;2024-04-25 03:00:00;39877;LL;низ;2305,025;2319,570;17,140;1;1
2/2;8557;2024-04-25 08:00:00;39882;HH;верх;2328,950;2328,225;23,925;5;1
2/2;8558;2024-04-25 13:00:00;39887;HL;низ;2312,870;2330,440;16,080;5;1
2/2;8559;2024-04-25 14:00:00;39888;HH;верх;2344,930;2328,825;32,060;1;2
2/2;8560;2024-04-26 01:00:00;39898;HL;низ;2326,365;2334,750;18,565;10;1
2/2;8561;2024-04-26 09:00:00;39906;HH;верх;2352,640;2344,950;26,275;8;2
2/2;8562;2024-04-26 14:00:00;39911;HL;низ;2328,770;2333,670;23,870;5;1
2/2;8563;2024-04-26 18:00:00;39915;LH;верх;2341,470;2338,050;12,700;4;1
2/2;8564;2024-04-29 01:00:00;39921;LL;низ;2319,840;2328,510;21,630;6;1
2/2;8565;2024-04-29 09:00:00;39929;HH;верх;2344,445;2337,095;24,605;8;1
2/2;8566;2024-04-29 13:00:00;39933;HL;низ;2325,620;2337,915;18,825;4;1
2/2;8567;2024-04-29 16:00:00;39936;HH;верх;2346,830;2341,370;21,210;3;1
2/2;8568;2024-04-29 19:00:00;39939;HL;низ;2333,050;2335,085;13,780;3;1
2/2;8569;2024-04-30 01:00:00;39944;LH;верх;2336,250;2329,270;3,200;5;1
2/2;8570;2024-05-01 04:00:00;39970;LL;низ;2281,680;2286,920;54,570;26;4
2/2;8571;2024-05-01 18:00:00;39984;LH;верх;2328,430;2319,560;46,750;14;3
2/2;8572;2024-05-01 18:00:00;39984;HL;низ;2295,105;2319,560;33,325;0;1
2/2;8573;2024-05-02 01:00:00;39990;LH;верх;2326,515;2319,615;31,410;6;1
2/2;8574;2024-05-02 13:00:00;40002;LL;низ;2285,545;2299,970;40,970;12;1
2/2;8575;2024-05-02 18:00:00;40007;LH;верх;2309,530;2303,800;23,985;5;1
2/2;8576;2024-05-02 20:00:00;40009;HL;низ;2300,735;2304,315;8,795;2;1
2/2;8577;2024-05-03 01:00:00;40013;LH;верх;2306,440;2302,530;5,705;4;1
2/2;8578;2024-05-03 02:00:00;40014;LL;низ;2299,925;2307,485;6,515;1;1
2/2;8579;2024-05-03 05:00:00;40017;HH;верх;2308,800;2299,275;8,875;3;1
2/2;8580;2024-05-03 07:00:00;40019;LL;низ;2297,850;2301,640;10,950;2;1
2/2;8581;2024-05-03 12:00:00;40024;HH;верх;2320,705;2291,295;22,855;5;2
2/2;8582;2024-05-03 13:00:00;40025;LL;низ;2277,345;2293,770;43,360;1;1
2/2;8583;2024-05-03 17:00:00;40029;LH;верх;2303,220;2301,475;25,875;4;1
2/2;8584;2024-05-03 19:00:00;40031;HL;низ;2296,075;2301,870;7,145;2;1
2/2;8585;2024-05-03 20:00:00;40032;HH;верх;2303,465;2294,090;7,390;1;1
2/2;8586;2024-05-06 00:00:00;40035;LL;низ;2291,850;2311,290;11,615;3;1
2/2;8587;2024-05-06 07:00:00;40042;HH;верх;2324,340;2321,225;32,490;7;2
2/2;8588;2024-05-06 12:00:00;40047;HL;низ;2314,600;2321,200;9,740;5;1
2/2;8589;2024-05-06 13:00:00;40048;HH;верх;2332,225;2324,915;17,625;1;1
2/2;8590;2024-05-06 16:00:00;40051;HL;низ;2317,765;2326,415;14,460;3;1
2/2;8591;2024-05-06 20:00:00;40055;LH;верх;2329,055;2326,135;11,290;4;1
2/2;8592;2024-05-06 23:00:00;40057;HL;низ;2322,300;2322,865;6,755;2;1
2/2;8593;2024-05-07 01:00:00;40059;HH;верх;2329,980;2324,995;7,680;2;1
2/2;8594;2024-05-07 12:00:00;40070;LL;низ;2310,040;2314,275;19,940;11;3
2/2;8595;2024-05-07 13:00:00;40071;LH;верх;2323,775;2314,850;13,735;1;1
2/2;8596;2024-05-07 17:00:00;40075;HL;низ;2311,150;2314,825;12,625;4;1
2/2;8597;2024-05-07 22:00:00;40079;LH;верх;2316,960;2314,230;5,810;4;1
2/2;8598;2024-05-08 01:00:00;40082;LL;низ;2307,070;2317,075;9,890;3;1
2/2;8599;2024-05-08 05:00:00;40086;HH;верх;2321,530;2305,670;14,460;4;1
2/2;8600;2024-05-08 08:00:00;40089;LL;низ;2303,745;2315,575;17,785;3;1
2/2;8601;2024-05-08 12:00:00;40093;LH;верх;2319,235;2315,550;15,490;4;1
2/2;8602;2024-05-08 13:00:00;40094;HL;низ;2306,900;2320,450;12,335;1;1
2/2;8603;2024-05-08 16:00:00;40097;HH;верх;2321,150;2312,780;14,250;3;1
2/2;8604;2024-05-08 20:00:00;40101;HL;низ;2307,940;2308,885;13,210;4;2
2/2;8605;2024-05-09 05:00:00;40109;LH;верх;2319,850;2309,405;11,910;8;1
2/2;8606;2024-05-09 09:00:00;40113;LL;низ;2306,655;2315,985;13,195;4;1
2/2;8607;2024-05-10 10:00:00;40137;HH;верх;2378,560;2364,905;71,905;24;3
2/2;8608;2024-05-10 15:00:00;40142;HL;низ;2356,675;2369,735;21,885;5;1
2/2;8609;2024-05-10 18:00:00;40145;LH;верх;2371,040;2360,515;14,365;3;1
2/2;8610;2024-05-10 20:00:00;40147;HL;низ;2359,775;2360,490;11,265;2;1
2/2;8611;2024-05-13 00:00:00;40150;LH;верх;2364,555;2359,060;4,780;3;1
2/2;8612;2024-05-13 11:00:00;40161;LL;низ;2338,525;2344,150;26,030;11;2
2/2;8613;2024-05-13 12:00:00;40162;LH;верх;2349,875;2343,790;11,350;1;1
2/2;8614;2024-05-13 15:00:00;40165;LL;низ;2332,110;2336,005;17,765;3;1
2/2;8615;2024-05-13 19:00:00;40169;LH;верх;2338,595;2337,675;6,485;4;1
2/2;8616;2024-05-14 00:00:00;40173;HL;низ;2334,890;2340,525;3,705;4;2
2/2;8617;2024-05-14 05:00:00;40178;HH;верх;2345,985;2339,265;11,095;5;1
2/2;8618;2024-05-14 07:00:00;40180;HL;низ;2336,165;2345,895;9,820;2;1
2/2;8619;2024-05-14 09:00:00;40182;HH;верх;2348,275;2343,585;12,110;2;1
2/2;8620;2024-05-14 12:00:00;40185;HL;низ;2336,645;2353,165;11,630;3;1
2/2;8621;2024-05-14 14:00:00;40187;HH;верх;2357,145;2354,285;20,500;2;1
2/2;8622;2024-05-14 16:00:00;40189;HL;низ;2346,375;2357,700;10,770;2;1
2/2;8623;2024-05-14 18:00:00;40191;HH;верх;2359,705;2357,980;13,330;2;1
2/2;8624;2024-05-15 00:00:00;40196;HL;низ;2354,990;2358,720;4,715;5;1
2/2;8625;2024-05-15 03:00:00;40199;HH;верх;2361,055;2358,585;6,065;3;1
2/2;8626;2024-05-15 05:00:00;40201;HL;низ;2355,775;2362,515;5,280;2;1
2/2;8627;2024-05-15 12:00:00;40208;HH;верх;2379,060;2373,885;23,285;7;2
2/2;8628;2024-05-15 13:00:00;40209;LL;низ;2351,915;2377,690;27,145;1;1
2/2;8629;2024-05-16 01:00:00;40220;HH;верх;2397,515;2388,755;45,600;11;2
2/2;8630;2024-05-16 02:00:00;40221;HL;низ;2386,620;2391,400;10,895;1;1
2/2;8631;2024-05-16 05:00:00;40224;LH;верх;2394,525;2389,390;7,905;3;2
2/2;8632;2024-05-16 14:00:00;40233;LL;низ;2371,010;2382,000;23,515;9;1
2/2;8633;2024-05-16 16:00:00;40235;LH;верх;2383,830;2379,770;12,820;2;1
2/2;8634;2024-05-16 20:00:00;40239;HL;низ;2375,960;2377,900;7,870;4;1
2/2;8635;2024-05-17 02:00:00;40244;LH;верх;2381,285;2378,890;5,325;5;2
2/2;8636;2024-05-17 02:00:00;40244;LL;низ;2374,020;2378,890;7,265;0;1
2/2;8637;2024-05-20 05:00:00;40270;HH;верх;2450,125;2442,330;76,105;26;4
2/2;8638;2024-05-20 06:00:00;40271;HL;низ;2431,905;2440,185;18,220;1;1
2/2;8639;2024-05-20 09:00:00;40274;LH;верх;2447,235;2430,685;15,330;3;1
2/2;8640;2024-05-20 12:00:00;40277;LL;низ;2407,340;2423,060;39,895;3;1
2/2;8641;2024-05-20 18:00:00;40283;LH;верх;2437,410;2426,530;30,070;6;1
2/2;8642;2024-05-20 20:00:00;40285;HL;низ;2423,360;2426,320;14,050;2;1
2/2;8643;2024-05-21 01:00:00;40289;LH;верх;2433,135;2413,860;9,775;4;1
2/2;8644;2024-05-21 03:00:00;40291;LL;низ;2406,160;2416,515;26,975;2;1
2/2;8645;2024-05-21 07:00:00;40295;LH;верх;2422,260;2416,400;16,100;4;1
2/2;8646;2024-05-21 07:00:00;40295;HL;низ;2408,625;2416,400;13,635;0;1
2/2;8647;2024-05-21 15:00:00;40303;HH;верх;2433,995;2420,040;25,370;8;1
2/2;8648;2024-05-21 18:00:00;40306;HL;низ;2417,425;2421,025;16,570;3;1
2/2;8649;2024-05-22 02:00:00;40313;LH;верх;2426,615;2412,985;9,190;7;2
2/2;8650;2024-05-22 05:00:00;40316;LL;низ;2411,525;2417,315;15,090;3;1
2/2;8651;2024-05-22 07:00:00;40318;LH;верх;2418,540;2417,350;7,015;2;1
2/2;8652;2024-05-22 08:00:00;40319;LL;низ;2410,690;2414,825;7,850;1;1
2/2;8653;2024-05-22 10:00:00;40321;HH;верх;2419,410;2412,490;8,720;2;1
2/2;8654;2024-05-22 18:00:00;40329;LL;низ;2374,995;2379,175;44,415;8;3
2/2;8655;2024-05-23 00:00:00;40334;LH;верх;2383,785;2369,585;8,790;5;1
2/2;8656;2024-05-23 06:00:00;40340;LL;низ;2354,985;2360,565;28,800;6;2
2/2;8657;2024-05-23 13:00:00;40347;LH;верх;2369,935;2346,205;14,950;7;1
2/2;8658;2024-05-23 20:00:00;40354;LL;низ;2327,020;2332,060;42,915;7;1
2/2;8659;2024-05-24 01:00:00;40358;LH;верх;2335,240;2330,710;8,220;4;1
2/2;8660;2024-05-24 02:00:00;40359;LL;низ;2325,465;2335,160;9,775;1;1
2/2;8661;2024-05-24 13:00:00;40370;HH;верх;2347,540;2334,640;22,075;11;2
2/2;8662;2024-05-24 19:00:00;40376;HL;низ;2331,975;2340,345;15,565;6;1
2/2;8663;2024-05-27 03:00:00;40383;HH;верх;2347,665;2343,755;15,690;7;2
2/2;8664;2024-05-27 07:00:00;40387;HL;низ;2338,225;2343,370;9,440;4;1
2/2;8665;2024-05-27 14:00:00;40394;HH;верх;2358,565;2354,965;20,340;7;2
2/2;8666;2024-05-27 18:00:00;40398;HL;низ;2350,795;2352,550;7,770;4;1
2/2;8667;2024-05-28 01:00:00;40402;LH;верх;2356,440;2351,010;5,645;4;1
2/2;8668;2024-05-28 08:00:00;40409;LL;низ;2340,310;2345,770;16,130;7;2
2/2;8669;2024-05-28 13:00:00;40414;HH;верх;2364,175;2360,345;23,865;5;2
2/2;8670;2024-05-28 18:00:00;40419;HL;низ;2352,870;2361,385;11,305;5;1
2/2;8671;2024-05-28 22:00:00;40422;LH;верх;2361,615;2357,900;8,745;3;1
2/2;8672;2024-05-29 02:00:00;40426;HL;низ;2354,485;2358,340;7,130;4;1
2/2;8673;2024-05-29 05:00:00;40429;LH;верх;2361,450;2350,600;6,965;3;1
2/2;8674;2024-05-29 12:00:00;40436;LL;низ;2334,540;2343,550;26,910;7;1
2/2;8675;2024-05-29 13:00:00;40437;LH;верх;2347,265;2339,170;12,725;1;1
2/2;8676;2024-05-29 16:00:00;40440;HL;низ;2336,130;2338,280;11,135;3;1
2/2;8677;2024-05-29 18:00:00;40442;LH;верх;2344,380;2338,145;8,250;2;1
2/2;8678;2024-05-29 20:00:00;40444;LL;низ;2335,940;2338,500;8,440;2;1
2/2;8679;2024-05-30 01:00:00;40448;LH;верх;2339,945;2334,455;4,005;4;1
2/2;8680;2024-05-30 02:00:00;40449;LL;низ;2328,135;2335,400;11,810;1;1
2/2;8681;2024-05-30 04:00:00;40451;LH;верх;2337,210;2332,940;9,075;2;1
2/2;8682;2024-05-30 05:00:00;40452;LL;низ;2322,660;2334,465;14,550;1;2
2/2;8683;2024-05-30 14:00:00;40461;HH;верх;2351,905;2347,960;29,245;9;1
2/2;8684;2024-05-30 16:00:00;40463;HL;низ;2340,955;2342,625;10,950;2;1
2/2;8685;2024-05-30 17:00:00;40464;LH;верх;2348,925;2341,575;7,970;1;1
2/2;8686;2024-05-30 19:00:00;40466;LL;низ;2339,935;2344,200;8,990;2;1
2/2;8687;2024-05-31 02:00:00;40472;LH;верх;2347,810;2344,185;7,875;6;1
2/2;8688;2024-05-31 03:00:00;40473;LL;низ;2337,040;2342,510;10,770;1;1
2/2;8689;2024-05-31 06:00:00;40476;LH;верх;2347,165;2343,370;10,125;3;1
2/2;8690;2024-05-31 08:00:00;40478;HL;низ;2339,765;2344,100;7,400;2;1
2/2;8691;2024-05-31 13:00:00;40483;HH;верх;2359,725;2330,140;19,960;5;1
2/2;8692;2024-05-31 19:00:00;40489;LL;низ;2320,595;2326,505;39,130;6;1
2/2;8693;2024-06-03 01:00:00;40494;LH;верх;2331,145;2321,460;10,550;5;2
2/2;8694;2024-06-03 06:00:00;40499;LL;низ;2314,795;2325,565;16,350;5;1
2/2;8695;2024-06-03 07:00:00;40500;LH;верх;2328,965;2327,850;14,170;1;1
2/2;8696;2024-06-03 12:00:00;40505;HL;низ;2325,730;2341,800;3,235;5;1
2/2;8697;2024-06-03 17:00:00;40510;HH;верх;2354,770;2347,745;29,040;5;1
2/2;8698;2024-06-03 19:00:00;40512;HL;низ;2344,815;2350,885;9,955;2;1
2/2;8699;2024-06-04 00:00:00;40516;LH;верх;2352,885;2346,920;8,070;4;1
2/2;8700;2024-06-04 01:00:00;40517;LL;низ;2343,190;2345,720;9,695;1;1
2/2;8701;2024-06-04 06:00:00;40522;LH;верх;2351,855;2333,450;8,665;5;2
2/2;8702;2024-06-04 14:00:00;40530;LL;низ;2315,675;2324,010;36,180;8;1
2/2;8703;2024-06-04 17:00:00;40533;LH;верх;2330,420;2327,275;14,745;3;1
2/2;8704;2024-06-05 01:00:00;40540;HL;низ;2325,965;2337,250;4,455;7;1
2/2;8705;2024-06-05 05:00:00;40544;HH;верх;2341,745;2331,680;15,780;4;1
2/2;8706;2024-06-05 06:00:00;40545;HL;низ;2328,145;2332,745;13,600;1;2
2/2;8707;2024-06-05 15:00:00;40554;HH;верх;2357,425;2355,165;29,280;9;2
2/2;8708;2024-06-06 00:00:00;40562;HL;низ;2354,610;2374,425;2,815;8;1
2/2;8709;2024-06-06 03:00:00;40565;HH;верх;2375,045;2367,820;20,435;3;1
2/2;8710;2024-06-06 13:00:00;40575;LL;низ;2353,500;2374,215;21,545;10;2
2/2;8711;2024-06-06 15:00:00;40577;HH;верх;2378,600;2373,195;25,100;2;1
2/2;8712;2024-06-06 18:00:00;40580;HL;низ;2369,065;2376,090;9,535;3;2
2/2;8713;2024-06-07 05:00:00;40590;HH;верх;2387,785;2373,670;18,720;10;1
2/2;8714;2024-06-07 20:00:00;40605;LL;низ;2286,830;2298,570;100,955;15;1
2/2;8715;2024-06-09 23:00:00;40607;LH;верх;2300,145;2297,710;13,315;2;1
2/2;8716;2024-06-10 01:00:00;40609;HL;низ;2294,050;2295,375;6,095;2;1
2/2;8717;2024-06-10 02:00:00;40610;HH;верх;2301,450;2294,920;7,400;1;1
2/2;8718;2024-06-10 06:00:00;40614;LL;низ;2287,805;2292,680;13,645;4;1
2/2;8719;2024-06-10 16:00:00;40624;HH;верх;2313,865;2310,990;26,060;10;2
2/2;8720;2024-06-11 05:00:00;40636;HL;низ;2297,800;2304,625;16,065;12;4
2/2;8721;2024-06-11 12:00:00;40643;HH;верх;2320,000;2314,845;22,200;7;1
2/2;8722;2024-06-11 16:00:00;40647;HL;низ;2305,980;2313,855;14,020;4;1
2/2;8723;2024-06-11 22:00:00;40652;LH;верх;2317,720;2313,835;11,740;5;1
2/2;8724;2024-06-12 02:00:00;40656;HL;низ;2310,750;2312,820;6,970;4;1
2/2;8725;2024-06-12 06:00:00;40660;HH;верх;2317,850;2312,840;7,100;4;2
2/2;8726;2024-06-12 08:00:00;40662;HL;низ;2310,885;2313,515;6,965;2;2
2/2;8727;2024-06-12 13:00:00;40667;HH;верх;2341,700;2335,665;30,815;5;2
2/2;8728;2024-06-12 19:00:00;40673;HL;низ;2315,875;2322,015;25,825;6;1
2/2;8729;2024-06-12 22:00:00;40675;LH;верх;2325,030;2320,865;9,155;2;1
2/2;8730;2024-06-13 01:00:00;40678;LL;низ;2308,205;2314,305;16,825;3;2
2/2;8731;2024-06-13 07:00:00;40684;LH;верх;2318,690;2315,600;10,485;6;1
2/2;8732;2024-06-13 11:00:00;40688;LL;низ;2304,010;2310,865;14,680;4;1
2/2;8733;2024-06-13 12:00:00;40689;HH;верх;2326,795;2313,645;22,785;1;1
2/2;8734;2024-06-13 16:00:00;40693;LL;низ;2295,590;2303,130;31,205;4;1
2/2;8735;2024-06-13 19:00:00;40696;LH;верх;2305,070;2303,060;9,480;3;1
2/2;8736;2024-06-14 00:00:00;40700;HL;низ;2301,605;2306,715;3,465;4;2
2/2;8737;2024-06-14 11:00:00;40711;HH;верх;2336,725;2330,290;35,120;11;2
2/2;8738;2024-06-14 15:00:00;40715;HL;низ;2324,135;2334,255;12,590;4;1
2/2;8739;2024-06-14 17:00:00;40717;LH;верх;2335,650;2332,550;11,515;2;1
