слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
3/3;608;2025-04-23T17:00:00;4039;LL;низ;3260,190;3281,355;80,410;5;1
3/3;609;2025-04-24T04:00:00;4049;HH;верх;3367,685;3326,195;107,495;10;1
3/3;610;2025-04-24T09:00:00;4054;HL;низ;3314,800;3335,805;52,885;5;1
3/3;611;2025-04-24T15:00:00;4060;LH;верх;3344,785;3329,535;29,985;6;1
3/3;612;2025-04-24T17:00:00;4062;LL;низ;3306,755;3336,880;38,030;2;1
3/3;613;2025-04-25T01:00:00;4069;HH;верх;3370,475;3345,750;63,720;7;1
3/3;614;2025-04-25T16:00:00;4084;LL;низ;3265,135;3285,525;105,340;15;2
3/3;615;2025-04-28T01:00:00;4092;LH;верх;3330,605;3281,055;65,470;8;1
3/3;616;2025-04-28T05:00:00;4096;HL;низ;3268,110;3295,190;62,495;4;1
3/3;617;2025-04-28T08:00:00;4099;LH;верх;3301,165;3282,790;33,055;3;1
3/3;618;2025-04-28T13:00:00;4104;HL;низ;3273,335;3293,200;27,830;5;1
3/3;619;2025-04-28T22:00:00;4113;HH;верх;3353,200;3337,680;79,865;9;1
3/3;620;2025-04-29T08:00:00;4122;HL;низ;3305,140;3311,885;48,060;9;1
3/3;621;2025-04-29T11:00:00;4125;LH;верх;3325,005;3309,290;19,865;3;1
3/3;622;2025-04-29T17:00:00;4131;LL;низ;3299,675;3314,365;25,330;6;1
3/3;623;2025-04-29T19:00:00;4133;HH;верх;3330,065;3320,540;30,390;2;2
3/3;624;2025-04-30T07:00:00;4144;HL;низ;3301,385;3307,240;28,680;11;1
3/3;625;2025-04-30T08:00:00;4145;LH;верх;3314,820;3284,510;13,435;1;1
3/3;626;2025-04-30T15:00:00;4152;LL;низ;3266,910;3308,105;47,910;7;1
3/3;627;2025-04-30T16:00:00;4153;HH;верх;3319,800;3310,825;52,890;1;1
3/3;628;2025-05-01T07:00:00;4167;LL;низ;3221,320;3230,200;98,480;14;1
3/3;629;2025-05-01T09:00:00;4169;LH;верх;3243,280;3218,590;21,960;2;1
3/3;630;2025-05-01T15:00:00;4175;LL;низ;3201,955;3216,515;41,325;6;1
3/3;631;2025-05-01T16:00:00;4176;LH;верх;3233,370;3219,675;31,415;1;1
3/3;632;2025-05-02T03:00:00;4186;HL;низ;3227,470;3255,050;5,900;10;1
3/3;633;2025-05-02T14:00:00;4197;HH;верх;3269,300;3262,875;41,830;11;1
3/3;634;2025-05-02T19:00:00;4202;LL;низ;3222,755;3233,865;46,545;5;1
3/3;635;2025-05-05T17:00:00;4223;HH;верх;3328,850;3317,170;106,095;21;2
3/3;636;2025-05-05T19:00:00;4225;HL;низ;3305,640;3328,760;23,210;2;1
3/3;637;2025-05-05T22:00:00;4228;HH;верх;3337,670;3334,145;32,030;3;1
3/3;638;2025-05-06T03:00:00;4232;HL;низ;3322,755;3360,430;14,915;4;1
3/3;639;2025-05-06T05:00:00;4234;HH;верх;3387,015;3362,150;64,260;2;1
3/3;640;2025-05-06T08:00:00;4237;HL;низ;3350,260;3377,175;36,755;3;1
3/3;641;2025-05-06T23:00:00;4252;HH;верх;3435,055;3379,380;84,795;15;1
3/3;642;2025-05-07T04:00:00;4256;HL;низ;3360,200;3382,215;74,855;4;1
3/3;643;2025-05-07T10:00:00;4262;LH;верх;3397,445;3391,365;37,245;6;1
3/3;644;2025-05-07T13:00:00;4265;HL;низ;3369,305;3394,300;28,140;3;1
3/3;645;2025-05-07T16:00:00;4268;HH;верх;3398,145;3386,925;28,840;3;1
3/3;646;2025-05-07T17:00:00;4269;HL;низ;3375,800;3385,160;22,345;1;1
3/3;647;2025-05-07T21:00:00;4273;LH;верх;3398,020;3370,080;22,220;4;1
3/3;648;2025-05-07T22:00:00;4274;LL;низ;3363,735;3376,475;34,285;1;1
3/3;649;2025-05-08T05:00:00;4280;HH;верх;3414,790;3355,490;51,055;6;1
3/3;650;2025-05-08T09:00:00;4284;LL;низ;3320,380;3332,095;94,410;4;1
3/3;651;2025-05-08T16:00:00;4291;LH;верх;3369,600;3310,330;49,220;7;1
3/3;652;2025-05-08T22:00:00;4297;LL;низ;3288,805;3316,405;80,795;6;1
3/3;653;2025-05-09T02:00:00;4300;LH;верх;3324,095;3308,390;35,290;3;1
3/3;654;2025-05-09T05:00:00;4303;LL;низ;3274,810;3321,685;49,285;3;1
3/3;655;2025-05-09T10:00:00;4308;HH;верх;3332,350;3323,435;57,540;5;1
3/3;656;2025-05-09T17:00:00;4315;HL;низ;3320,395;3340,925;11,955;7;1
3/3;657;2025-05-09T19:00:00;4317;HH;верх;3347,625;3328,865;27,230;2;1
3/3;658;2025-05-12T13:00:00;4334;LL;низ;3207,790;3240,790;139,835;17;2
3/3;659;2025-05-12T16:00:00;4337;LH;верх;3248,700;3224,290;40,910;3;1
3/3;660;2025-05-13T04:00:00;4348;HL;низ;3215,855;3252,710;32,845;11;2
3/3;661;2025-05-13T09:00:00;4353;HH;верх;3265,785;3253,435;49,930;5;1
3/3;662;2025-05-13T17:00:00;4361;HL;низ;3225,505;3247,185;40,280;8;1
3/3;663;2025-05-13T19:00:00;4363;LH;верх;3258,000;3249,450;32,495;2;2
3/3;664;2025-05-14T08:00:00;4375;LL;низ;3221,565;3232,595;36,435;12;1
3/3;665;2025-05-14T11:00:00;4378;LH;верх;3243,960;3220,215;22,395;3;1
3/3;666;2025-05-14T22:00:00;4389;LL;низ;3168,065;3186,165;75,895;11;1
3/3;667;2025-05-15T04:00:00;4394;LH;верх;3192,830;3138,605;24,765;5;1
3/3;668;2025-05-15T09:00:00;4399;LL;низ;3120,765;3165,370;72,065;5;1
3/3;669;2025-05-16T01:00:00;4414;HH;верх;3252,255;3222,175;131,490;15;1
3/3;670;2025-05-16T06:00:00;4419;HL;низ;3206,600;3215,005;45,655;5;1
3/3;671;2025-05-16T09:00:00;4422;LH;верх;3231,335;3209,275;24,735;3;1
3/3;672;2025-05-16T14:00:00;4427;LL;низ;3154,300;3173,335;77,035;5;1
3/3;673;2025-05-19T03:00:00;4439;HH;верх;3249,850;3212,265;95,550;12;1
3/3;674;2025-05-19T07:00:00;4443;HL;низ;3206,725;3232,395;43,125;4;1
3/3;675;2025-05-19T14:00:00;4450;LH;верх;3248,590;3233,980;41,865;7;1
3/3;676;2025-05-19T17:00:00;4453;HL;низ;3217,290;3226,465;31,300;3;1
3/3;677;2025-05-19T22:00:00;4458;LH;верх;3235,970;3222,665;18,680;5;2
3/3;678;2025-05-20T06:00:00;4465;LL;низ;3204,670;3209,885;31,300;7;2
3/3;679;2025-05-21T04:00:00;4486;HH;верх;3314,820;3302,170;110,150;21;1
3/3;680;2025-05-21T04:00:00;4486;HL;низ;3285,340;3302,170;29,480;0;1
3/3;681;2025-05-21T09:00:00;4491;HH;верх;3320,845;3313,595;35,505;5;1
3/3;682;2025-05-21T15:00:00;4497;HL;низ;3290,725;3311,990;30,120;6;1
3/3;683;2025-05-22T06:00:00;4511;HH;верх;3345,470;3326,490;54,745;14;3
3/3;684;2025-05-22T17:00:00;4522;LL;низ;3279,235;3296,535;66,235;11;2
3/3;685;2025-05-23T03:00:00;4531;LH;верх;3309,010;3302,185;29,775;9;1
3/3;686;2025-05-23T03:00:00;4531;HL;низ;3287,075;3302,185;21,935;0;1
3/3;687;2025-05-23T20:00:00;4548;HH;верх;3366,015;3358,125;78,940;17;3
3/3;688;2025-05-26T03:00:00;4554;HL;низ;3331,445;3347,650;34,570;6;1
3/3;689;2025-05-26T05:00:00;4556;LH;верх;3356,995;3347,455;25,550;2;1
3/3;690;2025-05-26T12:00:00;4563;LL;низ;3323,500;3334,400;33,495;7;1
3/3;691;2025-05-27T03:00:00;4575;LH;верх;3350,095;3341,185;26,595;12;2
3/3;692;2025-05-27T17:00:00;4589;LL;низ;3285,250;3301,345;64,845;14;2
3/3;693;2025-05-28T03:00:00;4598;LH;верх;3315,885;3297,910;30,635;9;1
3/3;694;2025-05-28T06:00:00;4601;HL;низ;3291,705;3308,400;24,180;3;1
3/3;695;2025-05-28T12:00:00;4607;HH;верх;3325,695;3312,415;33,990;6;1
3/3;696;2025-05-28T19:00:00;4614;LL;низ;3288,710;3297,065;36,985;7;1
3/3;697;2025-05-28T22:00:00;4617;LH;верх;3303,140;3259,975;14,430;3;1
3/3;698;2025-05-29T04:00:00;4622;LL;низ;3245,560;3269,160;57,580;5;1
3/3;699;2025-05-29T19:00:00;4637;HH;верх;3331,470;3316,650;85,910;15;3
3/3;700;2025-05-30T10:00:00;4651;HL;низ;3287,435;3295,375;44,035;14;1
3/3;701;2025-05-30T16:00:00;4657;LH;верх;3308,380;3293,365;20,945;6;1
3/3;702;2025-05-30T17:00:00;4658;LL;низ;3271,460;3291,030;36,920;1;2
3/3;703;2025-06-03T02:00:00;4689;HH;верх;3392,305;3368,840;120,845;31;3
3/3;704;2025-06-03T09:00:00;4696;HL;низ;3351,110;3356,950;41,195;7;1
3/3;705;2025-06-03T16:00:00;4703;LH;верх;3363,250;3348,495;12,140;7;1
3/3;706;2025-06-03T17:00:00;4704;LL;низ;3333,170;3353,275;30,080;1;2
3/3;707;2025-06-04T05:00:00;4715;HH;верх;3372,715;3351,080;39,545;11;1
3/3;708;2025-06-04T08:00:00;4718;HL;низ;3348,110;3362,825;24,605;3;1
3/3;709;2025-06-04T10:00:00;4720;LH;верх;3365,320;3350,995;17,210;2;1
3/3;710;2025-06-04T14:00:00;4724;LL;низ;3343,815;3377,495;21,505;4;1
3/3;711;2025-06-04T17:00:00;4727;HH;верх;3384,760;3379,250;40,945;3;2
3/3;712;2025-06-04T23:00:00;4733;HL;низ;3370,675;3380,335;14,085;6;1
3/3;713;2025-06-05T04:00:00;4737;LH;верх;3384,285;3368,560;13,610;4;1
3/3;714;2025-06-05T08:00:00;4741;LL;низ;3361,220;3375,290;23,065;4;1
3/3;715;2025-06-05T14:00:00;4747;HH;верх;3403,625;3367,680;42,405;6;1
3/3;716;2025-06-05T18:00:00;4751;LL;низ;3339,350;3353,615;64,275;4;1
3/3;717;2025-06-06T08:00:00;4764;LH;верх;3375,705;3365,325;36,355;13;1
3/3;718;2025-06-09T05:00:00;4784;LL;низ;3293,500;3314,720;82,205;20;3
3/3;719;2025-06-09T10:00:00;4789;LH;верх;3328,515;3314,720;35,015;5;1
3/3;720;2025-06-09T16:00:00;4795;HL;низ;3310,795;3337,775;17,720;6;1
3/3;721;2025-06-09T20:00:00;4799;HH;верх;3338,295;3325,675;27,500;4;1
3/3;722;2025-06-10T05:00:00;4807;LL;низ;3302,015;3317,815;36,280;8;1
3/3;723;2025-06-10T16:00:00;4818;HH;верх;3349,280;3321,395;47,265;11;1
3/3;724;2025-06-10T21:00:00;4823;HL;низ;3319,535;3324,590;29,745;5;1
3/3;725;2025-06-10T22:00:00;4824;LH;верх;3334,665;3328,005;15,130;1;1
3/3;726;2025-06-11T02:00:00;4827;LL;низ;3315,590;3338,295;19,075;3;1
3/3;727;2025-06-11T10:00:00;4835;HH;верх;3348,570;3329,940;32,980;8;1
3/3;728;2025-06-11T14:00:00;4839;HL;низ;3326,175;3337,635;22,395;4;1
3/3;729;2025-06-11T15:00:00;4840;HH;верх;3360,790;3333,220;34,615;1;1
3/3;730;2025-06-11T20:00:00;4845;LL;низ;3319,380;3355,250;41,410;5;1
3/3;731;2025-06-12T05:00:00;4853;HH;верх;3377,895;3374,535;58,515;8;1
3/3;732;2025-06-12T10:00:00;4858;HL;низ;3338,590;3382,660;39,305;5;1
3/3;733;2025-06-12T16:00:00;4864;HH;верх;3399,050;3383,830;60,460;6;1
3/3;734;2025-06-13T01:00:00;4872;HL;низ;3379,535;3427,625;19,515;8;1
3/3;735;2025-06-13T06:00:00;4877;HH;верх;3444,495;3416,455;64,960;5;1
3/3;736;2025-06-13T10:00:00;4881;HL;низ;3407,925;3415,985;36,570;4;1
3/3;737;2025-06-13T16:00:00;4887;HH;верх;3446,880;3430,150;38,955;6;1
3/3;738;2025-06-13T19:00:00;4890;HL;низ;3419,215;3432,425;27,665;3;1
3/3;739;2025-06-16T01:00:00;4895;HH;верх;3451,525;3441,635;32,310;5;1
3/3;740;2025-06-16T10:00:00;4904;LL;низ;3409,580;3421,085;41,945;9;1
3/3;741;2025-06-16T14:00:00;4908;LH;верх;3422,785;3396,985;13,205;4;1
3/3;742;2025-06-16T16:00:00;4910;LL;низ;3382,540;3399,490;40,245;2;2
3/3;743;2025-06-17T03:00:00;4920;LH;верх;3403,430;3387,730;20,890;10;1
3/3;744;2025-06-17T06:00:00;4923;LL;низ;3373,670;3385,500;29,760;3;2
3/3;745;2025-06-17T14:00:00;4931;LH;верх;3400,200;3385,165;26,530;8;1
3/3;746;2025-06-17T17:00:00;4934;LL;низ;3366,115;3390,395;34,085;3;1
3/3;747;2025-06-18T01:00:00;4941;LH;верх;3395,975;3379,060;29,860;7;1
3/3;748;2025-06-18T05:00:00;4945;HL;низ;3370,645;3386,530;25,330;4;1
3/3;749;2025-06-18T07:00:00;4947;HH;верх;3400,110;3385,995;29,465;2;1
3/3;750;2025-06-18T12:00:00;4952;HL;низ;3375,575;3386,635;24,535;5;1
3/3;751;2025-06-18T16:00:00;4956;LH;верх;3396,945;3391,060;21,370;4;1
3/3;752;2025-06-18T17:00:00;4957;LL;низ;3373,825;3385,495;23,120;1;1
3/3;753;2025-06-18T21:00:00;4961;LH;верх;3395,925;3375,235;22,100;4;1
3/3;754;2025-06-18T23:00:00;4963;LL;низ;3362,605;3379,600;33,320;2;1
3/3;755;2025-06-19T04:00:00;4967;LH;верх;3388,175;3374,685;25,570;4;1
3/3;756;2025-06-19T09:00:00;4972;LL;низ;3347,530;3370,350;40,645;5;1
3/3;757;2025-06-19T13:00:00;4976;LH;верх;3379,180;3369,635;31,650;4;1
3/3;758;2025-06-19T16:00:00;4979;HL;низ;3361,525;3371,190;17,655;3;1
3/3;759;2025-06-19T20:00:00;4983;LH;верх;3375,625;3368,880;14,100;4;1
3/3;760;2025-06-20T09:00:00;4993;LL;низ;3340,415;3355,320;35,210;10;1
3/3;761;2025-06-20T12:00:00;4996;LH;верх;3359,270;3344,555;18,855;3;1
3/3;762;2025-06-20T15:00:00;4999;HL;низ;3341,900;3369,905;17,370;3;1
3/3;763;2025-06-20T17:00:00;5001;HH;верх;3374,630;3367,460;32,730;2;1
3/3;764;2025-06-20T21:00:00;5005;HL;низ;3364,685;3379,265;9,945;4;1
3/3;765;2025-06-23T01:00:00;5008;HH;верх;3389,220;3355,325;24,535;3;1
3/3;766;2025-06-23T08:00:00;5015;LL;низ;3347,035;3361,940;42,185;7;3
3/3;767;2025-06-23T19:00:00;5026;HH;верх;3393,640;3376,285;46,605;11;1
3/3;768;2025-06-24T03:00:00;5033;LL;низ;3333,280;3352,490;60,360;7;1
3/3;769;2025-06-24T06:00:00;5036;LH;верх;3357,955;3322,950;24,675;3;1
3/3;770;2025-06-24T16:00:00;5046;LL;низ;3295,315;3318,485;62,640;10;2
3/3;771;2025-06-25T05:00:00;5058;LH;верх;3335,335;3331,715;40,020;12;2
3/3;772;2025-06-25T07:00:00;5060;HL;низ;3325,870;3330,705;9,465;2;1
3/3;773;2025-06-25T10:00:00;5063;HH;верх;3337,205;3324,550;11,335;3;1
3/3;774;2025-06-25T16:00:00;5069;LL;низ;3312,055;3334,815;25,150;6;2
3/3;775;2025-06-26T06:00:00;5082;HH;верх;3343,255;3339,835;31,200;13;1
3/3;776;2025-06-26T09:00:00;5085;HL;низ;3331,025;3340,665;12,230;3;1
3/3;777;2025-06-26T11:00:00;5087;HH;верх;3350,415;3332,975;19,390;2;1
3/3;778;2025-06-26T16:00:00;5092;LL;низ;3309,990;3331,410;40,425;5;1
3/3;779;2025-06-26T20:00:00;5096;LH;верх;3336,550;3327,820;26,560;4;1
3/3;780;2025-06-27T16:00:00;5115;LL;низ;3255,850;3277,705;80,700;19;1
3/3;781;2025-06-27T20:00:00;5119;LH;верх;3282,940;3274,175;27,090;4;1
3/3;782;2025-06-30T01:00:00;5123;LL;низ;3244,415;3274,080;38,525;4;1
3/3;783;2025-06-30T10:00:00;5132;HH;верх;3296,830;3283,525;52,415;9;1
3/3;784;2025-06-30T14:00:00;5136;HL;низ;3274,625;3287,790;22,205;4;1
3/3;785;2025-07-01T15:00:00;5160;HH;верх;3358,085;3340,300;83,460;24;2
3/3;786;2025-07-02T05:00:00;5173;HL;низ;3328,615;3338,855;29,470;13;1
3/3;787;2025-07-02T08:00:00;5176;LH;верх;3344,015;3333,620;15,400;3;1
3/3;788;2025-07-02T10:00:00;5178;LL;низ;3327,655;3344,455;16,360;2;1
3/3;789;2025-07-02T15:00:00;5183;HH;верх;3351,245;3341,115;23,590;5;1
3/3;790;2025-07-02T17:00:00;5185;HL;низ;3333,965;3349,860;17,280;2;1
3/3;791;2025-07-03T01:00:00;5192;HH;верх;3365,920;3346,085;31,955;7;1
3/3;792;2025-07-03T04:00:00;5195;HL;низ;3342,015;3350,865;23,905;3;1
3/3;793;2025-07-03T09:00:00;5200;LH;верх;3363,755;3345,785;21,740;5;1
3/3;794;2025-07-03T15:00:00;5206;LL;низ;3311,625;3328,120;52,130;6;1
3/3;795;2025-07-03T20:00:00;5211;LH;верх;3334,890;3326,030;23,265;5;1
3/3;796;2025-07-04T01:00:00;5215;HL;низ;3323,660;3330,145;11,230;4;1
3/3;797;2025-07-04T09:00:00;5223;HH;верх;3345,175;3334,585;21,515;8;2
3/3;798;2025-07-07T13:00:00;5246;LL;низ;3296,280;3316,625;48,895;23;1
3/3;799;2025-07-08T01:00:00;5257;HH;верх;3345,955;3334,900;49,675;11;1
3/3;800;2025-07-08T07:00:00;5263;HL;низ;3327,405;3333,930;18,550;6;1
3/3;801;2025-07-08T10:00:00;5266;LH;верх;3339,590;3324,670;12,185;3;2
3/3;802;2025-07-08T18:00:00;5274;LL;низ;3287,110;3305,430;52,480;8;1
3/3;803;2025-07-09T03:00:00;5282;LH;верх;3308,145;3293,395;21,035;8;1
3/3;804;2025-07-09T11:00:00;5290;LL;низ;3282,665;3284,990;25,480;8;2
3/3;805;2025-07-10T04:00:00;5306;HH;верх;3326,390;3322,295;43,725;16;1
3/3;806;2025-07-10T07:00:00;5309;HL;низ;3314,840;3321,075;11,550;3;1
3/3;807;2025-07-10T12:00:00;5314;HH;верх;3330,360;3323,815;15,520;5;1
3/3;808;2025-07-10T17:00:00;5319;LL;низ;3310,175;3317,445;20,185;5;1
3/3;809;2025-07-11T18:00:00;5343;HH;верх;3368,860;3356,115;58,685;24;3
3/3;810;2025-07-11T20:00:00;5345;HL;низ;3349,255;3355,665;19,605;2;1
3/3;811;2025-07-14T02:00:00;5350;HH;верх;3374,255;3357,485;25,000;5;1
3/3;812;2025-07-14T08:00:00;5356;HL;низ;3353,675;3366,075;20,580;6;1
3/3;813;2025-07-14T10:00:00;5358;HH;верх;3375,085;3372,095;21,410;2;1
3/3;814;2025-07-14T17:00:00;5365;LL;низ;3341,090;3351,120;33,995;7;2
3/3;815;2025-07-15T13:00:00;5384;LH;верх;3366,425;3346,890;25,335;19;1
3/3;816;2025-07-15T19:00:00;5390;LL;низ;3320,305;3330,505;46,120;6;3
3/3;817;2025-07-16T12:00:00;5406;LH;верх;3343,080;3334,610;22,775;16;1
3/3;818;2025-07-16T17:00:00;5411;LL;низ;3319,695;3354,800;23,385;5;1
3/3;819;2025-07-16T18:00:00;5412;HH;верх;3377,655;3350,445;57,960;1;1
3/3;820;2025-07-17T15:00:00;5432;LL;низ;3309,790;3336,865;67,865;20;1
3/3;821;2025-07-18T05:00:00;5445;LH;верх;3344,325;3333,560;34,535;13;3
3/3;822;2025-07-18T09:00:00;5449;HL;низ;3331,885;3352,275;12,440;4;1
3/3;823;2025-07-18T15:00:00;5455;HH;верх;3361,330;3353,735;29,445;6;1
3/3;824;2025-07-21T01:00:00;5464;HL;низ;3344,905;3356,565;16,425;9;2
3/3;825;2025-07-21T09:00:00;5472;HH;верх;3370,820;3366,305;25,915;8;1
3/3;826;2025-07-21T12:00:00;5475;HL;низ;3362,845;3387,320;7,975;3;1
3/3;827;2025-07-22T02:00:00;5488;HH;верх;3402,860;3391,710;40,015;13;2
3/3;828;2025-07-22T10:00:00;5496;HL;низ;3383,420;3387,110;19,440;8;2
3/3;829;2025-07-23T03:00:00;5512;HH;верх;3439,035;3423,100;55,615;16;2
3/3;830;2025-07-23T08:00:00;5517;HL;низ;3416,445;3428,555;22,590;5;1
3/3;831;2025-07-23T12:00:00;5521;LH;верх;3433,880;3420,015;17,435;4;1
3/3;832;2025-07-23T19:00:00;5528;LL;низ;3381,420;3390,295;52,460;7;1
3/3;833;2025-07-24T04:00:00;5536;LH;верх;3393,480;3382,685;12,060;8;1
3/3;834;2025-07-24T16:00:00;5548;LL;низ;3351,465;3367,015;42,015;12;1
3/3;835;2025-07-24T17:00:00;5549;LH;верх;3377,475;3370,095;26,010;1;1
3/3;836;2025-07-25T01:00:00;5556;HL;низ;3365,205;3370,485;12,270;7;1
3/3;837;2025-07-25T03:00:00;5558;LH;верх;3373,495;3359,245;8,290;2;1
3/3;838;2025-07-25T18:00:00;5573;LL;низ;3325,115;3338,835;48,380;15;1
3/3;839;2025-07-25T22:00:00;5577;LH;верх;3340,335;3333,720;15,220;4;1
3/3;840;2025-07-28T01:00:00;5579;LL;низ;3324,020;3332,145;16,315;2;1
3/3;841;2025-07-28T09:00:00;5587;HH;верх;3345,520;3337,870;21,500;8;1
3/3;842;2025-07-28T16:00:00;5594;LL;низ;3301,765;3312,265;43,755;7;2
3/3;843;2025-07-28T22:00:00;5600;LH;верх;3318,960;3312,650;17,195;6;1
3/3;844;2025-07-29T03:00:00;5604;HL;низ;3308,160;3312,655;10,800;4;1
3/3;845;2025-07-29T11:00:00;5612;HH;верх;3330,100;3315,335;21,940;8;2
3/3;846;2025-07-29T17:00:00;5618;HL;низ;3311,995;3328,325;18,105;6;1
3/3;847;2025-07-29T18:00:00;5619;HH;верх;3334,270;3325,825;22,275;1;2
3/3;848;2025-07-30T04:00:00;5628;HL;низ;3321,795;3327,190;12,475;9;2
3/3;849;2025-07-30T12:00:00;5636;LH;верх;3334,090;3313,380;12,295;8;2
3/3;850;2025-07-30T22:00:00;5646;LL;низ;3268,120;3285,410;65,970;10;1
3/3;851;2025-07-31T11:00:00;5658;LH;верх;3314,985;3306,275;46,865;12;1
3/3;852;2025-08-01T04:00:00;5674;HL;низ;3281,745;3292,190;33,240;16;3
3/3;853;2025-08-01T08:00:00;5678;LH;верх;3300,540;3294,360;18,795;4;1
3/3;854;2025-08-01T10:00:00;5680;HL;низ;3285,265;3298,340;15,275;2;1
3/3;855;2025-08-04T01:00:00;5694;HH;верх;3364,815;3352,355;79,550;14;2
3/3;856;2025-08-04T04:00:00;5697;HL;низ;3345,005;3359,000;19,810;3;1
3/3;857;2025-08-04T09:00:00;5702;LH;верх;3362,705;3358,045;17,700;5;1
3/3;858;2025-08-04T10:00:00;5703;HL;низ;3351,775;3357,965;10,930;1;1
3/3;859;2025-08-04T16:00:00;5709;HH;верх;3385,535;3370,970;33,760;6;3
3/3;860;2025-08-05T14:00:00;5730;LL;низ;3349,890;3385,290;35,645;21;1
3/3;861;2025-08-05T19:00:00;5735;HH;верх;3390,600;3379,135;40,710;5;3
3/3;862;2025-08-06T12:00:00;5751;HL;низ;3358,255;3367,615;32,345;16;1
3/3;863;2025-08-06T18:00:00;5757;LH;верх;3380,090;3371,655;21,835;6;1
3/3;864;2025-08-07T03:00:00;5765;HL;низ;3365,305;3379,740;14,785;8;1
3/3;865;2025-08-07T05:00:00;5767;HH;верх;3384,300;3375,640;18,995;2;1
3/3;866;2025-08-07T08:00:00;5770;HL;низ;3371,645;3378,510;12,655;3;1
3/3;867;2025-08-07T10:00:00;5772;HH;верх;3397,580;3373,095;25,935;2;1
3/3;868;2025-08-07T14:00:00;5776;HL;низ;3371,870;3387,815;25,710;4;1
3/3;869;2025-08-08T01:00:00;5786;HH;верх;3409,430;3383,540;37,560;10;2
3/3;870;2025-08-08T04:00:00;5789;HL;низ;3381,215;3394,475;28,215;3;1
3/3;871;2025-08-08T10:00:00;5795;LH;верх;3404,280;3385,155;23,065;6;1
3/3;872;2025-08-08T14:00:00;5799;LL;низ;3380,455;3390,715;23,825;4;1
3/3;873;2025-08-08T21:00:00;5806;LH;верх;3403,960;3395,295;23,505;7;2
3/3;874;2025-08-11T20:00:00;5828;LL;низ;3341,155;3342,665;62,805;22;3
3/3;875;2025-08-12T04:00:00;5835;LH;верх;3357,510;3354,470;16,355;7;1
3/3;876;2025-08-12T09:00:00;5840;HL;низ;3342,310;3345,495;15,200;5;1
3/3;877;2025-08-12T10:00:00;5841;HH;верх;3358,250;3344,745;15,940;1;1
3/3;878;2025-08-12T17:00:00;5848;LL;низ;3331,170;3349,100;27,080;7;1
3/3;879;2025-08-12T18:00:00;5849;HH;верх;3359,340;3349,105;28,170;1;1
3/3;880;2025-08-12T22:00:00;5853;HL;низ;3345,595;3350,660;13,745;4;1
3/3;881;2025-08-13T01:00:00;5855;LH;верх;3353,875;3350,970;8,280;2;1
3/3;882;2025-08-13T03:00:00;5857;LL;низ;3342,635;3349,720;11,240;2;1
3/3;883;2025-08-13T05:00:00;5859;HH;верх;3354,505;3349,290;11,870;2;1
3/3;884;2025-08-13T08:00:00;5862;HL;низ;3345,570;3360,380;8,935;3;1
3/3;885;2025-08-13T13:00:00;5867;HH;верх;3367,095;3365,175;21,525;5;1
3/3;886;2025-08-13T16:00:00;5870;HL;низ;3354,160;3357,915;12,935;3;1
3/3;887;2025-08-13T17:00:00;5871;HH;верх;3370,825;3353,725;16,665;1;1
3/3;888;2025-08-13T21:00:00;5875;LL;низ;3350,015;3357,665;20,810;4;1
3/3;889;2025-08-14T03:00:00;5880;HH;верх;3374,805;3360,640;24,790;5;1
3/3;890;2025-08-14T06:00:00;5883;HL;низ;3355,595;3362,150;19,210;3;1
3/3;891;2025-08-14T10:00:00;5887;LH;верх;3366,650;3355,010;11,055;4;1
3/3;892;2025-08-14T19:00:00;5896;LL;низ;3329,850;3338,055;36,800;9;3
3/3;893;2025-08-15T08:00:00;5908;LH;верх;3348,915;3341,470;19,065;12;2
3/3;894;2025-08-18T02:00:00;5925;LL;низ;3323,685;3343,515;25,230;17;2
3/3;895;2025-08-18T08:00:00;5931;HH;верх;3358,490;3348,720;34,805;6;1
3/3;896;2025-08-19T03:00:00;5949;HL;низ;3326,285;3337,830;32,205;18;3
3/3;897;2025-08-19T13:00:00;5959;LH;верх;3345,465;3334,050;19,180;10;2
3/3;898;2025-08-20T04:00:00;5973;LL;низ;3311,560;3318,700;33,905;14;2
3/3;899;2025-08-21T01:00:00;5993;HH;верх;3352,300;3342,845;40,740;20;2
3/3;900;2025-08-21T14:00:00;6006;HL;низ;3325,280;3344,270;27,020;13;2
3/3;901;2025-08-21T17:00:00;6009;LH;верх;3348,240;3337,095;22,960;3;1
3/3;902;2025-08-21T21:00:00;6013;HL;низ;3336,655;3339,025;11,585;4;1
3/3;903;2025-08-22T10:00:00;6025;LH;верх;3335,150;3330,995;1,505;12;1
3/3;904;2025-08-22T15:00:00;6030;LL;низ;3321,455;3367,850;13,695;5;2
3/3;905;2025-08-22T18:00:00;6033;HH;верх;3378,835;3372,760;57,380;3;1
3/3;906;2025-08-25T05:00:00;6043;HL;низ;3359,780;3364,780;19,055;10;1
3/3;907;2025-08-25T10:00:00;6048;LH;верх;3369,965;3365,995;10,185;5;1
3/3;908;2025-08-25T12:00:00;6050;HL;низ;3361,985;3364,525;7,980;2;2
3/3;909;2025-08-26T03:00:00;6064;HH;верх;3386,685;3372,315;24,700;14;2
3/3;910;2025-08-26T03:00:00;6064;LL;низ;3351,330;3372,315;35,355;0;2
