слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
5/5;910;2026-03-02T09:00:00;9095;HH;верх;5419,660;5397,150;250,975;20;3
5/5;911;2026-03-02T18:00:00;9104;HL;низ;5260,285;5321,935;159,375;9;1
5/5;912;2026-03-03T03:00:00;9112;LH;верх;5379,975;5310,690;119,690;8;1
5/5;913;2026-03-03T17:00:00;9126;LL;низ;4996,275;5097,520;383,700;14;1
5/5;914;2026-03-04T04:00:00;9136;LH;верх;5191,065;5168,370;194,790;10;1
5/5;915;2026-03-04T08:00:00;9140;HL;низ;5117,720;5192,205;73,345;4;1
5/5;916;2026-03-04T14:00:00;9146;HH;верх;5206,265;5141,285;88,545;6;1
5/5;917;2026-03-04T20:00:00;9152;LL;низ;5108,640;5172,695;97,625;6;1
5/5;918;2026-03-05T05:00:00;9160;LH;верх;5195,220;5165,625;86,580;8;1
5/5;919;2026-03-05T20:00:00;9175;LL;низ;5050,905;5084,950;144,315;15;2
5/5;920;2026-03-06T03:00:00;9181;LH;верх;5144,050;5115,780;93,145;6;1
5/5;921;2026-03-06T13:00:00;9191;HL;низ;5063,215;5140,125;80,835;10;1
5/5;922;2026-03-06T23:00:00;9201;HH;верх;5176,630;5094,655;113,415;10;1
5/5;923;2026-03-09T03:00:00;9205;LL;низ;5015,045;5097,975;161,585;4;1
5/5;924;2026-03-09T07:00:00;9209;LH;верх;5140,790;5087,335;125,745;4;1
5/5;925;2026-03-09T16:00:00;9218;HL;низ;5060,595;5141,210;80,195;9;1
5/5;926;2026-03-10T04:00:00;9229;HH;верх;5187,055;5181,205;126,460;11;1
5/5;927;2026-03-10T12:00:00;9237;HL;низ;5156,500;5228,690;30,555;8;1
5/5;928;2026-03-10T17:00:00;9242;HH;верх;5238,775;5192,510;82,275;5;1
5/5;929;2026-03-10T20:00:00;9245;HL;низ;5160,650;5215,455;78,125;3;1
5/5;930;2026-03-11T03:00:00;9251;LH;верх;5223,385;5197,660;62,735;6;1
5/5;931;2026-03-12T02:00:00;9273;LL;низ;5125,640;5154,675;97,745;22;2
5/5;932;2026-03-12T12:00:00;9283;LH;верх;5191,790;5132,485;66,150;10;1
5/5;933;2026-03-12T22:00:00;9293;LL;низ;5055,125;5112,245;136,665;10;1
5/5;934;2026-03-13T04:00:00;9298;LH;верх;5128,475;5085,470;73,350;5;1
5/5;935;2026-03-13T10:00:00;9304;HL;низ;5061,720;5102,240;66,755;6;1
5/5;936;2026-03-13T14:00:00;9308;LH;верх;5122,010;5046,465;60,290;4;1
5/5;937;2026-03-16T01:00:00;9318;LL;низ;4967,775;5013,050;154,235;10;1
5/5;938;2026-03-16T08:00:00;9325;LH;верх;5036,010;4997,310;68,235;7;1
5/5;939;2026-03-16T12:00:00;9329;HL;низ;4970,230;4987,095;65,780;4;1
5/5;940;2026-03-16T16:00:00;9333;HH;верх;5038,145;5013,085;67,915;4;1
5/5;941;2026-03-16T18:00:00;9335;HL;низ;4974,235;5002,525;63,910;2;2
5/5;942;2026-03-17T07:00:00;9347;HH;верх;5044,900;5000,415;70,665;12;2
5/5;943;2026-03-17T17:00:00;9357;LL;низ;4973,720;5005,725;71,180;10;1
5/5;944;2026-03-18T08:00:00;9371;LH;верх;5016,530;4930,250;42,810;14;1
5/5;945;2026-03-18T15:00:00;9378;LL;низ;4834,380;4853,170;182,150;7;1
5/5;946;2026-03-18T20:00:00;9383;LH;верх;4899,460;4841,380;65,080;5;1
5/5;947;2026-03-19T00:00:00;9386;LL;низ;4804,225;4851,000;95,235;3;1
5/5;948;2026-03-19T03:00:00;9389;LH;верх;4867,225;4763,695;63,000;3;1
5/5;949;2026-03-19T15:00:00;9401;LL;низ;4502,365;4623,100;364,860;12;1
5/5;950;2026-03-20T05:00:00;9414;LH;верх;4736,175;4693,850;233,810;13;1
5/5;951;2026-03-23T09:00:00;9441;LL;низ;4099,125;4478,505;637,050;27;1
5/5;952;2026-03-23T16:00:00;9448;LH;верх;4513,165;4397,990;414,040;7;1
5/5;953;2026-03-24T04:00:00;9459;HL;низ;4305,880;4417,305;207,285;11;1
5/5;954;2026-03-24T13:00:00;9468;LH;верх;4442,245;4421,485;136,365;9;1
5/5;955;2026-03-24T15:00:00;9470;HL;низ;4351,090;4389,735;91,155;2;1
5/5;956;2026-03-25T04:00:00;9482;HH;верх;4602,645;4539,675;251,555;12;2
5/5;957;2026-03-25T21:00:00;9499;HL;низ;4486,590;4535,895;116,055;17;2
5/5;958;2026-03-26T03:00:00;9504;LH;верх;4544,815;4456,805;58,225;5;1
5/5;959;2026-03-26T10:00:00;9511;LL;низ;4412,440;4452,840;132,375;7;1
5/5;960;2026-03-26T16:00:00;9517;LH;верх;4479,895;4364,065;67,455;6;1
5/5;961;2026-03-26T22:00:00;9523;LL;низ;4351,355;4432,220;128,540;6;1
5/5;962;2026-03-27T07:00:00;9531;LH;верх;4475,300;4414,915;123,945;8;1
5/5;963;2026-03-27T13:00:00;9537;HL;низ;4404,580;4507,355;70,720;6;1
5/5;964;2026-03-27T17:00:00;9541;HH;верх;4555,630;4493,685;151,050;4;1
5/5;965;2026-03-30T03:00:00;9549;HL;низ;4417,430;4522,530;138,200;8;1
5/5;966;2026-03-30T14:00:00;9560;HH;верх;4580,730;4539,985;163,300;11;1
5/5;967;2026-03-31T03:00:00;9572;HL;низ;4482,660;4568,890;98,070;12;1
5/5;968;2026-03-31T04:00:00;9573;HH;верх;4619,255;4557,565;136,595;1;1
5/5;969;2026-03-31T13:00:00;9582;HL;низ;4529,545;4609,565;89,710;9;2
5/5;970;2026-04-02T02:00:00;9617;HH;верх;4800,800;4672,650;271,255;35;1
5/5;971;2026-04-02T09:00:00;9624;HL;низ;4553,850;4600,215;246,950;7;2
5/5;972;2026-04-02T17:00:00;9632;LH;верх;4699,890;4672,235;146,040;8;1
5/5;973;2026-04-06T03:00:00;9641;HL;низ;4600,850;4652,565;99,040;9;1
5/5;974;2026-04-06T12:00:00;9650;HH;верх;4706,875;4682,840;106,025;9;1
5/5;975;2026-04-07T04:00:00;9665;HL;низ;4616,530;4653,585;90,345;15;1
5/5;976;2026-04-07T12:00:00;9673;LH;верх;4694,905;4633,275;78,375;8;1
5/5;977;2026-04-07T17:00:00;9678;LL;низ;4607,630;4701,050;87,275;5;1
5/5;978;2026-04-08T03:00:00;9687;HH;верх;4858,215;4827,610;250,585;9;1
5/5;979;2026-04-09T03:00:00;9710;HL;низ;4698,725;4713,270;159,490;23;1
5/5;980;2026-04-09T20:00:00;9727;LH;верх;4801,390;4763,870;102,665;17;2
5/5;981;2026-04-10T11:00:00;9741;HL;низ;4730,740;4775,140;70,650;14;2
5/5;982;2026-04-10T17:00:00;9747;LH;верх;4794,980;4759,895;64,240;6;1
5/5;983;2026-04-13T02:00:00;9755;LL;низ;4644,465;4723,160;150,515;8;1
5/5;984;2026-04-13T10:00:00;9763;LH;верх;4740,030;4723,480;95,565;8;1
5/5;985;2026-04-13T18:00:00;9771;HL;низ;4700,565;4740,340;39,465;8;1
5/5;986;2026-04-14T10:00:00;9786;HH;верх;4796,630;4771,480;96,065;15;1
5/5;987;2026-04-14T13:00:00;9789;HL;низ;4751,220;4808,410;45,410;3;1
5/5;988;2026-04-15T04:00:00;9803;HH;верх;4871,380;4811,625;120,160;14;1
5/5;989;2026-04-15T12:00:00;9811;HL;низ;4786,080;4815,525;85,300;8;1
5/5;990;2026-04-15T17:00:00;9816;LH;верх;4830,615;4796,045;44,535;5;1
5/5;991;2026-04-15T18:00:00;9817;HL;низ;4787,145;4790,940;43,470;1;1
5/5;992;2026-04-16T08:00:00;9830;HH;верх;4838,560;4817,490;51,415;13;2
5/5;993;2026-04-17T04:00:00;9849;LL;низ;4767,845;4785,075;70,715;19;2
5/5;994;2026-04-17T08:00:00;9853;LH;верх;4806,200;4787,490;38,355;4;1
5/5;995;2026-04-17T10:00:00;9855;HL;низ;4778,810;4846,520;27,390;2;1
5/5;996;2026-04-17T16:00:00;9861;HH;верх;4891,540;4858,110;112,730;6;1
5/5;997;2026-04-20T02:00:00;9870;LL;низ;4736,830;4789,035;154,710;9;1
5/5;998;2026-04-21T01:00:00;9892;LH;верх;4833,405;4797,450;96,575;22;3
5/5;999;2026-04-21T22:00:00;9913;LL;низ;4668,620;4752,270;164,785;21;1
5/5;1000;2026-04-22T10:00:00;9924;LH;верх;4772,385;4744,540;103,765;11;1
5/5;1001;2026-04-22T19:00:00;9933;HL;низ;4723,995;4726,070;48,390;9;1
5/5;1002;2026-04-23T03:00:00;9940;LH;верх;4754,200;4713,625;30,205;7;1
5/5;1003;2026-04-23T13:00:00;9950;LL;низ;4684,265;4720,650;69,935;10;1
5/5;1004;2026-04-23T15:00:00;9952;LH;верх;4743,200;4709,665;58,935;2;1
5/5;1005;2026-04-23T20:00:00;9957;LL;низ;4664,380;4695,445;78,820;5;1
5/5;1006;2026-04-24T04:00:00;9964;LH;верх;4711,230;4671,975;46,850;7;1
5/5;1007;2026-04-24T07:00:00;9967;LL;низ;4658,030;4682,330;53,200;3;1
5/5;1008;2026-04-24T17:00:00;9977;HH;верх;4740,570;4716,395;82,540;10;1
5/5;1009;2026-04-27T03:00:00;9986;HL;низ;4672,405;4710,325;68,165;9;1
5/5;1010;2026-04-27T07:00:00;9990;LH;верх;4729,965;4703,770;57,560;4;1
5/5;1011;2026-04-27T18:00:00;10001;LL;низ;4667,335;4681,955;62,630;11;1
5/5;1012;2026-04-28T03:00:00;10009;LH;верх;4701,640;4632,390;34,305;8;1
5/5;1013;2026-04-28T15:00:00;10021;LL;низ;4555,135;4594,945;146,505;12;1
5/5;1014;2026-04-29T03:00:00;10032;LH;верх;4610,535;4591,150;55,400;11;2
5/5;1015;2026-04-29T16:00:00;10045;LL;низ;4510,095;4538,240;100,440;13;3
5/5;1016;2026-04-30T13:00:00;10065;HH;верх;4647,045;4615,300;136,950;20;1
5/5;1017;2026-04-30T19:00:00;10071;HL;низ;4605,480;4630,265;41,565;6;1
5/5;1018;2026-05-01T05:00:00;10080;LH;верх;4635,940;4578,250;30,460;9;1
5/5;1019;2026-05-01T12:00:00;10087;LL;низ;4560,320;4632,310;75,620;7;1
5/5;1020;2026-05-01T17:00:00;10092;HH;верх;4660,585;4610,920;100,265;5;1
5/5;1021;2026-05-04T19:00:00;10117;LL;низ;4501,035;4517,395;159,550;25;1
5/5;1022;2026-05-05T17:00:00;10138;LH;верх;4586,605;4555,260;85,570;21;1
5/5;1023;2026-05-06T01:00:00;10145;HL;низ;4546,360;4643,650;40,245;7;1
5/5;1024;2026-05-07T18:00:00;10185;HH;верх;4764,905;4687,180;218,545;40;2
5/5;1025;2026-05-08T01:00:00;10191;HL;низ;4682,045;4719,735;82,860;6;1
5/5;1026;2026-05-08T09:00:00;10199;LH;верх;4734,895;4717,900;52,850;8;1
5/5;1027;2026-05-08T10:00:00;10200;HL;низ;4697,045;4724,485;37,850;1;1
5/5;1028;2026-05-08T17:00:00;10207;HH;верх;4749,580;4724,090;52,535;7;1
5/5;1029;2026-05-11T08:00:00;10221;LL;низ;4648,090;4664,140;101,490;14;2
5/5;1030;2026-05-12T03:00:00;10239;HH;верх;4773,575;4714,595;125,485;18;3
5/5;1031;2026-05-12T18:00:00;10254;LL;низ;4638,365;4715,495;135,210;15;1
5/5;1032;2026-05-13T03:00:00;10262;LH;верх;4727,030;4704,320;88,665;8;1
5/5;1033;2026-05-13T16:00:00;10275;HL;низ;4669,525;4685,110;57,505;13;2
5/5;1034;2026-05-13T19:00:00;10278;LH;верх;4709,900;4700,035;40,375;3;1
5/5;1035;2026-05-14T07:00:00;10289;LL;низ;4668,710;4699,730;41,190;11;1
5/5;1036;2026-05-14T10:00:00;10292;HH;верх;4718,880;4704,950;50,170;3;1
5/5;1037;2026-05-18T03:00:00;10331;LL;низ;4480,410;4531,245;238,470;39;4
5/5;1038;2026-05-19T03:00:00;10354;LH;верх;4589,580;4540,915;109,170;23;2
5/5;1039;2026-05-19T16:00:00;10367;LL;низ;4464,780;4493,650;124,800;13;1
5/5;1040;2026-05-20T03:00:00;10377;LH;верх;4508,850;4472,855;44,070;10;1
5/5;1041;2026-05-20T06:00:00;10380;LL;низ;4453,390;4484,065;55,460;3;2
5/5;1042;2026-05-21T04:00:00;10401;HH;верх;4570,895;4521,525;117,505;21;3
5/5;1043;2026-05-21T16:00:00;10413;HL;низ;4488,630;4532,035;82,265;12;1
5/5;1044;2026-05-21T20:00:00;10417;LH;верх;4559,365;4535,425;70,735;4;1
5/5;1045;2026-05-22T08:00:00;10428;HL;низ;4507,430;4514,705;51,935;11;1
5/5;1046;2026-05-22T13:00:00;10433;LH;верх;4536,820;4519,975;29,390;5;1
5/5;1047;2026-05-22T17:00:00;10437;LL;низ;4491,930;4508,450;44,890;4;1
5/5;1048;2026-05-25T02:00:00;10445;HH;верх;4580,210;4564,880;88,280;8;1
5/5;1049;2026-05-25T09:00:00;10452;HL;низ;4550,550;4569,460;29,660;7;1
5/5;1050;2026-05-26T02:00:00;10466;HH;верх;4580,245;4525,650;29,695;14;3
5/5;1051;2026-05-26T21:00:00;10485;LL;низ;4482,620;4515,060;97,625;19;1
5/5;1052;2026-05-27T02:00:00;10489;LH;верх;4528,050;4510,280;45,430;4;1
5/5;1053;2026-05-27T16:00:00;10503;LL;низ;4401,630;4454,435;126,420;14;1
5/5;1054;2026-05-28T01:00:00;10511;LH;верх;4462,580;4374,890;60,950;8;1
5/5;1055;2026-05-28T07:00:00;10517;LL;низ;4366,230;4393,605;96,350;6;1
5/5;1056;2026-05-28T21:00:00;10531;HH;верх;4516,630;4496,220;150,400;14;1
5/5;1057;2026-05-29T02:00:00;10535;HL;низ;4488,975;4514,105;27,655;4;1
5/5;1058;2026-05-29T18:00:00;10551;HH;верх;4595,330;4540,530;106,355;16;1
5/5;1059;2026-06-01T17:00:00;10573;LL;низ;4447,860;4481,265;147,470;22;2
5/5;1060;2026-06-02T10:00:00;10589;LH;верх;4541,630;4514,790;93,770;16;1
5/5;1061;2026-06-03T02:00:00;10604;HL;низ;4462,290;4469,485;79,340;15;1
5/5;1062;2026-06-03T03:00:00;10605;LH;верх;4496,885;4457,165;34,595;1;1
5/5;1063;2026-06-04T01:00:00;10626;LL;низ;4423,965;4463,865;72,920;21;2
5/5;1064;2026-06-04T16:00:00;10641;HH;верх;4515,515;4478,280;91,550;15;2
5/5;1065;2026-06-05T09:00:00;10657;HL;низ;4428,720;4470,220;86,795;16;2
5/5;1066;2026-06-05T15:00:00;10663;LH;верх;4475,885;4341,965;47,165;6;2
5/5;1067;2026-06-08T08:00:00;10679;LL;низ;4268,480;4302,190;207,405;16;1
5/5;1068;2026-06-08T16:00:00;10687;LH;верх;4346,880;4334,790;78,400;8;1
5/5;1069;2026-06-09T02:00:00;10696;HL;низ;4312,960;4332,585;33,920;9;1
5/5;1070;2026-06-09T08:00:00;10702;HH;верх;4351,560;4339,275;38,600;6;1
5/5;1071;2026-06-09T11:00:00;10705;HL;низ;4321,320;4329,075;30,240;3;1
5/5;1072;2026-06-09T16:00:00;10710;HH;верх;4363,720;4270,105;42,400;5;2
5/5;1073;2026-06-11T02:00:00;10742;LL;низ;4023,870;4082,930;339,850;32;1
5/5;1074;2026-06-11T04:00:00;10744;LH;верх;4118,395;4094,485;94,525;2;2
5/5;1075;2026-06-11T17:00:00;10757;HL;низ;4052,975;4208,910;65,420;13;1
5/5;1076;2026-06-12T01:00:00;10764;HH;верх;4246,715;4197,170;193,740;7;1
5/5;1077;2026-06-12T10:00:00;10773;HL;низ;4170,290;4191,760;76,425;9;1
5/5;1078;2026-06-12T12:00:00;10775;LH;верх;4228,070;4204,070;57,780;2;1
5/5;1079;2026-06-12T17:00:00;10780;HL;низ;4177,250;4210,800;50,820;5;1
5/5;1080;2026-06-15T17:00:00;10803;HH;верх;4369,665;4320,710;192,415;23;3
5/5;1081;2026-06-16T01:00:00;10810;HL;низ;4306,110;4330,475;63,555;7;1
5/5;1082;2026-06-16T15:00:00;10824;LH;верх;4354,950;4340,215;48,840;14;1
5/5;1083;2026-06-16T17:00:00;10826;HL;низ;4313,320;4334,105;41,630;2;1
5/5;1084;2026-06-17T04:00:00;10836;LH;верх;4349,605;4331,820;36,285;10;1
5/5;1085;2026-06-17T11:00:00;10843;HL;низ;4317,190;4339,705;32,415;7;1
5/5;1086;2026-06-17T20:00:00;10852;HH;верх;4382,615;4278,080;65,425;9;1
5/5;1087;2026-06-17T22:00:00;10854;LL;низ;4219,165;4318,045;163,450;2;1
5/5;1088;2026-06-18T05:00:00;10860;LH;верх;4329,865;4288,645;110,700;6;1
5/5;1089;2026-06-19T08:00:00;10886;LL;низ;4121,955;4149,835;207,910;26;1
5/5;1090;2026-06-19T16:00:00;10894;LH;верх;4183,125;4140,385;61,170;8;1
5/5;1091;2026-06-22T02:00:00;10899;HL;низ;4136,695;4181,945;46,430;5;1
5/5;1092;2026-06-22T04:00:00;10901;HH;верх;4221,370;4197,590;84,675;2;2
5/5;1093;2026-06-22T18:00:00;10915;HL;низ;4169,820;4191,690;51,550;14;1
5/5;1094;2026-06-23T04:00:00;10924;LH;верх;4198,605;4114,490;28,785;9;1
5/5;1095;2026-06-23T11:00:00;10931;LL;низ;4091,030;4135,390;107,575;7;1
5/5;1096;2026-06-23T17:00:00;10937;LH;верх;4145,215;4111,795;54,185;6;1
5/5;1097;2026-06-24T21:00:00;10964;LL;низ;3959,080;3991,775;186,135;27;2
5/5;1098;2026-06-25T02:00:00;10968;LH;верх;4018,825;3996,225;59,745;4;1
5/5;1099;2026-06-25T05:00:00;10971;HL;низ;3962,475;3987,835;56,350;3;1
5/5;1100;2026-06-25T21:00:00;10987;HH;верх;4044,140;4020,495;81,665;16;1
5/5;1101;2026-06-26T05:00:00;10994;HL;низ;3982,950;4030,565;61,190;7;1
5/5;1102;2026-06-26T18:00:00;11007;HH;верх;4095,985;4088,385;113,035;13;1
5/5;1103;2026-06-30T04:00:00;11039;LL;низ;3942,100;4029,625;153,885;32;2
5/5;1104;2026-06-30T11:00:00;11046;LH;верх;4037,665;4029,375;95,565;7;1
5/5;1105;2026-06-30T15:00:00;11050;HL;низ;4008,740;4030,885;28,925;4;1
5/5;1106;2026-06-30T17:00:00;11052;HH;верх;4063,480;4015,970;54,740;2;1
5/5;1107;2026-07-01T10:00:00;11068;LL;низ;3960,275;4022,905;103,205;16;1
5/5;1108;2026-07-01T17:00:00;11075;HH;верх;4115,810;4038,880;155,535;7;1
5/5;1109;2026-07-01T23:00:00;11081;HL;низ;4028,265;4057,085;87,545;6;2
5/5;1110;2026-07-03T04:00:00;11108;HH;верх;4195,510;4173,110;167,245;27;3
5/5;1111;2026-07-03T17:00:00;11121;HL;низ;4155,410;4179,715;40,100;13;1
5/5;1112;2026-07-06T04:00:00;11127;HH;верх;4202,705;4150,475;47,295;6;1
5/5;1113;2026-07-06T17:00:00;11140;LL;низ;4128,510;4163,810;74,195;13;1
5/5;1114;2026-07-07T01:00:00;11147;LH;верх;4168,650;4131,300;40,140;7;1
5/5;1115;2026-07-07T08:00:00;11154;LL;низ;4116,700;4135,830;51,950;7;1
5/5;1116;2026-07-07T16:00:00;11162;HH;верх;4180,520;4127,105;63,820;8;1
5/5;1117;2026-07-07T22:00:00;11168;LL;низ;4092,295;4111,230;88,225;6;1
5/5;1118;2026-07-08T08:00:00;11177;LH;верх;4133,990;4053,165;41,695;9;1
5/5;1119;2026-07-08T18:00:00;11187;LL;низ;4021,815;4077,120;112,175;10;1
5/5;1120;2026-07-08T21:00:00;11190;LH;верх;4091,670;4073,970;69,855;3;1
5/5;1121;2026-07-09T06:00:00;11198;HL;низ;4054,400;4108,340;37,270;8;1
5/5;1122;2026-07-09T20:00:00;11212;HH;верх;4138,060;4123,535;83,660;14;3
5/5;1123;2026-07-10T17:00:00;11232;HL;низ;4072,800;4108,465;65,260;20;1
5/5;1124;2026-07-10T23:00:00;11238;LH;верх;4121,375;4068,735;48,575;6;1
5/5;1125;2026-07-13T09:00:00;11247;LL;низ;4044,060;4056,525;77,315;9;1
5/5;1126;2026-07-13T11:00:00;11249;LH;верх;4080,845;4043,425;36,785;2;1
5/5;1127;2026-07-14T03:00:00;11264;LL;низ;3983,545;4031,420;97,300;15;2
5/5;1128;2026-07-14T15:00:00;11276;HH;верх;4104,050;4062,885;120,505;12;2
5/5;1129;2026-07-14T21:00:00;11282;HL;низ;4042,885;4059,295;61,165;6;1
5/5;1130;2026-07-15T04:00:00;11288;LH;верх;4062,125;4032,100;19,240;6;1
5/5;1131;2026-07-15T11:00:00;11295;LL;низ;4017,475;4061,690;44,650;7;2
5/5;1132;2026-07-15T21:00:00;11305;HH;верх;4081,520;4044,605;64,045;10;2
5/5;1133;2026-07-16T22:00:00;11329;LL;низ;3969,345;3983,440;112,175;24;3
5/5;1134;2026-07-17T06:00:00;11336;LH;верх;4008,795;3994,265;39,450;7;1
5/5;1135;2026-07-17T16:00:00;11346;LL;низ;3959,800;4011,385;48,995;10;1
5/5;1136;2026-07-17T19:00:00;11349;HH;верх;4023,835;3994,725;64,035;3;1
5/5;1137;2026-07-20T03:00:00;11356;HL;низ;3982,630;4008,720;41,205;7;1
5/5;1138;2026-07-20T14:00:00;11367;HH;верх;4040,815;4009,775;58,185;11;2
5/5;1139;2026-07-20T17:00:00;11370;HL;низ;3998,330;4006,995;42,485;3;2
5/5;1140;2026-07-21T09:00:00;11385;HH;верх;4084,305;4056,175;85,975;15;1
5/5;1141;2026-07-21T16:00:00;11392;HL;низ;4044,725;4082,230;39,580;7;1
5/5;1142;2026-07-22T06:00:00;11405;HH;верх;4141,715;4118,280;96,990;13;1
5/5;1143;2026-07-22T15:00:00;11414;HL;низ;4106,720;4142,470;34,995;9;1
5/5;1144;2026-07-22T18:00:00;11417;HH;верх;4166,130;4129,760;59,410;3;2
5/5;1145;2026-07-24T08:00:00;11453;LL;низ;4022,060;4060,205;144,070;36;3
5/5;1146;2026-07-24T18:00:00;11463;LH;верх;4082,160;4052,845;60,100;10;1
5/5;1147;2026-07-24T22:00:00;11467;HL;низ;4049,380;4110,255;32,780;4;1
5/5;1148;2026-07-27T03:00:00;11471;HH;верх;4116,185;4093,365;66,805;4;1
5/5;1149;2026-07-27T17:00:00;11485;HL;низ;4065,415;4083,500;50,770;14;2
5/5;1150;2026-07-28T11:00:00;11502;LH;верх;4055,210;4022,110;10,205;17;1
5/5;1151;2026-07-28T17:00:00;11508;LL;низ;4011,765;4026,465;43,445;6;1
5/5;1152;2026-07-28T18:00:00;11509;LH;верх;4047,195;4028,670;35,430;1;1
5/5;1153;2026-07-29T04:00:00;11518;LL;низ;4010,410;4041,250;36,785;9;1
5/5;1154;2026-07-29T10:00:00;11524;HH;верх;4047,880;4022,650;37,470;6;1
5/5;1155;2026-07-29T17:00:00;11531;LL;низ;3996,055;4044,740;51,825;7;1
5/5;1156;2026-07-29T22:00:00;11536;HH;верх;4116,415;4084,590;120,360;5;1
5/5;1157;2026-07-30T08:00:00;11545;HL;низ;4028,690;4078,155;87,725;9;1
5/5;1158;2026-07-30T17:00:00;11554;HH;верх;4120,495;4112,065;91,805;9;1
5/5;1159;2026-07-31T17:00:00;11577;LL;низ;4020,975;4050,935;99,520;23;1
5/5;1160;2026-08-03T03:00:00;11586;LH;верх;4079,185;4069,035;58,210;9;2
5/5;1161;2026-08-03T16:00:00;11599;LL;низ;4019,240;4043,535;59,945;13;1
5/5;1162;2026-08-04T03:00:00;11609;LH;верх;4069,465;4061,975;50,225;10;1
5/5;1163;2026-08-04T04:00:00;11610;HL;низ;4042,720;4063,515;26,745;1;2
5/5;1164;2026-08-04T20:00:00;11626;HH;верх;4106,475;4072,605;63,755;16;1
5/5;1165;2026-08-05T02:00:00;11631;HL;низ;4065,330;4135,595;41,145;5;1
5/5;1166;2026-08-06T05:00:00;11657;HH;верх;4304,310;4262,790;238,980;26;1
5/5;1167;2026-08-06T08:00:00;11660;HL;низ;4247,240;4270,915;57,070;3;1
5/5;1168;2026-08-06T12:00:00;11664;LH;верх;4284,885;4273,055;37,645;4;1
5/5;1169;2026-08-06T19:00:00;11671;LL;низ;4223,505;4240,830;61,380;7;2
5/5;1170;2026-08-07T15:00:00;11690;HH;верх;4371,840;4340,275;148,335;19;1
5/5;1171;2026-08-10T04:00:00;11702;HL;низ;4313,430;4358,310;58,410;12;1
5/5;1172;2026-08-10T10:00:00;11708;LH;верх;4362,060;4332,625;48,630;6;1
5/5;1173;2026-08-10T16:00:00;11714;HL;низ;4316,675;4378,490;45,385;6;1
5/5;1174;2026-08-11T05:00:00;11726;HH;верх;4435,245;4357,655;118,570;12;1
5/5;1175;2026-08-11T10:00:00;11731;HL;низ;4356,700;4392,530;78,545;5;1
5/5;1176;2026-08-11T16:00:00;11737;LH;верх;4404,290;4371,590;47,590;6;1
5/5;1177;2026-08-11T21:00:00;11742;HL;низ;4360,295;4380,500;43,995;5;1
5/5;1178;2026-08-12T06:00:00;11750;HH;верх;4416,250;4401,895;55,955;8;1
5/5;1179;2026-08-12T15:00:00;11759;HL;низ;4382,485;4399,620;33,765;9;1
5/5;1180;2026-08-12T16:00:00;11760;HH;верх;4441,315;4413,165;58,830;1;1
5/5;1181;2026-08-12T21:00:00;11765;HL;низ;4396,575;4427,760;44,740;5;1
5/5;1182;2026-08-13T03:00:00;11770;HH;верх;4449,830;4383,060;53,255;5;1
5/5;1183;2026-08-13T11:00:00;11778;LL;низ;4364,170;4373,045;85,660;8;1
5/5;1184;2026-08-13T16:00:00;11783;LH;верх;4402,215;4357,045;38,045;5;1
5/5;1185;2026-08-14T08:00:00;11798;LL;низ;4311,040;4349,425;91,175;15;1
5/5;1186;2026-08-14T16:00:00;11806;LH;верх;4397,060;4373,600;86,020;8;1
5/5;1187;2026-08-17T02:00:00;11815;HL;низ;4367,290;4390,860;29,770;9;1
5/5;1188;2026-08-17T04:00:00;11817;HH;верх;4416,550;4403,170;49,260;2;2
5/5;1189;2026-08-17T15:00:00;11828;HL;низ;4377,355;4413,765;39,195;11;1
5/5;1190;2026-08-18T04:00:00;11840;HH;верх;4436,230;4398,930;58,875;12;2
5/5;1191;2026-08-18T08:00:00;11844;HL;низ;4386,185;4397,630;50,045;4;1
5/5;1192;2026-08-18T16:00:00;11852;LH;верх;4406,900;4354,430;20,715;8;1
5/5;1193;2026-08-19T04:00:00;11863;LL;низ;4324,680;4349,150;82,220;11;1
5/5;1194;2026-08-19T23:00:00;11882;HH;верх;4524,340;4490,825;199,660;19;1
5/5;1195;2026-08-20T15:00:00;11897;HL;низ;4450,745;4520,025;73,595;15;2
5/5;1196;2026-08-20T18:00:00;11900;HH;верх;4541,045;4518,955;90,300;3;1
5/5;1197;2026-08-21T04:00:00;11909;HL;низ;4508,995;4560,955;32,050;9;1
5/5;1198;2026-08-21T20:00:00;11925;HH;верх;4632,145;4624,085;123,150;16;1
5/5;1199;2026-08-24T03:00:00;11931;HL;низ;4594,515;4640,940;37,630;6;2
5/5;1200;2026-08-24T16:00:00;11944;HH;верх;4681,020;4636,555;86,505;13;1
5/5;1201;2026-08-24T21:00:00;11949;HL;низ;4625,225;4684,645;55,795;5;1
5/5;1202;2026-08-25T03:00:00;11954;HH;верх;4697,105;4643,075;71,880;5;1
5/5;1203;2026-08-25T16:00:00;11967;LL;низ;4605,290;4654,595;91,815;13;2
5/5;1204;2026-08-26T01:00:00;11975;LH;верх;4673,765;4642,885;68,475;8;2
5/5;1205;2026-08-26T18:00:00;11992;LL;низ;4583,065;4594,725;90,700;17;1
5/5;1206;2026-08-27T05:00:00;12002;LH;верх;4643,210;4600,390;60,145;10;1
5/5;1207;2026-08-27T16:00:00;12013;LL;низ;4564,270;4610,345;78,940;11;1
