слой;№;время;бар;подпись;сторона;цена колена;цена сейчас;нога;баров от предыдущего;мутность
3/3;5764;2024-01-03 19:00:00;38056;LL;низ;2030,695;2043,050;35,310;14;2
3/3;5765;2024-01-04 09:00:00;38069;LH;верх;2051,015;2046,025;20,320;13;1
3/3;5766;2024-01-04 14:00:00;38074;HL;низ;2036,300;2043,305;14,715;5;1
3/3;5767;2024-01-05 01:00:00;38084;LH;верх;2048,330;2044,740;12,030;10;3
3/3;5768;2024-01-05 13:00:00;38096;LL;низ;2024,525;2045,100;23,805;12;1
3/3;5769;2024-01-05 15:00:00;38098;HH;верх;2064,035;2048,245;39,510;2;2
3/3;5770;2024-01-08 11:00:00;38117;LL;низ;2016,820;2026,465;47,215;19;2
3/3;5771;2024-01-08 16:00:00;38122;LH;верх;2036,930;2029,430;20,110;5;1
3/3;5772;2024-01-08 20:00:00;38126;HL;низ;2026,150;2034,410;10,780;4;1
3/3;5773;2024-01-09 02:00:00;38131;LH;верх;2035,910;2032,855;9,760;5;1
3/3;5774;2024-01-09 05:00:00;38134;HL;низ;2030,415;2034,325;5,495;3;1
3/3;5775;2024-01-09 13:00:00;38142;HH;верх;2042,035;2031,275;11,620;8;1
3/3;5776;2024-01-09 16:00:00;38145;LL;низ;2026,185;2028,925;15,850;3;2
3/3;5777;2024-01-10 02:00:00;38154;LH;верх;2032,940;2026,745;6,755;9;1
3/3;5778;2024-01-10 06:00:00;38158;LL;низ;2023,950;2035,790;8,990;4;1
3/3;5779;2024-01-10 10:00:00;38162;HH;верх;2040,300;2030,375;16,350;4;1
3/3;5780;2024-01-10 19:00:00;38171;LL;низ;2020,525;2026,840;19,775;9;1
3/3;5781;2024-01-11 07:00:00;38182;LH;верх;2035,810;2032,110;15,285;11;1
3/3;5782;2024-01-11 09:00:00;38184;HL;низ;2030,260;2032,475;5,550;2;1
3/3;5783;2024-01-11 13:00:00;38188;HH;верх;2045,170;2016,750;14,910;4;1
3/3;5784;2024-01-11 17:00:00;38192;LL;низ;2013,390;2027,620;31,780;4;1
3/3;5785;2024-01-12 14:00:00;38212;HH;верх;2062,310;2043,990;48,920;20;2
3/3;5786;2024-01-12 17:00:00;38215;HL;низ;2041,505;2047,530;20,805;3;2
3/3;5787;2024-01-15 08:00:00;38229;LH;верх;2058,670;2053,405;17,165;14;2
3/3;5788;2024-01-15 15:00:00;38236;HL;низ;2049,315;2054,465;9,355;7;1
3/3;5789;2024-01-15 17:00:00;38238;LH;верх;2056,405;2054,080;7,090;2;3
3/3;5790;2024-01-16 18:00:00;38260;LL;низ;2024,330;2028,505;32,075;22;2
3/3;5791;2024-01-17 02:00:00;38267;LH;верх;2032,980;2020,730;8,650;7;1
3/3;5792;2024-01-17 06:00:00;38271;LL;низ;2017,690;2023,910;15,290;4;1
3/3;5793;2024-01-17 12:00:00;38277;LH;верх;2029,060;2008,950;11,370;6;1
3/3;5794;2024-01-17 18:00:00;38283;LL;низ;2001,895;2006,335;27,165;6;1
3/3;5795;2024-01-18 01:00:00;38289;LH;верх;2012,200;2008,185;10,305;6;1
3/3;5796;2024-01-18 05:00:00;38293;HL;низ;2005,835;2009,785;6,365;4;1
3/3;5797;2024-01-18 07:00:00;38295;HH;верх;2014,205;2011,690;8,370;2;1
3/3;5798;2024-01-18 09:00:00;38297;HL;низ;2008,230;2015,080;5,975;2;1
3/3;5799;2024-01-18 12:00:00;38300;HH;верх;2017,305;2013,685;9,075;3;1
3/3;5800;2024-01-18 13:00:00;38301;LL;низ;2007,500;2014,950;9,805;1;1
3/3;5801;2024-01-19 01:00:00;38312;HH;верх;2025,630;2021,170;18,130;11;1
3/3;5802;2024-01-19 05:00:00;38316;HL;низ;2020,475;2029,790;5,155;4;1
3/3;5803;2024-01-19 13:00:00;38324;HH;верх;2039,415;2024,920;18,940;8;1
3/3;5804;2024-01-19 15:00:00;38326;HL;низ;2023,200;2027,940;16,215;2;2
3/3;5805;2024-01-22 01:00:00;38335;LH;верх;2032,175;2025,555;8,975;9;1
3/3;5806;2024-01-22 07:00:00;38341;LL;низ;2019,145;2022,900;13,030;6;1
3/3;5807;2024-01-22 12:00:00;38346;LH;верх;2030,180;2024,195;11,035;5;1
3/3;5808;2024-01-22 14:00:00;38348;LL;низ;2016,605;2021,590;13,575;2;3
3/3;5809;2024-01-23 07:00:00;38364;HH;верх;2037,975;2025,175;21,370;16;2
3/3;5810;2024-01-23 14:00:00;38371;HL;низ;2021,475;2024,340;16,500;7;1
3/3;5811;2024-01-23 19:00:00;38376;LH;верх;2030,720;2029,415;9,245;5;1
3/3;5812;2024-01-24 05:00:00;38385;HL;низ;2022,890;2031,005;7,830;9;1
3/3;5813;2024-01-24 13:00:00;38393;HH;верх;2036,735;2015,370;13,845;8;1
3/3;5814;2024-01-24 19:00:00;38399;LL;низ;2011,275;2016,405;25,460;6;1
3/3;5815;2024-01-24 23:00:00;38402;LH;верх;2017,710;2015,320;6,435;3;1
3/3;5816;2024-01-25 13:00:00;38416;LL;низ;2009,445;2014,645;8,265;14;2
3/3;5817;2024-01-25 14:00:00;38417;HH;верх;2025,320;2015,065;15,875;1;1
3/3;5818;2024-01-25 17:00:00;38420;HL;низ;2012,545;2020,190;12,775;3;1
3/3;5819;2024-01-25 23:00:00;38425;HH;верх;2025,900;2022,030;13,355;5;1
3/3;5820;2024-01-26 09:00:00;38435;HL;низ;2018,245;2021,335;7,655;10;1
3/3;5821;2024-01-26 13:00:00;38439;HH;верх;2026,900;2018,230;8,655;4;1
3/3;5822;2024-01-26 16:00:00;38442;LL;низ;2015,995;2017,075;10,905;3;1
3/3;5823;2024-01-29 13:00:00;38462;HH;верх;2037,610;2027,170;21,615;20;3
3/3;5824;2024-01-29 15:00:00;38464;HL;низ;2020,610;2025,885;17,000;2;1
3/3;5825;2024-01-30 07:00:00;38479;HH;верх;2040,575;2035,645;19,965;15;2
3/3;5826;2024-01-30 11:00:00;38483;HL;низ;2031,370;2046,655;9,205;4;1
3/3;5827;2024-01-30 14:00:00;38486;HH;верх;2048,630;2034,050;17,260;3;1
3/3;5828;2024-01-30 15:00:00;38487;LL;низ;2029,100;2032,840;19,530;1;1
3/3;5829;2024-01-31 00:00:00;38495;LH;верх;2038,695;2033,935;9,595;8;2
3/3;5830;2024-01-31 02:00:00;38497;HL;низ;2032,900;2035,145;5,795;2;1
3/3;5831;2024-01-31 08:00:00;38503;HH;верх;2040,480;2037,350;7,580;6;1
3/3;5832;2024-01-31 13:00:00;38508;HL;низ;2036,090;2050,050;4,390;5;1
3/3;5833;2024-01-31 15:00:00;38510;HH;верх;2056,070;2046,445;19,980;2;1
3/3;5834;2024-01-31 20:00:00;38515;LL;низ;2030,940;2040,800;25,130;5;1
3/3;5835;2024-02-01 02:00:00;38520;LH;верх;2049,710;2044,575;18,770;5;1
3/3;5836;2024-02-01 11:00:00;38529;LL;низ;2030,070;2046,185;19,640;9;1
3/3;5837;2024-02-01 16:00:00;38534;HH;верх;2065,530;2054,780;35,460;5;2
3/3;5838;2024-02-02 02:00:00;38543;HL;низ;2051,980;2055,585;13,550;9;1
3/3;5839;2024-02-02 07:00:00;38548;LH;верх;2056,995;2054,745;5,015;5;1
3/3;5840;2024-02-02 09:00:00;38550;HL;низ;2052,740;2055,255;4,255;2;1
3/3;5841;2024-02-02 13:00:00;38554;HH;верх;2057,705;2036,310;4,965;4;1
3/3;5842;2024-02-02 14:00:00;38555;LL;низ;2027,870;2035,315;29,835;1;1
3/3;5843;2024-02-04 23:00:00;38563;LH;верх;2042,315;2033,560;14,445;8;1
3/3;5844;2024-02-05 09:00:00;38573;LL;низ;2020,730;2022,710;21,585;10;1
3/3;5845;2024-02-05 11:00:00;38575;LH;верх;2028,425;2023,600;7,695;2;1
3/3;5846;2024-02-05 14:00:00;38578;LL;низ;2014,960;2025,685;13,465;3;1
3/3;5847;2024-02-05 19:00:00;38583;LH;верх;2027,605;2025,145;12,645;5;1
3/3;5848;2024-02-05 23:00:00;38586;HL;низ;2023,815;2026,060;3,790;3;1
3/3;5849;2024-02-06 01:00:00;38588;HH;верх;2028,675;2026,390;4,860;2;1
3/3;5850;2024-02-06 03:00:00;38590;LL;низ;2023,545;2026,700;5,130;2;1
3/3;5851;2024-02-06 05:00:00;38592;HH;верх;2029,855;2023,885;6,310;2;1
3/3;5852;2024-02-06 09:00:00;38596;LL;низ;2022,975;2027,835;6,880;4;1
3/3;5853;2024-02-06 16:00:00;38603;HH;верх;2038,945;2036,090;15,970;7;2
3/3;5854;2024-02-07 12:00:00;38622;HL;низ;2030,645;2038,410;8,300;19;2
3/3;5855;2024-02-07 14:00:00;38624;HH;верх;2044,655;2035,685;14,010;2;1
3/3;5856;2024-02-07 21:00:00;38631;HL;низ;2033,760;2037,305;10,895;7;1
3/3;5857;2024-02-08 02:00:00;38635;LH;верх;2038,785;2033,585;5,025;4;2
3/3;5858;2024-02-08 14:00:00;38647;LL;низ;2020,250;2031,745;18,535;12;1
3/3;5859;2024-02-08 18:00:00;38651;LH;верх;2035,360;2034,210;15,110;4;1
3/3;5860;2024-02-09 00:00:00;38656;HL;низ;2031,980;2033,615;3,380;5;1
3/3;5861;2024-02-09 02:00:00;38658;LH;верх;2035,175;2032,925;3,195;2;2
3/3;5862;2024-02-09 08:00:00;38664;LL;низ;2030,575;2031,575;4,600;6;1
3/3;5863;2024-02-09 13:00:00;38669;HH;верх;2037,250;2021,665;6,675;5;1
3/3;5864;2024-02-09 16:00:00;38672;LL;низ;2020,350;2024,810;16,900;3;1
3/3;5865;2024-02-11 23:00:00;38678;LH;верх;2026,805;2022,485;6,455;6;1
3/3;5866;2024-02-12 03:00:00;38682;HL;низ;2021,930;2024,265;4,875;4;1
3/3;5867;2024-02-12 13:00:00;38692;HH;верх;2027,665;2015,995;5,735;10;2
3/3;5868;2024-02-12 16:00:00;38695;LL;низ;2011,945;2019,225;15,720;3;1
3/3;5869;2024-02-12 18:00:00;38697;LH;верх;2021,610;2020,010;9,665;2;2
3/3;5870;2024-02-13 03:00:00;38705;HL;низ;2016,980;2023,735;4,630;8;1
3/3;5871;2024-02-13 13:00:00;38715;HH;верх;2031,588;1994,975;14,608;10;1
3/3;5872;2024-02-14 01:00:00;38726;LL;низ;1988,895;1992,440;42,693;11;2
3/3;5873;2024-02-14 02:00:00;38727;LH;верх;1993,645;1993,020;4,750;1;1
3/3;5874;2024-02-14 08:00:00;38733;LL;низ;1986,080;1992,345;7,565;6;1
3/3;5875;2024-02-14 10:00:00;38735;LH;верх;1993,475;1989,205;7,395;2;1
3/3;5876;2024-02-14 15:00:00;38740;LL;низ;1984,305;1991,760;9,170;5;1
3/3;5877;2024-02-14 18:00:00;38743;HH;верх;1996,155;1992,365;11,850;3;1
3/3;5878;2024-02-14 20:00:00;38745;HL;низ;1989,695;1993,770;6,460;2;1
3/3;5879;2024-02-15 01:00:00;38749;LH;верх;1994,395;1992,095;4,700;4;1
3/3;5880;2024-02-15 03:00:00;38751;HL;низ;1990,325;1993,300;4,070;2;2
3/3;5881;2024-02-15 14:00:00;38762;HH;верх;2008,340;2003,675;18,015;11;2
3/3;5882;2024-02-16 00:00:00;38771;HL;низ;2002,420;2004,380;5,920;9;1
3/3;5883;2024-02-16 01:00:00;38772;LH;верх;2005,710;2003,705;3,290;1;1
3/3;5884;2024-02-16 13:00:00;38784;LL;низ;1995,160;2009,270;10,550;12;3
3/3;5885;2024-02-19 07:00:00;38801;HH;верх;2023,070;2018,990;27,910;17;2
3/3;5886;2024-02-19 16:00:00;38810;HL;низ;2013,310;2017,945;9,760;9;1
3/3;5887;2024-02-19 17:00:00;38811;LH;верх;2018,580;2016,260;5,270;1;1
3/3;5888;2024-02-20 00:00:00;38815;HL;низ;2015,120;2018,350;3,460;4;1
3/3;5889;2024-02-20 14:00:00;38829;HH;верх;2030,920;2028,735;15,800;14;1
3/3;5890;2024-02-21 00:00:00;38838;HL;низ;2023,010;2030,600;7,910;9;1
3/3;5891;2024-02-21 05:00:00;38843;HH;верх;2032,330;2026,620;9,320;5;1
3/3;5892;2024-02-21 09:00:00;38847;HL;низ;2025,985;2029,510;6,345;4;1
3/3;5893;2024-02-21 13:00:00;38851;LH;верх;2031,600;2024,005;5,615;4;1
3/3;5894;2024-02-21 19:00:00;38857;LL;низ;2020,095;2025,790;11,505;6;1
3/3;5895;2024-02-21 20:00:00;38858;LH;верх;2027,045;2026,520;6,950;1;1
3/3;5896;2024-02-22 04:00:00;38865;HL;низ;2025,600;2031,525;1,445;7;1
3/3;5897;2024-02-22 08:00:00;38869;HH;верх;2034,945;2029,080;9,345;4;1
3/3;5898;2024-02-22 18:00:00;38879;LL;низ;2019,715;2024,355;15,230;10;1
3/3;5899;2024-02-23 02:00:00;38886;LH;верх;2027,460;2022,495;7,745;7;1
3/3;5900;2024-02-23 09:00:00;38893;LL;низ;2016,125;2028,090;11,335;7;1
3/3;5901;2024-02-23 18:00:00;38902;HH;верх;2041,410;2035,375;25,285;9;1
3/3;5902;2024-02-26 01:00:00;38908;HL;низ;2029,965;2032,310;11,445;6;1
3/3;5903;2024-02-26 08:00:00;38915;LH;верх;2037,130;2030,990;7,165;7;1
3/3;5904;2024-02-26 15:00:00;38922;LL;низ;2025,115;2029,350;12,015;7;1
3/3;5905;2024-02-27 08:00:00;38938;HH;верх;2039,510;2038,295;14,395;16;3
3/3;5906;2024-02-27 20:00:00;38950;HL;низ;2028,855;2030,895;10,655;12;1
3/3;5907;2024-02-28 01:00:00;38954;LH;верх;2033,785;2030,255;4,930;4;2
3/3;5908;2024-02-28 10:00:00;38963;LL;низ;2024,555;2035,855;9,230;9;1
3/3;5909;2024-02-28 14:00:00;38967;HH;верх;2037,950;2033,850;13,395;4;1
3/3;5910;2024-02-28 19:00:00;38972;HL;низ;2030,875;2034,730;7,075;5;1
3/3;5911;2024-02-29 02:00:00;38978;LH;верх;2037,160;2035,720;6,285;6;1
3/3;5912;2024-02-29 05:00:00;38981;HL;низ;2034,485;2037,285;2,675;3;1
3/3;5913;2024-02-29 07:00:00;38983;HH;верх;2037,890;2030,890;3,405;2;1
3/3;5914;2024-02-29 12:00:00;38988;LL;низ;2028,165;2048,150;9,725;5;1
3/3;5915;2024-02-29 15:00:00;38991;HH;верх;2050,745;2046,340;22,580;3;1
3/3;5916;2024-03-01 08:00:00;39007;HL;низ;2039,110;2055,465;11,635;16;3
3/3;5917;2024-03-01 11:00:00;39010;HH;верх;2057,555;2046,480;18,445;3;1
3/3;5918;2024-03-01 14:00:00;39013;HL;низ;2045,670;2084,885;11,885;3;1
3/3;5919;2024-03-01 18:00:00;39017;HH;верх;2088,380;2082,730;42,710;4;1
3/3;5920;2024-03-04 01:00:00;39023;HL;низ;2079,530;2080,880;8,850;6;1
3/3;5921;2024-03-04 07:00:00;39029;LH;верх;2088,380;2083,985;8,850;6;1
3/3;5922;2024-03-04 13:00:00;39035;HL;низ;2081,185;2119,350;7,195;6;1
3/3;5923;2024-03-04 16:00:00;39038;HH;верх;2119,975;2116,365;38,790;3;1
3/3;5924;2024-03-05 01:00:00;39046;HL;низ;2110,530;2115,975;9,445;8;1
3/3;5925;2024-03-05 13:00:00;39058;HH;верх;2141,880;2128,375;31,350;12;2
3/3;5926;2024-03-06 03:00:00;39071;HL;низ;2123,765;2127,385;18,115;13;1
3/3;5927;2024-03-06 07:00:00;39075;LH;верх;2131,595;2125,695;7,830;4;1
3/3;5928;2024-03-06 08:00:00;39076;HL;низ;2124,420;2132,560;7,175;1;1
3/3;5929;2024-03-06 18:00:00;39086;HH;верх;2152,250;2148,150;27,830;10;1
3/3;5930;2024-03-06 19:00:00;39087;HL;низ;2139,505;2147,440;12,745;1;2
3/3;5931;2024-03-07 13:00:00;39104;HH;верх;2164,800;2156,270;25,295;17;3
3/3;5932;2024-03-07 14:00:00;39105;HL;низ;2147,985;2158,305;16,815;1;1
3/3;5933;2024-03-08 00:00:00;39114;LH;верх;2163,650;2157,690;15,665;9;1
3/3;5934;2024-03-08 03:00:00;39117;HL;низ;2154,060;2161,295;9,590;3;1
3/3;5935;2024-03-08 13:00:00;39127;HH;верх;2185,485;2180,760;31,425;10;2
3/3;5936;2024-03-08 13:00:00;39127;HL;низ;2156,785;2180,760;28,700;0;1
3/3;5937;2024-03-08 17:00:00;39131;HH;верх;2195,235;2177,335;38,450;4;1
3/3;5938;2024-03-08 19:00:00;39133;HL;низ;2168,385;2177,280;26,850;2;1
3/3;5939;2024-03-11 00:00:00;39138;LH;верх;2189,125;2179,570;20,740;5;2
3/3;5940;2024-03-11 13:00:00;39151;HL;низ;2174,860;2180,900;14,265;13;2
3/3;5941;2024-03-11 15:00:00;39153;LH;верх;2185,755;2180,885;10,895;2;1
3/3;5942;2024-03-11 18:00:00;39156;HL;низ;2177,255;2181,340;8,500;3;1
3/3;5943;2024-03-11 22:00:00;39159;LH;верх;2184,815;2182,830;7,560;3;1
3/3;5944;2024-03-12 06:00:00;39167;LL;низ;2173,695;2177,090;11,120;8;1
3/3;5945;2024-03-12 12:00:00;39173;LH;верх;2182,085;2163,055;8,390;6;1
3/3;5946;2024-03-12 19:00:00;39180;LL;низ;2150,660;2157,010;31,425;7;2
3/3;5947;2024-03-13 02:00:00;39186;LH;верх;2161,655;2160,125;10,995;6;2
3/3;5948;2024-03-13 04:00:00;39188;HL;низ;2157,295;2159,810;4,360;2;1
3/3;5949;2024-03-13 06:00:00;39190;LH;верх;2161,595;2158,600;4,300;2;1
3/3;5950;2024-03-13 09:00:00;39193;HL;низ;2157,555;2163,610;4,040;3;1
3/3;5951;2024-03-13 17:00:00;39201;HH;верх;2179,920;2174,385;22,365;8;2
3/3;5952;2024-03-14 06:00:00;39213;HL;низ;2167,470;2170,110;12,450;12;1
3/3;5953;2024-03-14 09:00:00;39216;LH;верх;2172,085;2162,840;4,615;3;1
3/3;5954;2024-03-14 15:00:00;39222;LL;низ;2152,845;2161,530;19,240;6;1
3/3;5955;2024-03-14 17:00:00;39224;LH;верх;2165,110;2162,130;12,265;2;1
3/3;5956;2024-03-15 00:00:00;39230;HL;низ;2160,655;2164,660;4,455;6;1
3/3;5957;2024-03-15 09:00:00;39239;HH;верх;2172,810;2161,875;12,155;9;2
3/3;5958;2024-03-18 03:00:00;39256;LL;низ;2146,155;2148,150;26,655;17;3
3/3;5959;2024-03-18 12:00:00;39265;LH;верх;2163,630;2158,435;17,475;9;1
3/3;5960;2024-03-18 16:00:00;39269;HL;низ;2154,625;2160,230;9,005;4;1
3/3;5961;2024-03-19 00:00:00;39276;LH;верх;2162,905;2161,595;8,280;7;1
3/3;5962;2024-03-19 08:00:00;39284;LL;низ;2147,205;2155,675;15,700;8;2
3/3;5963;2024-03-19 13:00:00;39289;LH;верх;2158,775;2154,560;11,570;5;1
3/3;5964;2024-03-19 14:00:00;39290;HL;низ;2148,455;2156,955;10,320;1;2
3/3;5965;2024-03-20 04:00:00;39303;HH;верх;2160,295;2158,255;11,840;13;1
3/3;5966;2024-03-20 12:00:00;39311;HL;низ;2149,660;2155,900;10,635;8;1
3/3;5967;2024-03-20 22:00:00;39320;HH;верх;2222,915;2204,870;73,255;9;2
3/3;5968;2024-03-21 08:00:00;39330;HL;низ;2196,925;2207,565;25,990;10;1
3/3;5969;2024-03-21 10:00:00;39332;LH;верх;2211,860;2191,960;14,935;2;1
3/3;5970;2024-03-21 15:00:00;39337;LL;низ;2166,445;2182,975;45,415;5;1
3/3;5971;2024-03-22 00:00:00;39345;LH;верх;2186,130;2173,855;19,685;8;2
3/3;5972;2024-03-22 02:00:00;39347;HL;низ;2171,875;2174,355;14,255;2;1
3/3;5973;2024-03-22 06:00:00;39351;LH;верх;2176,320;2166,685;4,445;4;1
3/3;5974;2024-03-22 07:00:00;39352;LL;низ;2162,640;2167,290;13,680;1;1
3/3;5975;2024-03-22 13:00:00;39358;HH;верх;2180,190;2162,710;17,550;6;1
3/3;5976;2024-03-22 17:00:00;39362;LL;низ;2157,130;2165,310;23,060;4;2
3/3;5977;2024-03-25 02:00:00;39370;LH;верх;2178,405;2169,905;21,275;8;1
3/3;5978;2024-03-25 07:00:00;39375;HL;низ;2163,615;2168,545;14,790;5;1
3/3;5979;2024-03-25 13:00:00;39381;HH;верх;2181,410;2175,845;17,795;6;1
3/3;5980;2024-03-25 20:00:00;39388;HL;низ;2170,760;2173,950;10,650;7;1
3/3;5981;2024-03-26 01:00:00;39392;LH;верх;2174,475;2172,385;3,715;4;1
3/3;5982;2024-03-26 01:00:00;39392;LL;низ;2167,625;2172,385;6,850;0;2
3/3;5983;2024-03-26 10:00:00;39401;HH;верх;2200,175;2183,155;32,550;9;1
3/3;5984;2024-03-26 15:00:00;39406;HL;низ;2171,780;2177,740;28,395;5;3
3/3;5985;2024-03-27 03:00:00;39417;LH;верх;2181,810;2177,695;10,030;11;1
3/3;5986;2024-03-27 09:00:00;39423;HL;низ;2176,620;2186,175;5,190;6;1
3/3;5987;2024-03-27 11:00:00;39425;HH;верх;2197,675;2193,560;21,055;2;1
3/3;5988;2024-03-27 13:00:00;39427;HL;низ;2183,605;2192,510;14,070;2;1
3/3;5989;2024-03-27 20:00:00;39434;LH;верх;2195,225;2189,140;11,620;7;1
3/3;5990;2024-03-28 00:00:00;39437;HL;низ;2187,410;2194,900;7,815;3;1
3/3;5991;2024-03-28 05:00:00;39442;HH;верх;2200,755;2194,830;13,345;5;1
3/3;5992;2024-03-28 08:00:00;39445;HL;низ;2190,900;2210,495;9,855;3;1
3/3;5993;2024-04-01 04:00:00;39464;HH;верх;2265,775;2257,580;74,875;19;3
3/3;5994;2024-04-01 14:00:00;39474;HL;низ;2228,540;2239,255;37,235;10;1
3/3;5995;2024-04-01 22:00:00;39481;LH;верх;2255,935;2249,030;27,395;7;1
3/3;5996;2024-04-02 01:00:00;39484;HL;низ;2246,715;2256,720;9,220;3;1
3/3;5997;2024-04-02 14:00:00;39497;HH;верх;2277,050;2265,945;30,335;13;3
3/3;5998;2024-04-02 15:00:00;39498;HL;низ;2250,895;2271,550;26,155;1;1
3/3;5999;2024-04-02 22:00:00;39504;HH;верх;2288,435;2282,575;37,540;6;1
3/3;6000;2024-04-03 01:00:00;39507;HL;низ;2276,765;2283,805;11,670;3;1
3/3;6001;2024-04-03 03:00:00;39509;LH;верх;2288,025;2282,040;11,260;2;1
3/3;6002;2024-04-03 12:00:00;39518;LL;низ;2265,505;2286,385;22,520;9;2
3/3;6003;2024-04-04 01:00:00;39530;HH;верх;2304,990;2298,875;39,485;12;1
3/3;6004;2024-04-04 12:00:00;39541;HL;низ;2282,690;2292,170;22,300;11;1
3/3;6005;2024-04-04 18:00:00;39547;HH;верх;2305,650;2289,730;22,960;6;2
3/3;6006;2024-04-05 01:00:00;39553;LL;низ;2267,780;2278,145;37,870;6;3
3/3;6007;2024-04-05 17:00:00;39569;HH;верх;2330,525;2330,160;62,745;16;2
3/3;6008;2024-04-08 01:00:00;39576;HL;низ;2302,975;2342,240;27,550;7;1
3/3;6009;2024-04-08 02:00:00;39577;HH;верх;2354,155;2334,880;51,180;1;1
3/3;6010;2024-04-08 06:00:00;39581;HL;низ;2331,895;2337,585;22,260;4;1
3/3;6011;2024-04-08 10:00:00;39585;LH;верх;2343,640;2327,405;11,745;4;1
3/3;6012;2024-04-08 14:00:00;39589;LL;низ;2318,740;2338,060;24,900;4;1
3/3;6013;2024-04-09 09:00:00;39607;HH;верх;2365,395;2349,475;46,655;18;4
3/3;6014;2024-04-09 15:00:00;39613;HL;низ;2338,355;2349,715;27,040;6;1
3/3;6015;2024-04-10 00:00:00;39621;LH;верх;2355,650;2351,385;17,295;8;1
3/3;6016;2024-04-10 01:00:00;39622;HL;низ;2344,805;2356,310;10,845;1;1
3/3;6017;2024-04-10 05:00:00;39626;HH;верх;2360,150;2354,630;15,345;4;1
3/3;6018;2024-04-10 13:00:00;39634;LL;низ;2319,395;2337,335;40,755;8;1
3/3;6019;2024-04-10 14:00:00;39635;LH;верх;2352,465;2337,825;33,070;1;1
3/3;6020;2024-04-10 17:00:00;39638;HL;низ;2325,910;2333,865;26,555;3;1
3/3;6021;2024-04-11 03:00:00;39647;LH;верх;2346,955;2336,075;21,045;9;1
3/3;6022;2024-04-11 08:00:00;39652;LL;низ;2325,740;2337,315;21,215;5;1
3/3;6023;2024-04-12 08:00:00;39675;HH;верх;2400,725;2395,470;74,985;23;2
3/3;6024;2024-04-12 11:00:00;39678;HL;низ;2390,435;2426,590;10,290;3;1
3/3;6025;2024-04-12 15:00:00;39682;HH;верх;2431,590;2338,885;41,155;4;1
3/3;6026;2024-04-12 19:00:00;39686;LL;низ;2333,880;2364,785;97,710;4;1
3/3;6027;2024-04-14 22:00:00;39688;LH;верх;2372,990;2355,710;39,110;2;1
3/3;6028;2024-04-15 08:00:00;39698;HL;низ;2344,765;2358,080;28,225;10;1
3/3;6029;2024-04-15 11:00:00;39701;LH;верх;2361,305;2349,490;16,540;3;1
3/3;6030;2024-04-15 14:00:00;39704;LL;низ;2324,255;2365,535;37,050;3;1
3/3;6031;2024-04-15 22:00:00;39711;HH;верх;2392,255;2383,825;68,000;7;1
3/3;6032;2024-04-16 01:00:00;39714;HL;низ;2379,350;2386,180;12,905;3;1
3/3;6033;2024-04-16 03:00:00;39716;LH;верх;2389,430;2373,040;10,080;2;1
3/3;6034;2024-04-16 07:00:00;39720;LL;низ;2363,060;2370,205;26,370;4;2
3/3;6035;2024-04-16 16:00:00;39729;HH;верх;2398,380;2389,760;35,320;9;1
3/3;6036;2024-04-17 06:00:00;39742;HL;низ;2372,755;2392,205;25,625;13;2
3/3;6037;2024-04-17 09:00:00;39745;LH;верх;2394,380;2383,375;21,625;3;1
3/3;6038;2024-04-17 12:00:00;39748;HL;низ;2378,370;2382,225;16,010;3;1
3/3;6039;2024-04-17 14:00:00;39750;HH;верх;2395,640;2372,275;17,270;2;1
3/3;6040;2024-04-17 20:00:00;39756;LL;низ;2354,730;2369,815;40,910;6;2
3/3;6041;2024-04-18 13:00:00;39772;LH;верх;2392,860;2388,030;38,130;16;1
3/3;6042;2024-04-18 14:00:00;39773;HL;низ;2369,630;2384,900;23,230;1;1
3/3;6043;2024-04-18 17:00:00;39776;LH;верх;2389,405;2379,050;19,775;3;1
3/3;6044;2024-04-19 00:00:00;39782;HL;низ;2373,840;2391,455;15,565;6;1
3/3;6045;2024-04-19 01:00:00;39783;HH;верх;2417,920;2383,625;44,080;1;2
3/3;6046;2024-04-19 11:00:00;39793;LL;низ;2372,910;2391,185;45,010;10;1
3/3;6047;2024-04-19 17:00:00;39799;LH;верх;2401,995;2392,070;29,085;6;1
3/3;6048;2024-04-22 18:00:00;39823;LL;низ;2324,670;2330,500;77,325;24;2
3/3;6049;2024-04-23 01:00:00;39829;LH;верх;2334,510;2305,585;9,840;6;1
3/3;6050;2024-04-23 01:00:00;39829;LL;низ;2295,635;2305,585;38,875;0;1
3/3;6051;2024-04-23 05:00:00;39833;LH;верх;2314,835;2303,400;19,200;4;1
3/3;6052;2024-04-23 09:00:00;39837;LL;низ;2291,465;2311,905;23,370;4;1
3/3;6053;2024-04-23 14:00:00;39842;HH;верх;2332,210;2326,365;40,745;5;1
3/3;6054;2024-04-24 02:00:00;39853;HL;низ;2315,845;2328,900;16,365;11;2
3/3;6055;2024-04-24 06:00:00;39857;LH;верх;2331,370;2315,135;15,525;4;1
3/3;6056;2024-04-24 09:00:00;39860;LL;низ;2311,815;2323,295;19,555;3;1
3/3;6057;2024-04-24 15:00:00;39866;HH;верх;2337,385;2320,590;25,570;6;1
3/3;6058;2024-04-24 20:00:00;39871;HL;низ;2313,720;2319,245;23,665;5;1
3/3;6059;2024-04-25 02:00:00;39876;LH;верх;2322,165;2319,570;8,445;5;1
