time,open,high,low,close,HH 2/2,LH 2/2,HL 2/2,LL 2/2,HH 5/5,LH 5/5,HL 5/5,LL 5/5,ВХОД,Запрет структуры,Запрет (буква),Против тренда,Против тренда (буква),Слом,Слом (буква),Заморозка,Заморозка (буква),Бол.свеча,Бол.свеча (буква),Нет RR,Нет RR (буква),Стоп-неделя,Фильтр БОК+LONG,Прочее
2026-08-19T20:10:00+03:00,4493.195,4494.095,4489.055,4492.57,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:15:00+03:00,4492.675,4492.865,4487.135,4489.35,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:20:00+03:00,4489.37,4490.545,4487.945,4489.44,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-19T20:25:00+03:00,4489.435,4489.625,4486.24,4488.03,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:30:00+03:00,4488.045,4489.18,4484.44,4488.27,,,,4484.44,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:35:00+03:00,4488.29,4490.04,4486.67,4488.465,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:40:00+03:00,4488.48,4491.695,4487.095,4488.745,,4491.695,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T20:45:00+03:00,4488.725,4489.575,4487.68,4488.365,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-19T20:50:00+03:00,4488.39,4489.2,4485.68,4486.465,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-19T20:55:00+03:00,4486.415,4486.965,4484.425,4486.965,,,,4484.425,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:00:00+03:00,4486.96,4496.025,4485.625,4495.69,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:05:00+03:00,4495.72,4496.745,4486.27,4488.995,4496.745,,,,,4496.745,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:10:00+03:00,4488.9,4490.405,4486.185,4488,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-19T21:15:00+03:00,4487.995,4488,4482.405,4484.935,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:20:00+03:00,4484.94,4485.16,4481.07,4481.445,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:25:00+03:00,4481.45,4481.93,4472.915,4475.555,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:30:00+03:00,4475.605,4481.475,4472.18,4480.74,,,,4472.18,,,,4472.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:35:00+03:00,4480.92,4484.635,4478.8,4484.26,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:40:00+03:00,4484.34,4491.82,4483.675,4490.64,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:45:00+03:00,4490.65,4492.24,4489.58,4491.67,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-19T21:50:00+03:00,4491.65,4497.215,4490.825,4494.435,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T21:55:00+03:00,4494.485,4495.975,4494.18,4495.185,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:00:00+03:00,4495.15,4498.53,4494.49,4497.14,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:05:00+03:00,4497.18,4505.735,4495.305,4505.05,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:10:00+03:00,4505.045,4505.685,4502.21,4503.225,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:15:00+03:00,4503.215,4506.27,4503.035,4504.405,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:20:00+03:00,4504.385,4505.4,4502.635,4505.385,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:25:00+03:00,4505.35,4507.78,4503.375,4507.09,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:30:00+03:00,4507.08,4510.855,4505.915,4509.61,4510.855,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:35:00+03:00,4509.57,4510.46,4503.735,4506,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:40:00+03:00,4505.985,4507.805,4502.185,4507.12,,,4502.185,,,,4502.185,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:45:00+03:00,4507.045,4511.385,4505.32,4511.09,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:50:00+03:00,4511.075,4512.125,4508.41,4511.505,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T22:55:00+03:00,4511.38,4512.27,4508.595,4511.31,4512.27,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:00:00+03:00,4511.265,4511.825,4508.935,4509.455,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:05:00+03:00,4509.435,4510.54,4507.91,4510.42,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:10:00+03:00,4510.44,4512.08,4505.165,4506.8,,,4505.165,,,,4505.165,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-19T23:15:00+03:00,4506.805,4511.28,4506.405,4510.455,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:20:00+03:00,4510.445,4519.175,4510.005,4518.21,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:25:00+03:00,4518.31,4522.19,4517.395,4518.58,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:30:00+03:00,4518.5,4523.755,4518.065,4521.52,4523.755,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:35:00+03:00,4521.555,4521.555,4518.795,4519.775,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:40:00+03:00,4519.73,4520.885,4519,4519.54,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:45:00+03:00,4519.62,4522.13,4519.58,4521.04,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:50:00+03:00,4520.96,4524.24,4520.775,4523.955,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-19T23:55:00+03:00,4523.92,4524.34,4522.33,4523.05,4524.34,,,,4524.34,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:00:00+03:00,4521.405,4521.415,4521.28,4521.41,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:05:00+03:00,4521.42,4523.72,4520.53,4520.99,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:10:00+03:00,4520.97,4521.805,4518.995,4519.995,,,4518.995,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-20T01:15:00+03:00,4519.99,4520.89,4519.195,4520.015,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:20:00+03:00,4520.04,4521.4,4519.1,4521.365,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:25:00+03:00,4521.355,4521.615,4519.57,4520.86,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:30:00+03:00,4520.895,4522.045,4518.125,4519.085,,4522.045,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:35:00+03:00,4519.185,4520.005,4517.655,4518.09,,,,4517.655,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:40:00+03:00,4518.19,4519.585,4517.945,4518.54,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:45:00+03:00,4518.49,4521.3,4517.885,4519.655,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:50:00+03:00,4519.705,4521.895,4518.845,4519.705,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T01:55:00+03:00,4519.7,4520.1,4516.415,4518.915,,,,4516.415,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:00:00+03:00,4518.98,4523.86,4517.485,4521.365,4523.86,,,,,4523.86,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026-08-20T02:05:00+03:00,4521.345,4523.72,4521.14,4521.92,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:10:00+03:00,4521.915,4521.96,4519.455,4519.465,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:15:00+03:00,4519.46,4520.12,4518.28,4520.035,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:20:00+03:00,4520.025,4520.155,4515.345,4519.1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:25:00+03:00,4519.15,4519.245,4516.04,4517.685,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:30:00+03:00,4517.705,4518.2,4514.235,4514.245,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:35:00+03:00,4514.27,4516.245,4513.865,4514.16,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:40:00+03:00,4514.2,4515.36,4513.68,4514.46,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:45:00+03:00,4514.54,4517.555,4514.11,4514.83,,4517.555,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:50:00+03:00,4514.815,4515.27,4512.02,4513.005,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T02:55:00+03:00,4513,4513.34,4511.36,4511.74,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:00:00+03:00,4511.69,4518.84,4510.3,4514.765,4518.84,,,4510.3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:05:00+03:00,4514.76,4518.245,4514.03,4514.99,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:10:00+03:00,4515.005,4516.42,4512.655,4516.26,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:15:00+03:00,4516.295,4521.44,4514.085,4517.845,4521.44,,,,,4521.44,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:20:00+03:00,4517.835,4518.075,4510.165,4511.935,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:25:00+03:00,4511.835,4512.63,4508.505,4510.445,,,,4508.505,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:30:00+03:00,4510.425,4513.395,4509.485,4511.465,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:35:00+03:00,4511.44,4511.725,4508.77,4509.435,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:40:00+03:00,4509.45,4509.585,4503.835,4505.93,,,,4503.835,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:45:00+03:00,4505.925,4508.12,4504.625,4507.56,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:50:00+03:00,4507.555,4510.245,4504.705,4506.16,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T03:55:00+03:00,4506.18,4510.4,4504.02,4504.68,,4510.4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:00:00+03:00,4504.705,4510.22,4492.57,4493.195,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:05:00+03:00,4493.2,4499.78,4491.765,4498.585,,,,4491.765,,,,4491.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:10:00+03:00,4498.485,4498.54,4492.27,4493.26,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:15:00+03:00,4493.255,4499.515,4493.185,4498.845,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:20:00+03:00,4498.825,4503.555,4498.8,4502.31,,4503.555,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:25:00+03:00,4502.305,4503.265,4497.65,4500.475,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:30:00+03:00,4500.485,4501.33,4495.375,4498.46,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:35:00+03:00,4498.535,4499.77,4493.7,4495.64,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T04:40:00+03:00,4495.645,4499.435,4493.385,4493.875,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:45:00+03:00,4493.8,4495.575,4488.975,4489.75,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:50:00+03:00,4489.76,4490.62,4484.48,4485.09,,,,4484.48,,,,4484.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T04:55:00+03:00,4485.08,4490.9,4484.64,4489.88,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:00:00+03:00,4489.89,4498.83,4488.68,4497.775,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:05:00+03:00,4497.765,4499.16,4494.18,4495.87,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-20T05:10:00+03:00,4495.875,4499.76,4495.355,4497.87,,4499.76,,,,4499.76,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:15:00+03:00,4497.795,4497.91,4489.465,4491.435,,,4489.465,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:20:00+03:00,4491.375,4494.49,4489.5,4494.03,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:25:00+03:00,4494.005,4495.125,4491.25,4493.075,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:30:00+03:00,4493.09,4494.66,4490.94,4491.88,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:35:00+03:00,4491.86,4493.92,4490.36,4492.71,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:40:00+03:00,4492.68,4493.99,4490.255,4490.655,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:45:00+03:00,4490.66,4492.11,4489.02,4489.03,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:50:00+03:00,4489.025,4494.96,4488.86,4493.625,,,,4488.86,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T05:55:00+03:00,4493.565,4493.79,4490.395,4490.825,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:00:00+03:00,4490.83,4496.38,4490.83,4496.015,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:05:00+03:00,4496.025,4497,4491.41,4492.1,,4497,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:10:00+03:00,4492.09,4492.84,4488.05,4492.775,,,,4488.05,,,4488.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:15:00+03:00,4492.74,4493.905,4490.555,4493.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:20:00+03:00,4493.125,4496.225,4491.47,4495.285,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2026-08-20T06:25:00+03:00,4495.305,4496.65,4493.19,4493.57,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:30:00+03:00,4493.565,4498.5,4492.325,4498.14,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:35:00+03:00,4498.055,4498.15,4494.775,4497.51,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:40:00+03:00,4497.465,4498.75,4496.135,4498.005,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:45:00+03:00,4497.925,4498.52,4497.01,4498.5,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:50:00+03:00,4498.455,4500.345,4496.82,4500.035,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T06:55:00+03:00,4500.03,4501.255,4498.035,4498.925,4501.255,,,,4501.255,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:00:00+03:00,4498.95,4499.345,4495.065,4495.96,,,4495.065,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:05:00+03:00,4495.995,4497.925,4495.8,4496.99,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:10:00+03:00,4496.995,4497.645,4496.15,4496.635,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T07:15:00+03:00,4496.645,4497.175,4495.205,4496.765,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:20:00+03:00,4496.745,4497.375,4494.29,4495.45,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T07:25:00+03:00,4495.405,4495.41,4489.825,4489.965,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:30:00+03:00,4489.995,4490.965,4486.835,4488.335,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T07:35:00+03:00,4488.33,4488.775,4486.395,4487.325,,,,4486.395,,,,4486.395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T07:40:00+03:00,4487.225,4488.915,4486.885,4487.37,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:45:00+03:00,4487.385,4490.695,4487.165,4490.49,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:50:00+03:00,4490.475,4491.585,4489.745,4489.975,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T07:55:00+03:00,4489.945,4491.63,4488.15,4488.63,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:00:00+03:00,4488.64,4491.915,4488.305,4491.82,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:05:00+03:00,4491.88,4494.135,4491.12,4491.175,,4494.135,,,,4494.135,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:10:00+03:00,4491.18,4491.885,4484.19,4485.645,,,,4484.19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:15:00+03:00,4485.655,4487.08,4484.325,4484.6,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:20:00+03:00,4484.63,4487.13,4484.235,4486.49,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:25:00+03:00,4486.5,4486.52,4482.94,4483.395,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:30:00+03:00,4483.38,4486.195,4479.655,4480.55,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:35:00+03:00,4480.585,4481.69,4478.155,4480.65,,,,4478.155,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:40:00+03:00,4480.585,4482.445,4479.145,4480.8,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:45:00+03:00,4480.775,4481.59,4479.25,4481.29,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:50:00+03:00,4481.325,4481.845,4478.53,4478.745,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T08:55:00+03:00,4478.825,4483.38,4478.075,4481.425,,,,4478.075,,,,4478.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:00:00+03:00,4481.35,4488.935,4480.17,4488.74,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:05:00+03:00,4488.685,4491.61,4487.95,4490.32,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:10:00+03:00,4490.35,4493.53,4490,4492.97,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:15:00+03:00,4492.975,4496.065,4491.845,4493.695,4496.065,,,,4496.065,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:20:00+03:00,4493.645,4494.47,4492.34,4493.315,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:25:00+03:00,4493.365,4495.655,4493.15,4494.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:30:00+03:00,4494.165,4495.255,4492.33,4495.135,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:35:00+03:00,4495.13,4495.475,4493.345,4493.79,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:40:00+03:00,4493.775,4494.46,4491.96,4492.575,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:45:00+03:00,4492.59,4495.41,4492.59,4493.295,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:50:00+03:00,4493.215,4493.45,4491.34,4492.125,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T09:55:00+03:00,4492.12,4494.415,4491.345,4493.935,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T10:00:00+03:00,4493.89,4494.01,4487.535,4488.75,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T10:05:00+03:00,4488.79,4490.895,4487.435,4489.295,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T10:10:00+03:00,4489.28,4490.435,4487.31,4488,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-20T10:15:00+03:00,4487.96,4490.585,4487.085,4487.27,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T10:20:00+03:00,4487.275,4488.21,4485.715,4485.81,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T10:25:00+03:00,4485.78,4486.415,4483.765,4484.17,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-20T10:30:00+03:00,4484.185,4490.005,4483.645,4489.98,,,4483.645,,,,4483.645,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
