time,open,high,low,close,триггер
2026-07-02T14:00:00+03:00,4066.37,4072.325,4057.44,4065.33,1
2026-07-02T15:00:00+03:00,4065.34,4140.525,4061.31,4117.58,0
2026-07-02T16:00:00+03:00,4117.55,4144.08,4109.445,4136.79,1
2026-07-02T17:00:00+03:00,4136.81,4138.265,4114.06,4128.655,0
2026-07-02T18:00:00+03:00,4128.64,4131.665,4114.745,4128.54,0
2026-07-02T19:00:00+03:00,4128.6,4130.39,4100.355,4118.185,0
2026-07-02T20:00:00+03:00,4118.02,4120.045,4105.855,4106.89,0
2026-07-02T21:00:00+03:00,4106.815,4127.09,4105.895,4122.75,0
2026-07-02T22:00:00+03:00,4122.755,4124.485,4108.295,4121.425,0
2026-07-02T23:00:00+03:00,4121.385,4125.19,4116.365,4123.605,0
2026-07-03T01:00:00+03:00,4125.815,4128.335,4122.62,4124.745,1
2026-07-03T02:00:00+03:00,4124.725,4135.08,4121.47,4126.105,0
2026-07-03T03:00:00+03:00,4126.015,4151.14,4122.775,4147.115,0
2026-07-03T04:00:00+03:00,4147.175,4195.51,4146.725,4182.51,0
2026-07-03T05:00:00+03:00,4182.525,4186.86,4176.485,4183.425,0
2026-07-03T06:00:00+03:00,4183.4,4184.62,4175.205,4176.07,0
2026-07-03T07:00:00+03:00,4176.02,4183.06,4173.085,4179.065,1
2026-07-03T08:00:00+03:00,4179.055,4182.08,4169.165,4171.335,0
2026-07-03T09:00:00+03:00,4171.33,4174.515,4160.415,4173.11,0
2026-07-03T10:00:00+03:00,4173.145,4181.665,4169.39,4177.535,1
2026-07-03T11:00:00+03:00,4177.55,4186.655,4176.9,4181.14,0
2026-07-03T12:00:00+03:00,4181.09,4182.08,4168.57,4172.115,0
2026-07-03T13:00:00+03:00,4172.08,4181.275,4170.865,4177.16,0
2026-07-03T14:00:00+03:00,4177.09,4186.46,4175.64,4181.025,0
2026-07-03T15:00:00+03:00,4181.04,4183.29,4172.255,4176.775,1
2026-07-03T16:00:00+03:00,4176.905,4179.38,4163.705,4164.76,0
2026-07-03T17:00:00+03:00,4164.9,4171.295,4155.41,4170.0,0
2026-07-03T18:00:00+03:00,4169.99,4174.51,4164.54,4164.825,0
2026-07-03T19:00:00+03:00,4164.815,4176.58,4163.0,4175.695,0
2026-07-06T01:00:00+03:00,4180.345,4191.665,4177.305,4188.315,1
2026-07-06T02:00:00+03:00,4188.31,4202.225,4177.22,4183.285,0
2026-07-06T03:00:00+03:00,4183.275,4189.085,4170.295,4179.715,1
2026-07-06T04:00:00+03:00,4179.525,4202.705,4172.795,4186.07,0
2026-07-06T05:00:00+03:00,4186.265,4187.905,4168.71,4174.29,0
2026-07-06T06:00:00+03:00,4174.215,4176.53,4161.175,4165.375,0
2026-07-06T07:00:00+03:00,4165.36,4166.78,4157.525,4159.87,0
2026-07-06T08:00:00+03:00,4159.85,4161.09,4144.83,4148.135,0
2026-07-06T09:00:00+03:00,4148.13,4159.63,4145.91,4150.475,0
2026-07-06T10:00:00+03:00,4150.465,4166.52,4147.255,4164.58,0
2026-07-06T11:00:00+03:00,4164.68,4166.14,4147.265,4150.52,0
2026-07-06T12:00:00+03:00,4150.53,4151.25,4136.555,4143.24,0
2026-07-06T13:00:00+03:00,4143.225,4155.92,4142.095,4154.93,0
2026-07-06T14:00:00+03:00,4154.885,4159.6,4151.54,4155.265,0
2026-07-06T15:00:00+03:00,4155.28,4158.525,4131.52,4139.65,0
2026-07-06T16:00:00+03:00,4139.66,4150.625,4136.055,4140.835,0
2026-07-06T17:00:00+03:00,4140.1,4147.25,4128.51,4138.25,1
2026-07-06T18:00:00+03:00,4138.23,4152.185,4137.54,4148.43,0
2026-07-06T19:00:00+03:00,4148.48,4156.34,4140.295,4155.14,0
2026-07-06T20:00:00+03:00,4155.15,4161.65,4150.455,4161.26,0
