dir,tStart,start,end,dur,born,prov,pStart,pEnd,imp,moveImp,addImp,mfeImp,maxKN,kn20,knees,mud,mud20,zeroBar,deathLvl
1,2023-10-26 17:00,36979,36997,18,пауза,False,1987.035,1980.5,21.654999999999973,-0.3017778803971411,-0.3499089470154391,0.13807434772569904,2,2,4,0,0,36954,1982.935
1,2023-10-30 11:00,37019,37048,29,пауза,False,1995.84,1984.24,18.595000000000027,-0.623823608496902,-0.7129983167423226,0.6534014520032306,2,2,6,1,1,36998,1992.005
-1,2023-11-02 20:00,37097,37108,11,пауза,False,1985.91,1988.655,7.759999999999991,-0.3537371134020482,-0.27070707091779,0.33118556701033075,2,2,3,1,1,37090,1986.675
-1,2023-11-06 18:00,37140,37205,65,рывок,False,1981.4,1958.23,7.125,3.251929824561414,3.760133973237909,5.147368421052657,4,2,11,3,0,37119,1950.58
1,2023-11-09 23:00,37213,37223,10,пауза,False,1959.235,1953.985,9.470000000000027,-0.5543822597676858,-0.6162956050585089,0.1689545934530234,2,2,2,0,0,37199,1956.23
-1,2023-11-12 23:00,37236,37253,17,рывок,True,1940.455,1945.875,4.605000000000018,-1.1769815418023999,-0.9628727406898442,1.9044516829533003,2,2,3,0,0,37215,1941.295
1,2023-11-14 08:00,37268,37351,83,пауза,False,1945.45,1974.695,5.400000000000091,5.415740740740629,4.559408548149299,8.89629629629614,5,4,10,4,2,37252,1980.695
-1,2023-11-20 11:00,37363,37375,12,рывок,False,1973.47,1986.555,11.835000000000036,-1.1056189269117023,-1.0462748329597031,0.6738487536966719,4,4,1,0,0,37339,1979.005
1,2023-11-21 13:00,37388,37414,26,рывок,False,1997.7,1991.165,10.035000000000082,-0.6512207274539141,-0.7998141876442315,0.9915296462381629,4,4,3,1,1,37366,1996.325
-1,2023-11-22 23:00,37420,37455,35,рывок,True,1990.51,1999.695,10.929999999999836,-0.8403476669716453,-0.6578974511834893,0.06267154620310665,2,2,4,1,1,37406,1998.378
1,2023-11-26 23:00,37461,37592,131,рывок,True,2002.47,2022.64,3.5150000000001,5.738264580369701,3.626548044437913,41.68421052631453,2,2,13,7,1,37443,2057.89
-1,2023-12-05 04:00,37604,37654,50,рывок,False,2032.38,2033.005,21.164999999999964,-0.02952988424285382,0.103390701138753,1.0604299551145866,2,2,9,2,2,37576,2030.12
1,2023-12-07 16:00,37662,37682,20,пауза,False,2026.465,2018.66,14.679999999999836,-0.5316757493187959,-0.6103267304954042,0.5177111716621404,2,2,7,0,0,37651,2026.905
-1,2023-12-08 14:00,37683,37757,74,рывок,False,2008.725,2013.74,5.884999999999991,-0.8521665250637397,-0.15225539438525354,6.055225148683101,5,4,11,2,1,37672,1982.89
-1,2023-12-18 14:00,37821,37844,23,рывок,True,2024.27,2041.48,8.569999999999936,-2.0081680280046865,-1.8538817032416093,0.45332555425904547,2,2,3,2,2,37818,2028.54
1,2023-12-19 20:00,37850,37864,14,рывок,True,2040.3,2033.595,12.0,-0.558749999999994,-0.6268159433884546,0.26958333333334394,4,4,4,0,1,37818,2036.815
-1,2023-12-20 17:00,37870,37895,25,пауза,False,2034.75,2043.93,10.259999999999991,-0.8947368421052702,-0.7548938150445991,0.7080896686159948,4,4,4,2,1,37860,2038.24
1,2023-12-21 21:00,37897,37987,90,рывок,False,2045.92,2068.16,13.75,1.6174545454545295,1.2518854165365507,3.1,5,5,11,4,0,37874,2071.4
-1,2023-12-29 04:00,37995,38019,24,пауза,False,2070.08,2074.555,6.735000000000127,-0.6644394951744357,-0.4597774401140379,1.7527839643651988,4,4,4,2,2,37983,2068.22
-1,2024-01-03 08:00,38045,38098,53,пауза,False,2060.16,2054.905,10.115000000000236,0.5195254572416739,0.8136738919560189,3.522985664854071,4,3,5,3,2,38023,2047.84
1,2024-01-08 08:00,38114,38158,44,пауза,False,2028.355,2024.67,36.924999999999955,-0.09979688557887474,-0.16721332077177511,0.3704807041299954,2,2,8,2,1,38096,2030.415
-1,2024-01-11 10:00,38185,38210,25,пауза,False,2032.11,2047.85,15.284999999999854,-1.0297677461563728,-0.935898628875215,1.2247301275760536,2,2,4,0,0,38162,2035.62
1,2024-01-12 21:00,38219,38250,31,рывок,False,2049.155,2043.175,20.804999999999836,-0.2874309060322179,-0.3725051117246016,0.4573419850997331,2,2,3,2,1,38192,2049.315
-1,2024-01-16 17:00,38259,38300,41,рывок,True,2025.4,2015.08,7.0900000000001455,1.4555712270803882,1.7839041070394286,3.315232722143812,5,3,9,1,1,38238,2012.2
1,2024-01-18 15:00,38303,38395,92,пауза,False,2013.685,2015.285,9.075000000000045,0.17630853994491774,-0.3905156096186199,2.8352617079889684,4,3,14,3,0,38293,2023.2
-1,2024-01-25 02:00,38405,38416,11,пауза,False,2015.32,2019.465,6.434999999999945,-0.6441336441336468,-0.5440072836553487,0.4040404040403933,2,2,1,0,1,38393,2017.71
-1,2024-01-25 17:00,38420,38423,3,рывок,True,2015.065,2020.19,4.990000000000009,-1.027054108216431,-0.9916849675739154,0.5050100200400756,1,1,2,0,0,38416,2017.71
1,2024-01-26 02:00,38428,38554,126,пауза,False,2022.03,2031.74,13.355000000000018,0.7270685136652957,0.19315879146567969,3.2572070385623486,5,5,22,4,0,38416,2052.74
-1,2024-02-05 02:00,38566,38592,26,пауза,False,2033.56,2029.555,14.445000000000164,0.2772585669781818,0.38048704555276336,1.287642782969865,5,5,7,0,0,38554,2027.605
1,2024-02-07 11:00,38621,38641,20,пауза,False,2034.21,2030.92,7.639999999999873,-0.43062827225131134,-0.5817534559780937,1.3671465968586531,4,4,4,2,2,38596,2033.76
-1,2024-02-08 21:00,38654,38709,55,пауза,False,2034.21,2025.285,15.1099999999999,0.5906684315023173,0.7946781244827772,1.4735274652548145,2,2,12,3,1,38635,2021.61
-1,2024-02-14 05:00,38730,38756,26,пауза,False,1993.02,1995.265,4.75,-0.4726315789473933,-0.15870834252426755,1.834736842105246,5,5,8,1,0,38715,1993.475
1,2024-02-15 18:00,38766,38784,18,рывок,True,2004.58,2001.52,4.069999999999936,-0.7518427518427502,-1.0079307733708238,0.8869778869779321,2,2,2,0,0,38751,2002.785
1,2024-02-19 19:00,38813,38855,42,пауза,False,2017.945,2024.27,9.759999999999991,0.6480532786885298,0.4040115352497789,1.4738729508196726,4,2,8,0,0,38784,2025.985
-1,2024-02-22 00:00,38861,38868,7,пауза,False,2026.52,2031.525,6.9500000000000455,-0.7201438848920974,-0.66107784473798,0.19999999999998036,2,2,2,0,0,38851,2027.045
1,2024-02-22 11:00,38872,38877,5,пауза,False,2029.08,2021.02,9.345000000000027,-0.8624933119315058,-0.8938938190718534,0.09577314071695872,1,1,1,0,0,38865,2025.6
-1,2024-02-23 05:00,38889,38900,11,пауза,False,2022.495,2038.435,7.745000000000118,-2.058102001291131,-1.9749111517523534,0.8224661071658869,3,3,2,0,0,38869,2027.46
1,2024-02-26 04:00,38911,38960,49,пауза,False,2032.31,2028.14,11.445000000000164,-0.3643512450851713,-0.6054146316074419,0.6290956749672296,2,2,6,2,0,38893,2029.965
1,2024-02-28 23:00,38975,38986,11,пауза,False,2034.73,2030.89,7.0750000000000455,-0.542756183745568,-0.6338251773396089,0.44664310954064473,2,2,4,0,0,38963,2034.485
1,2024-02-29 13:00,38989,39172,183,рывок,True,2047.72,2171.995,3.4050000000002,36.49779735682601,33.38581482645681,43.32305433186239,5,2,31,7,0,38981,2177.255
1,2024-03-13 20:00,39204,39220,16,пауза,False,2174.385,2162.555,22.365000000000236,-0.5289514866979771,-0.5705149217996413,0.11893583724568864,2,2,3,1,1,39193,2167.47
-1,2024-03-14 19:00,39226,39235,9,рывок,True,2163.53,2169.245,4.6150000000002365,-1.2383531960995444,-1.1239784163708306,0.6229685807150277,2,2,2,0,1,39216,2165.11
-1,2024-03-18 15:00,39268,39317,49,пауза,False,2158.435,2182.115,17.47499999999991,-1.3550786838340463,-1.1971976847640926,0.6426323319027225,3,2,8,2,1,39239,2158.775
-1,2024-03-21 18:00,39340,39400,60,пауза,False,2182.975,2190.995,45.414999999999964,-0.17659363646372317,-0.10283056158205088,0.5690851040405113,2,2,13,3,1,39332,2176.32
1,2024-03-26 18:00,39409,39513,104,пауза,False,2177.74,2271.265,28.394999999999982,3.2937136819862705,3.087822456202621,3.8983976052121934,4,2,18,3,1,39392,2276.765
1,2024-04-04 15:00,39544,39553,9,пауза,False,2292.17,2271.895,22.299999999999727,-0.9091928251121228,-0.9328627627106899,0.6044843049327436,3,3,2,1,2,39518,2282.69
1,2024-04-08 04:00,39579,39589,10,пауза,False,2342.24,2328.905,27.550000000000182,-0.4840290381125043,-0.5053110482723625,0.12468239564429683,4,4,4,0,0,39553,2331.895
-1,2024-04-08 22:00,39596,39605,9,пауза,False,2338.82,2354.015,23.360000000000127,-0.6504708904109429,-0.6278750167616262,0.06635273972603482,2,2,0,0,1,39585,2342.1
1,2024-04-10 08:00,39629,39633,4,пауза,False,2354.63,2338.48,15.345000000000255,-1.0524600847181378,-1.0677816710435888,0.08732486151838831,1,1,1,0,0,39622,2344.805
-1,2024-04-10 17:00,39638,39661,23,пауза,False,2337.825,2356.34,33.070000000000164,-0.5598729966737296,-0.5198901178343114,0.3654369519201686,2,2,4,0,0,39626,2346.955
1,2024-04-12 14:00,39681,39683,2,пауза,False,2426.59,2369.31,10.289999999999964,-5.566569484936871,-5.578005769133592,0.48590864917395704,2,2,1,0,0,39652,2390.435
-1,2024-04-15 01:00,39691,39708,17,пауза,False,2355.71,2376.055,39.10999999999967,-0.5201994374840186,-0.494989234744992,0.8042700076706774,2,2,4,0,0,39682,2361.305
1,2024-04-16 04:00,39717,39719,2,пауза,False,2386.18,2373.04,12.9050000000002,-1.018209996125507,-1.027328893016964,0.22898101511044835,2,2,2,0,1,39704,2379.35
-1,2024-04-16 10:00,39723,39783,60,пауза,False,2370.205,2409.66,26.36999999999989,-1.496207811907474,-1.3691714051668158,0.586841107318922,2,2,10,3,1,39716,2389.405
1,2024-04-19 04:00,39786,39811,25,пауза,False,2383.625,2355.91,44.07999999999993,-0.6287431941923818,-0.6612928642840898,0.4167422867513594,2,2,3,1,1,39782,2373.84
1,2024-04-23 23:00,39850,39860,10,пауза,False,2323.345,2315.135,10.934999999999945,-0.7508001828989138,-0.8044187818841996,0.7338820301783384,2,2,2,1,1,39837,2321.275
-1,2024-04-24 12:00,39863,39884,21,пауза,False,2323.295,2328.225,19.554999999999836,-0.25210943492712234,-0.19021550303049503,0.9342879059064247,2,2,5,1,1,39857,2322.165
1,2024-04-26 04:00,39901,39922,21,пауза,False,2336.01,2324.325,18.565000000000055,-0.6294101804470975,-0.6946046775243145,0.8957716132507194,4,4,4,0,0,39877,2328.77
1,2024-04-29 16:00,39936,39950,14,пауза,False,2342.915,2317.62,18.825000000000273,-1.3436918990703695,-1.387080548242296,0.2079681274900349,3,3,2,0,0,39921,2325.62
-1,2024-05-02 16:00,40005,40039,34,пауза,False,2299.71,2309.24,40.9699999999998,-0.23260922626311428,-0.18531352777232596,0.5458872345618829,2,2,9,0,0,39990,2303.465
1,2024-05-06 06:00,40041,40067,26,рывок,True,2314.21,2313.81,11.615000000000236,-0.03443822643134591,-0.16281837047007316,1.551011622901378,4,4,5,1,1,40035,2319.71
-1,2024-05-07 16:00,40074,40116,42,рывок,False,2312.545,2326.78,12.215000000000146,-1.165370446172735,-0.9703767977108292,0.7204257060990649,2,2,10,1,1,40059,2316.96
1,2024-05-10 18:00,40145,40154,9,пауза,False,2367.36,2354.36,21.884999999999764,-0.5940141649531707,-0.6181329498948224,0.16815170207904392,2,2,2,0,1,40113,2359.775
-1,2024-05-13 15:00,40165,40186,21,рывок,False,2336.04,2353.96,14.364999999999782,-1.2474765053950814,-1.163220616899533,0.27358162199790437,4,4,4,2,2,40145,2345.985
1,2024-05-14 18:00,40191,40231,40,рывок,True,2357.7,2379.225,9.820000000000164,2.191955193482661,1.9603791655802538,4.054480651731099,5,5,9,2,1,40180,2386.62
-1,2024-05-16 18:00,40237,40252,15,рывок,True,2379.77,2387.405,7.9050000000002,-0.965844402277043,-0.8553845740907363,0.7273877292852441,2,2,2,1,1,40224,2383.83
1,2024-05-17 11:00,40253,40292,39,рывок,True,2389.88,2412.5,7.869999999999891,2.8742058449809664,2.592258290137575,7.65501905972055,2,1,5,1,1,40244,2423.36
-1,2024-05-21 06:00,40294,40363,69,пауза,False,2410.655,2338.87,26.975000000000364,2.6611677479147113,2.8035557249302583,3.1581093605189583,5,2,13,3,0,40289,2335.24
1,2024-05-26 23:00,40379,40407,28,пауза,False,2337.28,2341.9,15.565000000000055,0.2968197879858577,0.19385076085953196,1.3674911660777245,5,5,6,1,1,40359,2350.795
1,2024-05-28 22:00,40422,40431,9,пауза,False,2359.335,2350.6,11.305000000000291,-0.7726669615214421,-0.8193577716451067,0.20168067226887984,2,2,3,0,0,40409,2354.485
-1,2024-05-29 15:00,40439,40482,43,пауза,False,2339.17,2354.885,26.909999999999854,-0.5839836492010491,-0.4934781323377835,0.6135265700483206,3,3,9,2,2,40429,2344.38
-1,2024-06-03 04:00,40497,40507,10,пауза,False,2321.375,2341.8,10.550000000000182,-1.9360189573459554,-1.8804436606725823,0.6236966824644373,3,3,2,0,1,40483,2331.145
1,2024-06-04 04:00,40520,40524,4,пауза,False,2349.37,2333.45,11.579999999999927,-1.3747841105354208,-1.3950871970780852,0.21459412780657539,2,2,1,0,2,40499,2343.19
-1,2024-06-04 17:00,40533,40553,20,пауза,False,2328.835,2349.055,36.179999999999836,-0.5588723051409589,-0.5269597456143529,0.13847429519071977,2,2,3,1,1,40522,2341.745
1,2024-06-05 19:00,40558,40593,35,рывок,True,2354.095,2347.425,13.599999999999909,-0.4904411764705634,-0.6370721219532494,2.477205882352962,4,2,5,1,1,40545,2369.505
-1,2024-06-10 05:00,40613,40620,7,пауза,False,2295.765,2306.255,14.61999999999989,-0.7175102599179422,-0.6894316703781939,0.544459644322852,0,0,2,0,1,40610,2301.45
1,2024-06-10 16:00,40624,40632,8,рывок,True,2313.01,2302.89,13.644999999999982,-0.7416636130450978,-0.7760442893880126,0.06266031513371671,2,2,1,1,2,40614,2308.585
1,2024-06-11 12:00,40643,40692,49,рывок,False,2317.995,2298.97,13.644999999999982,-1.3942836203737718,-1.5964800629349614,1.7372663979479632,4,4,9,3,0,40614,2315.875
-1,2024-06-13 16:00,40693,40705,12,рывок,False,2299.365,2309.96,22.784999999999854,-0.46499890278693534,-0.43417435365716067,0.16567917489574985,4,4,3,0,0,40667,2305.07
1,2024-06-14 15:00,40715,40728,13,рывок,True,2326.205,2318.665,3.4650000000001455,-2.176046176046074,-2.395441088342606,2.7258297258296587,2,2,2,0,0,40700,2324.135
-1,2024-06-17 11:00,40734,40762,28,рывок,True,2318.225,2330.3,11.514999999999873,-1.0486322188450201,-0.9094474244706142,1.0052105948762438,5,4,4,1,1,40717,2322.72
1,2024-06-19 04:00,40773,40826,53,пауза,False,2328.08,2340.63,6.639999999999873,1.8900602409639191,1.4419711721181772,6.127259036144688,4,1,9,4,2,40770,2357.145
-1,2024-06-24 11:00,40847,40912,65,пауза,False,2326.295,2302.39,16.03500000000031,1.4908013719987365,1.7166170601384283,2.03336451512313,5,2,11,3,2,40844,2300.21
1,2024-06-27 18:00,40923,40929,6,рывок,True,2326.31,2320.4,3.3850000000002183,-1.7459379615951176,-1.8498690093314527,0.6927621861152448,2,2,2,0,0,40911,2322.53
1,2024-06-28 17:00,40945,41082,137,пауза,False,2326.855,2356.645,16.809999999999945,1.7721594289113658,1.3094490964880172,3.932778108268908,4,2,21,5,1,40929,2368.36
-1,2024-07-08 19:00,41083,41121,38,рывок,True,2359.305,2378.435,11.259999999999764,-1.698934280639477,-1.5067841940294247,0.8721136767317864,3,2,2,1,0,41078,2368.825
1,2024-07-10 22:00,41131,41241,110,пауза,False,2372.9,2455.675,16.704999999999927,4.955103262496285,4.584106317909654,6.635139179886272,4,3,11,3,2,41102,2461.88
-1,2024-07-18 10:00,41258,41325,67,пауза,False,2464.235,2404.09,23.429999999999836,2.5670081092616477,2.7262484076250586,3.4274434485702456,2,1,9,2,1,41255,2400.155
-1,2024-07-25 09:00,41372,41401,29,пауза,False,2373.71,2385.255,11.914999999999964,-0.9689467058329927,-0.8297772807533784,1.7217792698279426,2,2,6,1,1,41369,2378.775
1,2024-07-26 19:00,41405,41488,83,рывок,True,2386.4,2435.245,14.159999999999854,3.4495056497175356,3.1229382881360865,5.089336158192147,5,1,11,4,1,41392,2437.32
1,2024-08-01 22:00,41499,41524,25,пауза,False,2445.28,2422.235,27.329999999999927,-0.8432125869008464,-0.8957112864120974,1.1871569703622318,3,3,3,2,2,41487,2434.995
1,2024-08-05 07:00,41531,41535,4,пауза,False,2432.04,2386.84,45.085000000000036,-1.0025507374958365,-1.007765548234753,0.30198513918155095,1,1,1,0,1,41524,2413.79
-1,2024-08-05 18:00,41542,41582,40,пауза,False,2405.075,2403.865,47.85500000000002,0.025284714240936913,0.07280486039079956,0.5438303207606232,5,2,8,1,1,41528,2396.085
1,2024-08-09 01:00,41617,41699,82,рывок,True,2427.37,2450.305,25.985000000000127,0.8826245911102495,0.706867627029084,2.030209736386371,5,3,12,4,3,41591,2458.99
-1,2024-08-15 09:00,41717,41740,23,пауза,False,2456.905,2463.435,20.740000000000236,-0.31485053037606897,-0.25109769511958163,1.1899710703953716,4,4,4,3,3,41697,2458.885
1,2024-08-16 17:00,41748,41764,16,рывок,True,2499.855,2489.91,10.870000000000346,-0.9149034038638314,-1.0004200759934265,0.9167433302667736,2,2,2,1,1,41734,2495.045
-1,2024-08-19 16:00,41770,41784,14,пауза,False,2505.51,2514.985,21.48999999999978,-0.4409027454630063,-0.40289477335218565,0.37738483015356955,2,2,2,1,2,41762,2507.225
-1,2024-08-21 22:00,41821,41877,56,пауза,False,2514.065,2524.295,25.355000000000018,-0.40347071583514144,-0.2797575984062209,1.7043975547229389,2,2,6,3,2,41802,2510.645
1,2024-08-26 09:00,41878,41899,21,рывок,False,2525.12,2504.98,9.590000000000146,-2.100104275286712,-2.226312391891354,0.1856100104275467,4,4,4,0,0,41837,2510.68
-1,2024-08-27 11:00,41903,41910,7,пауза,False,2511.535,2524.46,14.029999999999745,-0.9212401995723747,-0.8919808282914676,0.5652173913043465,3,3,1,1,1,41886,2517.615
-1,2024-08-28 16:00,41931,41941,10,пауза,False,2501.99,2516.755,17.02500000000009,-0.8672540381791629,-0.8328153080820061,0.32452276064608554,2,2,2,0,1,41914,2509.65
1,2024-08-29 14:00,41952,41976,24,рывок,True,2522.235,2502.55,14.224999999999909,-1.3838312829525534,-1.4807310327474084,0.4572934973637748,4,4,4,0,0,41931,2512.255
-1,2024-09-01 22:00,41982,42056,74,рывок,True,2503.465,2502.02,14.670000000000073,0.09850034083163985,0.37927586939625224,2.1506475800954346,5,3,11,2,0,41970,2496.985
1,2024-09-05 15:00,42066,42090,24,пауза,False,2507.19,2489.11,29.644999999999982,-0.6098836228706338,-0.6563804668858743,0.7458256029684649,3,2,3,2,1,42055,2503.965
-1,2024-09-09 06:00,42103,42116,13,пауза,False,2489.855,2506.055,15.400000000000091,-1.051948051948034,-1.0025841966813125,0.27564935064934193,2,2,2,1,1,42086,2500.59
1,2024-09-10 11:00,42131,42155,24,пауза,False,2504.63,2508.22,7.549999999999727,0.4754966887416981,0.29292729260502853,3.2397350993378704,5,4,4,2,2,42103,2515.02
-1,2024-09-11 19:00,42162,42178,16,пауза,False,2512.99,2528.585,19.159999999999854,-0.8139352818371802,-0.7654192992667869,0.16283924843423353,1,1,3,1,2,42159,2520.16
-1,2024-09-18 04:00,42262,42298,36,пауза,False,2568.73,2590.655,15.759999999999764,-1.3911802030457177,-1.2610335859410835,1.387690355329963,2,2,6,2,2,42241,2576.54
1,2024-09-20 19:00,42323,42427,104,пауза,False,2621.17,2662.71,40.914999999999964,1.0152755713063668,0.8723871109342115,1.5757057313943506,3,3,19,3,0,42305,2666.295
-1,2024-09-27 14:00,42433,42474,41,рывок,True,2649.53,2648.745,7.75,0.10129032258068506,0.4016619508270909,3.193548387096774,3,2,8,0,0,42422,2641.895
1,2024-10-02 08:00,42496,42546,50,пауза,False,2652.505,2638.95,28.68000000000029,-0.47262900976290634,-0.5707205087029926,0.5357391910739061,5,2,10,1,0,42460,2654.42
1,2024-10-07 04:00,42561,42582,21,пауза,False,2646.845,2635.765,26.354999999999563,-0.4204135837602015,-0.4663379183547208,0.48624549421363183,2,2,4,2,2,42546,2643.885
1,2024-10-10 20:00,42646,42701,55,пауза,False,2629.92,2648.71,13.2800000000002,1.4149096385541928,1.1827871640862198,2.7827560240963383,5,4,10,1,0,42638,2646.195
1,2024-10-16 03:00,42721,42805,84,пауза,False,2667.21,2716.45,10.164999999999964,4.844072798819474,4.383538412546402,7.219872110182011,5,4,10,5,1,42700,2723.67
1,2024-10-23 05:00,42838,42847,9,пауза,False,2751.615,2717.805,11.034999999999854,-3.0638876302673665,-3.111720852600674,0.6261893973720345,3,3,2,0,0,42806,2737.94
-1,2024-10-24 16:00,42872,42893,21,пауза,False,2733.68,2738.565,34.56999999999971,-0.14130749204513335,-0.10629633097372612,0.47960659531385785,2,2,6,0,0,42841,2732.67
1,2024-10-28 04:00,42906,42984,78,пауза,False,2733.015,2755.43,23.079999999999927,0.9711871750433291,0.7830677132700306,2.476386481802443,5,2,10,3,0,42888,2770.925
-1,2024-10-31 23:00,42993,42999,6,пауза,False,2746.785,2754.965,18.1899999999996,-0.4496976360637972,-0.4303569765482653,0.10032985156678714,2,2,2,0,0,42972,2749.825
1,2024-11-01 11:00,43005,43008,3,рывок,True,2752.99,2747.26,4.864999999999782,-1.1778006166495005,-1.2140785224678277,1.9085303186024103,1,1,1,0,0,42995,2749.825
-1,2024-11-04 17:00,43033,43052,19,пауза,False,2738.445,2744.75,16.309999999999945,-0.3865726548129894,-0.3192211812764078,0.8387492335990396,5,5,4,0,0,43007,2739.735
-1,2024-11-06 09:00,43071,43247,176,пауза,False,2724.73,2587.13,48.35500000000002,2.845620928549268,3.0559075554328716,3.8853272670871664,5,1,21,4,1,43063,2577.525
-1,2024-11-25 14:00,43375,43412,37,пауза,False,2641.34,2642.09,30.61999999999989,-0.024493794905290748,0.04433045104030252,1.176681907250174,4,4,6,2,1,43360,2632.225
1,2024-11-27 06:00,43413,43470,57,рывок,False,2647.845,2650.35,25.24499999999989,0.09922756981580987,-0.027148899327240062,0.7330164388987993,4,4,7,2,0,43391,2654.59
-1,2024-12-01 23:00,43471,43533,62,рывок,True,2645.98,2655.09,11.33999999999969,-0.8033509700176699,-0.4984401968936572,2.116402116402174,2,2,10,2,1,43461,2649.225
1,2024-12-04 23:00,43540,43549,9,пауза,False,2650.435,2643.275,10.360000000000127,-0.6911196911196685,-0.7420694602748843,0.5019305019305221,2,2,2,1,1,43531,2646.875
-1,2024-12-05 12:00,43553,43569,16,пауза,False,2653.36,2638.035,13.690000000000055,1.1194302410518782,1.1873313532541223,2.940102264426577,5,5,5,0,0,43546,2633.91
1,2024-12-06 17:00,43581,43670,89,пауза,False,2634.965,2686.46,21.59999999999991,2.3840277777777827,2.1540226853529343,4.228240740740755,4,1,10,5,1,43578,2700.81
-1,2024-12-12 19:00,43675,43711,36,рывок,True,2683.095,2658.19,19.710000000000036,1.263571790969036,1.3676362600491476,2.0040588533739183,4,2,4,1,1,43663,2655.77
-1,2024-12-17 04:00,43729,43801,72,пауза,False,2651.845,2606.36,10.109999999999673,4.499010880316631,4.89536831119764,6.719090009891398,4,4,12,3,1,43714,2601.135
1,2024-12-20 13:00,43807,43832,25,рывок,True,2609.635,2609.925,11.470000000000255,0.02528334786398929,-0.09980727616761076,2.0710549258935593,5,5,4,0,0,43795,2617.515
1,2024-12-26 10:00,43870,43896,26,пауза,False,2628.74,2618.8,5.940000000000055,-1.6734006734005906,-1.924433564479687,1.756734006734058,4,4,5,3,2,43855,2628.99
-1,2024-12-27 18:00,43901,43938,37,рывок,True,2618.65,2615.35,9.3100000000004,0.3544575725026896,0.5808161558382393,2.4129967776583436,4,2,4,2,1,43890,2609.585
1,2024-12-31 15:00,43944,43990,46,рывок,True,2625.83,2643.94,8.849999999999909,2.046327683615855,1.752882194690002,4.471751412429455,5,5,8,1,0,43934,2649.95
-1,2025-01-03 20:00,43995,44034,39,рывок,True,2638.355,2662.46,9.394999999999982,-2.565726450239496,-2.3295447305356682,2.524747205960601,3,3,5,2,2,43986,2641.23
1,2025-01-08 19:00,44063,44123,60,пауза,False,2658.42,2679.53,24.7800000000002,0.85189669087974,0.7167090377017287,1.595238095238072,5,3,9,4,2,44048,2684.615
-1,2025-01-13 11:00,44124,44165,41,рывок,False,2676.0,2681.055,12.009999999999764,-0.42089925062447425,-0.2270707644538089,1.5957535387177637,4,4,5,1,1,44113,2675.365
-1,2025-01-17 18:00,44223,44250,27,рывок,True,2705.625,2718.01,7.464999999999691,-1.6590756865372713,-1.4518398631357994,2.17682518419299,4,4,4,2,1,44208,2713.885
1,2025-01-21 11:00,44260,44305,45,рывок,True,2724.105,2751.365,12.120000000000346,2.2491749174916653,2.0393409263313966,3.2450495049503965,5,3,6,2,1,44241,2750.41
-1,2025-01-23 13:00,44308,44311,3,рывок,True,2741.705,2753.975,6.0349999999998545,-2.033140016570054,-2.003895275591404,0.9519469759734929,1,1,1,1,1,44301,2750.41
1,2025-01-24 00:00,44318,44342,24,пауза,False,2759.74,2763.035,7.554999999999836,0.4361350099272196,0.25368644065761864,3.483785572468661,5,5,5,0,0,44308,2770.18
-1,2025-01-27 05:00,44346,44377,31,рывок,False,2753.33,2748.915,2.7899999999999636,1.5824372759856706,2.2168347130573745,8.161290322580745,4,4,7,0,0,44342,2745.05
1,2025-01-29 03:00,44390,44392,2,пауза,False,2762.79,2760.755,2.7899999999999636,-0.7293906810035415,-0.7715696646538122,0.6433691756272746,3,3,2,1,1,44372,2762.3
-1,2025-01-30 03:00,44413,44417,4,пауза,False,2761.885,2769.215,17.98999999999978,-0.4074485825458597,-0.39437966969627347,0.16814897165092427,2,2,1,0,0,44388,2762.745
1,2025-01-30 19:00,44429,44457,28,пауза,False,2793.49,2782.275,39.74499999999989,-0.28217385834695485,-0.3224987522259653,0.5969304315008285,5,4,5,2,1,44415,2791.07
1,2025-02-04 01:00,44480,44539,59,пауза,False,2823.525,2842.005,18.477000000000317,1.000162364020117,0.8217540922844747,3.1815229745087863,5,2,11,0,0,44459,2859.975
1,2025-02-07 20:00,44568,44606,38,пауза,False,2860.765,2889.35,33.42000000000007,0.8553261520047868,0.7905861766837473,2.4540694195092803,4,2,4,2,1,44561,2905.94
-1,2025-02-11 19:00,44613,44640,27,пауза,False,2900.27,2906.465,27.115000000000236,-0.22847132583441304,-0.17141746554704776,1.3254656094412591,2,2,4,1,1,44600,2895.85
1,2025-02-13 12:00,44652,44678,26,рывок,False,2917.835,2901.945,13.38000000000011,-1.1875934230194127,-1.2990385181621509,1.6550822122570852,3,2,5,0,0,44630,2923.335
-1,2025-02-17 08:00,44694,44710,16,пауза,False,2900.295,2909.085,28.329999999999927,-0.3102717966819621,-0.27745971669436126,0.2903282739145757,2,2,5,0,0,44673,2904.185
1,2025-02-18 13:00,44720,44784,64,пауза,False,2918.77,2923.44,8.570000000000164,0.5449241540256691,0.1287759071803226,4.2222870478412196,5,4,10,1,1,44708,2933.555
-1,2025-02-21 21:00,44797,44810,13,пауза,False,2936.26,2947.685,26.059999999999945,-0.43841135840367423,-0.40924008552924923,0.5673445894090691,2,2,5,0,0,44777,2942.88
-1,2025-02-25 02:00,44824,44924,100,пауза,False,2948.725,2871.935,22.615000000000236,3.395533937651964,3.6437078919183223,5.129560026531014,5,5,17,4,1,44813,2865.025
